,aggregate_gene_expression
EXO5,197.0
MFAP1,157.0
KCNQ3,255.0
BECN1,231.0
PHC1,213.0
CPSF3,414.0
ZNF335,278.0
NPRL2,163.0
LOC102167889,419.0
LOC106508201,214.0
PELI2,140.0
SLC15A5,278.0
RFTN2,38.0
PLS3,477.0
SLC7A1,303.0
RAB20,624.0
LOC110262223,428.0
SLC6A8,189.0
NADK2,1036.0
TM9SF1,278.0
ZNF132,328.0
SYDE2,364.0
ZW10,284.0
MICAL1,241.0
LOC106508208,379.0
GNL3L,283.0
SPEG,316.0
ROMO1,376.0
GALM,387.0
HSPBAP1,280.0
KPNA6,256.0
HSPH1,104.0
PAK3,68.0
LOC110262149,382.0
POLR1E,125.0
PRELID1,132.0
TEX2,235.0
PPP2R5B,251.0
RRP7A,227.0
TSPAN1,149.0
HTRA2,251.0
TMEM115,179.0
METTL5,181.0
ITGA6,126.0
ADAM23,190.0
TMX2,293.0
PLEKHB2,327.0
PPEF2,298.0
LOC106506422,249.0
DSPP,310.0
ELOVL4,412.0
SUPT4H1,154.0
KCNG4,232.0
LMTK2,213.0
FTSJ3,137.0
GPRC6A,351.0
LOC100738425,157.0
LOC110259836,234.0
PRKAR2A,213.0
LOC102164049,752.0
LOC110256656,255.0
ARAP2,29.0
EAPP,222.0
LOC100627091,362.0
ITGA2,291.0
LOC110260715,258.0
MIER2,285.0
MFSD14B,133.0
CNOT11,284.0
LOC102163046,349.0
BAG3,439.0
LOC106505288,293.0
MAOA,48.0
LOC106509052,417.0
SLC37A1,105.0
ZNF768,411.0
TMEM150C,30.0
TESK1,403.0
FBXO8,513.0
ATG14,216.0
EARS2,292.0
CCDC77,267.0
ITIH2,304.0
LOC110260780,928.0
HNRNPH2,406.0
DCBLD1,194.0
HIGD2A,543.0
LOC110259529,243.0
RHAG,559.0
C3H7orf26,366.0
MAGEF1,251.0
CCDC168,146.0
RGCC,36.0
CAMLG,324.0
PRR30,375.0
FBXW8,432.0
ERF,210.0
ZBTB3,252.0
CD276,215.0
LOC110260621,265.0
FAIM,385.0
PCID2,230.0
RALB,68.0
LOC106509076,297.0
CNTROB,453.0
TRAPPC5,310.0
SLC45A4,89.0
LOC110260739,1690.0
HERPUD2,221.0
C13H3orf58,102.0
PIP5K1C,169.0
ZNF408,218.0
LOC100524737,495.0
MYLK,159.0
POP4,125.0
MRPL15,341.0
LOC106510687,394.0
IVD,155.0
GRAMD1A,112.0
BABAM1,150.0
ISYNA1,44.0
CBL,98.0
LOC110262201,547.0
MDM1,116.0
TBX1,191.0
LOC110256626,440.0
IPO11,207.0
LOC100524475,24.0
LOC110259334,300.0
PALM,69.0
OFD1,179.0
LOC110255329,462.0
LOC102157778,215.0
TMEM71,222.0
LNP1,393.0
LOC106508010,540.0
FAM192A,190.0
BMI1,381.0
DCHS1,140.0
ANAPC10,324.0
LOC110261498,231.0
LIPG,256.0
KCTD15,139.0
DYNLRB1,226.0
JKAMP,185.0
LOC110261036,313.0
OSTC,129.0
DNAJC3,156.0
MED7,331.0
LOC110259662,279.0
LOC106505142,518.0
MAFF,77.0
ZNF362,234.0
TMEM267,434.0
VTI1A,226.0
EXOSC9,142.0
LOX,30.0
LOC110257598,84.0
ATP6V1D,278.0
TRMT10B,126.0
CDKN2AIP,294.0
DAXX,258.0
COPZ1,295.0
ELAC2,297.0
SP110,13.0
PCIF1,298.0
ZFR2,644.0
HTATSF1,164.0
TJAP1,176.0
KCTD10,70.0
LOC102157689,177.0
PEF1,483.0
LOC102165728,229.0
UNC45A,254.0
TRMT2A,196.0
SETD9,653.0
LOC100514323,82.0
TTC39B,348.0
CCDC125,279.0
SCN3B,216.0
FJX1,210.0
HTR2B,435.0
UFD1,233.0
CMAS,122.0
SMARCD2,158.0
THADA,225.0
SH3BGRL,37.0
POLE4,268.0
ANGPTL1,200.0
LOC110262214,647.0
RTFDC1,193.0
SGO2,97.0
LOC102161260,597.0
TRNAU1AP,248.0
LOC106506229,195.0
LOC100155289,442.0
WFDC1,260.0
NAT14,469.0
MRPL22,276.0
THBS3,19.0
DDX51,299.0
KIAA0040,178.0
SLITRK6,67.0
PTPN18,71.0
RIOK1,89.0
VAC14,632.0
KCTD8,464.0
WDR92,377.0
GRIA4,294.0
SEPT10,74.0
SH3YL1,393.0
RAB4A,263.0
LOC110255720,357.0
LOC102163894,975.0
KCNN3,27.0
STX4,164.0
TP53RK,340.0
APOOL,286.0
LONRF1,786.0
EZH2,249.0
PTPN3,454.0
HMCES,333.0
MN1,32.0
YIF1A,140.0
PYROXD2,250.0
ZNF774,422.0
PLPP7,622.0
WDR61,384.0
TRIM45,533.0
GPR137,136.0
ZDHHC16,196.0
GSG1,337.0
LIN37,381.0
HMGN4,404.0
UQCC,383.0
PLEKHN1,339.0
CLNS1A,321.0
VARS2,785.0
LOC106509548,178.0
LOC106506797,427.0
TMEM11,310.0
LOC110259275,517.0
LOC106509605,142.0
THAP7,455.0
SLC19A1,414.0
IL23R,321.0
FAM171A1,42.0
DHX37,173.0
LRFN2,531.0
LOC100621895,339.0
THYN1,260.0
PDLIM1,683.0
STK11IP,127.0
RPGRIP1,220.0
WDR24,310.0
LOC110255527,131.0
PHF8,275.0
MRPL36,288.0
TFE3,232.0
NOX4,98.0
IL4R,359.0
ZHX2,389.0
CHURC1,275.0
SYF2,114.0
SWI5,220.0
EDN1,14.0
LAMTOR1,199.0
PAPSS1,115.0
FUK,226.0
LOC100516618,340.0
FASN,103.0
TMEM126A,352.0
YBX2,255.0
KEAP1,359.0
CCDC58,457.0
DYNLT3,97.0
LOC110255970,329.0
ZNF513,349.0
IGFBP2,199.0
LOC110255893,274.0
LOC102164743,418.0
LOC110256131,578.0
LOC102164703,1069.0
CDKN2AIPNL,266.0
SIAH2,477.0
PELP1,177.0
ELFN2,245.0
LOC100513188,214.0
NUP107,277.0
CASTOR2,402.0
CCS,220.0
CDK4,182.0
LOC102167570,368.0
LOC110259974,296.0
NOL4,337.0
LOC110259851,297.0
LOC106507937,240.0
LOC110260390,220.0
TM6SF1,214.0
DYNLL2,314.0
REPIN1,588.0
SNRPE,154.0
DIDO1,190.0
LOC106509521,13.0
NUDT22,146.0
OSTM1,110.0
ABCC4,64.0
ADGB,470.0
SIRT3,486.0
SGPP1,179.0
LOC100511211,454.0
TSACC,370.0
SELRC1,438.0
ILVBL,519.0
LOC100156552,360.0
PDSS1,319.0
PTPN6,29.0
DHRS7,265.0
NOP53,116.0
TBX3,85.0
SNX21,440.0
ATG16L2,139.0
LOC110255265,273.0
ARF2,357.0
FAAH,262.0
CCDC88C,128.0
USP30,303.0
MCF2L2,295.0
TRIM3,144.0
LOC100520091,262.0
TMEM175,433.0
IFN-DELTA-2,178.0
MIA,224.0
LOC106506339,464.0
LOC106507534,336.0
LOC110257370,275.0
LOC106506927,306.0
DTYMK,202.0
LRRC42,157.0
PRKAB1,91.0
EFCAB8,424.0
LOC100521082,501.0
C7H6orf136,584.0
MINDY4,84.0
RHOC,150.0
LOC100524915,312.0
SBNO2,217.0
PRC1,31.0
LOC100513749,504.0
SH2D3C,41.0
BCAS3,279.0
LOC110255920,240.0
SPECC1,148.0
IER5L,51.0
ARL14EPL,266.0
LOC110262134,288.0
C14H12orf43,129.0
MYO1F,86.0
TRIM59,186.0
ATP6V1F,318.0
MED28,299.0
REXO2,212.0
AMZ2,496.0
MNT,200.0
LOC110256882,302.0
LOC100517731,222.0
KLHL7,185.0
PSMB7,197.0
NIT1,292.0
DAB1,334.0
LOC102159250,230.0
LOC106507028,294.0
PDGFA,225.0
HACL1,290.0
LOC106506801,279.0
C3H16orf54,235.0
LOC102158821,335.0
CARD6,206.0
CDC45,205.0
TMEM64,122.0
VHL,144.0
NOL6,286.0
PIGB,193.0
HSPB11,193.0
SURF4,210.0
LOC110257199,52.0
PRR14,214.0
HEATR1,132.0
PET100,206.0
DPAGT1,335.0
SREBF1,101.0
LOC110256776,414.0
SLA-DMB,27.0
ANKMY2,173.0
TNNT1,217.0
BTC,260.0
PLIN2,360.0
ADAMTSL2,83.0
LOC574051,26.0
FAM136A,394.0
RCN3,72.0
AP2S1,162.0
INTS10,244.0
TAF6,285.0
RCC1,391.0
RGS3,143.0
TSPAN2,258.0
LOC100517422,107.0
TRIQK,96.0
LOC102162101,481.0
LOC110255486,284.0
RAB11B,220.0
HIC1,135.0
NFKB2,128.0
LOC106509989,244.0
WDR34,140.0
LOC100526059,221.0
SLC31A2,214.0
CIART,119.0
ZNF598,240.0
LOC102160820,277.0
LOC110257271,299.0
FUT1,85.0
LOC102167132,314.0
FLOT2,216.0
FAM186B,389.0
FMNL2,98.0
LOC102159358,328.0
RORB,135.0
LOC110255586,117.0
LOC106508202,309.0
MVD,199.0
LOC102157656,243.0
LOC100514951,13.0
LOC102160998,472.0
CCDC59,123.0
SHROOM4,233.0
ASB8,450.0
LOC110260680,213.0
LOC106506854,330.0
TATDN1,331.0
LOC110256375,430.0
FAM207A,239.0
LOC100518075,409.0
MIR133A-1,238.0
ARMC6,385.0
CCDC63,617.0
SLC2A13,41.0
C12H17orf53,465.0
ELL2,681.0
ACYP2,545.0
LOC110261176,582.0
CNEP1R1,245.0
SPRYD3,78.0
EPB42,736.0
NUP35,353.0
LOC102161418,10.0
C6H1orf123,237.0
LOC102164415,270.0
RPL26L1,191.0
CEP128,85.0
CTNS,293.0
WDR93,298.0
CASKIN2,319.0
LOC100511166,499.0
UBXN6,337.0
LOC110255993,334.0
DIABLO,233.0
LOC106508560,301.0
SGSM3,117.0
C6H18orf8,206.0
LOC102167984,273.0
OSER1,284.0
RASEF,59.0
SRP14,270.0
PIK3R6,222.0
LOC106508165,258.0
MCUB,47.0
CHCHD7,230.0
LOC106507308,222.0
ATXN7L3,189.0
LOC100515582,392.0
LOC106509418,291.0
KIAA2013,166.0
CNNM2,139.0
GRIK5,169.0
LOC106507704,425.0
ZDHHC2,1243.0
ECHDC3,332.0
DEF6,260.0
LRIT1,413.0
LOC110261130,252.0
USP12,136.0
LOC110257278,774.0
MAPK3,112.0
LGALS9,11.0
SLC6A6,322.0
CCDC22,217.0
AVEN,361.0
LETM2,254.0
LOC110259878,276.0
SERPINI2,479.0
ATXN3,145.0
NTHL1,457.0
LOC102164714,192.0
FURIN,269.0
LOC110256739,368.0
MAP2,37.0
PRPF31,175.0
CDK7,139.0
FAM58A,275.0
PIGS,264.0
DDR1,244.0
VSIG10L,306.0
KLC4,362.0
LOC110255825,398.0
ZNF500,210.0
DACT3,151.0
LOC106506544,354.0
MRPL20,182.0
LOC106510026,930.0
FBXO33,248.0
LOC102157984,250.0
TMED7,196.0
NANOG,160.0
LOC110261763,302.0
NPY5R,257.0
LOC106509786,350.0
LOC102162152,419.0
PLEKHM1,234.0
MRPL47,272.0
FAM96A,416.0
PEX11B,158.0
GFPT2,20.0
PFDN5,186.0
SUMF1,205.0
GSK3A,266.0
LYPD6,306.0
DZIP1,153.0
BAG1,177.0
LOC106507022,224.0
TFAP2C,590.0
BMT2,77.0
LOC100524598,512.0
LOC100518305,249.0
FAM53C,267.0
LOC102159026,580.0
LOC110259302,377.0
SNRNP40,320.0
LOC100517855,281.0
TSPO,123.0
PPAN,198.0
ROBO4,17.0
LOC110256673,536.0
CD37,41.0
FBXL15,196.0
LOXL1,31.0
LOC106509264,545.0
BCCIP,185.0
HOXB2,28.0
ORC2,54.0
LOC102167589,329.0
ARHGEF26,89.0
ATAD5,68.0
LOC106509313,340.0
FDX1,489.0
ZNF583,109.0
RANGAP1,358.0
PARP4,146.0
C10H9orf72,104.0
CLCN4,459.0
PIN4,267.0
TARBP2,293.0
LOC110260675,354.0
LOC110261007,300.0
DLST,423.0
KMT5C,305.0
SCN9A,16.0
ACAD11,321.0
C1H15orf61,608.0
HRAS,192.0
SLC25A14,322.0
TERT,213.0
FZR1,216.0
MRPS31,306.0
TNFSF13,157.0
LOC100515118,139.0
LOC110261506,372.0
ACBD3,59.0
CKS1B,103.0
LOC110262140,293.0
EIF3I,162.0
LOC110261251,262.0
LOC110257268,524.0
LOC110257780,432.0
STAT3,84.0
R3HCC1,247.0
SUMO3,223.0
NTRK3,505.0
LOC102160854,445.0
LOC106508627,256.0
MED11,157.0
LOC106505729,423.0
FAM83C,418.0
S100A13,143.0
PLXNA3,125.0
KIAA1755,12.0
TAP1,42.0
LOC102168089,242.0
MOAP1,402.0
BUD13,197.0
EBPL,162.0
LOC110261095,280.0
ECT2,66.0
LOC106507125,223.0
PI16,212.0
LOC110261101,323.0
BLOC1S1,320.0
RNF138,247.0
WDR77,327.0
SLC30A5,219.0
LOC110256043,59.0
DET1,218.0
SLC19A2,426.0
ABHD12,206.0
TRMT1,184.0
LOC110260274,181.0
LOC100519283,226.0
LOC106508107,431.0
PREP,241.0
LOC110255919,265.0
LOC102166243,336.0
LOC102164222,371.0
ATP6V0A2,139.0
LOC110256168,223.0
NAPA,412.0
LOC106509388,133.0
BCL2A1,4.0
DNAJC9,114.0
LOC110260329,253.0
VRK2,72.0
LSM14A,171.0
FAM49B,177.0
LOC100156472,265.0
AURKB,235.0
CLYBL,260.0
OSBPL6,115.0
LOC110255214,239.0
TSPAN31,134.0
LOC110262054,188.0
MTMR12,84.0
LOC110261296,175.0
SEC23B,166.0
PLEKHA3,83.0
RGS12,104.0
TAF9,335.0
TEAD2,217.0
LOC110257267,303.0
FDXACB1,208.0
RGS18,22.0
ELOVL5,63.0
KLHL3,313.0
TOMM20L,703.0
POLQ,204.0
BPNT1,328.0
LOC106507255,175.0
LOC100511545,203.0
ACPP,213.0
CTNNBIP1,295.0
LOC110257498,217.0
DHX38,176.0
GFER,355.0
GGACT,246.0
LRFN5,162.0
LOC110261235,184.0
MAGIX,507.0
MEPCE,154.0
LOC100518738,202.0
WISP1,206.0
LOC102168197,126.0
NOC2L,206.0
RNF121,160.0
N4BP3,256.0
PAOX,94.0
FBXO28,248.0
MED16,261.0
LOC110256967,339.0
METTL8,267.0
ARTN,400.0
CHPF,115.0
ISG15,17.0
AAMDC,301.0
ZNF358,258.0
FER1L6,284.0
DAPL1,595.0
SLC25A38,57.0
CYP51,194.0
SYDE1,118.0
PRR15,429.0
LOC110256089,6.0
LOC110260992,299.0
LOC110259685,297.0
LOC106509903,198.0
PRDX3,521.0
CHM,157.0
C12H17orf64,225.0
AFAP1L1,166.0
C18H7orf49,112.0
KAT14,164.0
LOC106505088,160.0
UBALD1,190.0
LOC110259923,151.0
POLI,272.0
GPD1,364.0
RECQL,74.0
MRS2,352.0
LOC100156657,349.0
LOC106509468,378.0
SMIM4,375.0
LOC110257331,256.0
RNF43,328.0
AAMP,146.0
DDO,508.0
PSMG1,221.0
IL25,181.0
TSPYL2,216.0
SNRPB2,120.0
LOC110260298,175.0
DAB2IP,94.0
IP6K2,182.0
SNX25,248.0
ACOT8,260.0
LOC106510717,413.0
LOC100514282,161.0
LOC100522935,316.0
PHYHIPL,326.0
DTNBP1,77.0
RNF215,70.0
PSENEN,271.0
LOC106506923,313.0
ARHGAP4,28.0
LOC110255174,257.0
TERF2,253.0
LOC110256492,326.0
SIPA1L2,363.0
LOC100737183,309.0
LOC110255982,331.0
SAMD13,471.0
SLC3A2,225.0
SCO2,486.0
DPM3,417.0
TAF6L,424.0
MARK1,346.0
EAF1,272.0
PIEZO2,76.0
LRRC32,46.0
TESK2,50.0
TMEM126B,271.0
MAGOHB,143.0
KXD1,263.0
SH2B3,45.0
CUBN,26.0
VIPAS39,308.0
SLC5A6,270.0
LOC106509865,334.0
LOC102157779,414.0
LOC110259511,167.0
CAPN3,73.0
CDKL5,156.0
AMDHD1,274.0
APMAP,174.0
LOC102161624,382.0
ZNF37A,280.0
CRBN,231.0
AEBP1,46.0
DKC1,62.0
NUP133,217.0
PPP1R37,150.0
LOC110260725,184.0
LOC106509830,172.0
PRAM1,106.0
KIAA1549,62.0
LOC106509974,264.0
LOC110256147,418.0
UCK2,305.0
LOC106509627,294.0
PPP2R3C,56.0
PTGR2,448.0
LOC106510103,259.0
EXOSC2,152.0
FN3K,212.0
LIN54,254.0
SLCO2B1,38.0
STX10,135.0
LOC110255659,245.0
KIAA0930,227.0
ITGA11,11.0
ADRM1,128.0
LOC106510065,160.0
LZIC,254.0
SCN8A,110.0
C7H14orf119,161.0
LOC110255331,380.0
ARHGAP30,33.0
ARHGEF39,197.0
TRANK1,80.0
LOC110260704,178.0
FBXL19,139.0
ARL2,243.0
LOC100516145,340.0
GMFB,154.0
KIF20B,65.0
ALKBH6,223.0
LOC100621235,492.0
BLM,159.0
LOC106504971,46.0
LOC106506887,187.0
LOC110262290,206.0
LOC110260331,507.0
CD68,82.0
HDAC2,206.0
PCOLCE2,39.0
ANKRD53,434.0
GPR34,70.0
ZNF365,226.0
ANKRD55,272.0
BNIP1,301.0
C2H11orf68,360.0
CERS1,240.0
FMC1,349.0
LOC110261776,258.0
KLHL13,23.0
TEN1,203.0
SMIM3,22.0
MPPED2,339.0
SKIV2L,119.0
NGRN,314.0
PPP1R8,203.0
WDFY1,169.0
LOC110257014,298.0
EMG1,190.0
EVA1B,80.0
TXNDC17,134.0
RIC8A,211.0
ATP23,146.0
GCLM,250.0
LOC110257304,232.0
CARNMT1,365.0
IL1RAPL1,481.0
FAU,135.0
LOC102165887,230.0
ELF4,42.0
LGALS3BP,77.0
GADD45A,207.0
FCN1,0.0
NIM1K,176.0
FANCL,143.0
ACCS,73.0
ZNF688,298.0
LIMD2,84.0
CDK5RAP3,133.0
TMEM82,343.0
TIMM50,180.0
G6PC3,207.0
MGST3,377.0
LOC110260271,417.0
LOC106506202,200.0
LOC100515852,198.0
LRRC57,118.0
CENPB,183.0
TMEM106C,168.0
ASF1A,189.0
SLC9A3,71.0
CD2BP2,230.0
LOC106510230,285.0
MC2R,229.0
EXTL2,204.0
PIM3,165.0
ASRGL1,46.0
GPX7,58.0
NFU1,280.0
LOC110256730,301.0
FOLR2,47.0
C13H3orf33,197.0
MAP3K13,248.0
RBM42,90.0
GHRL,215.0
LOC100524382,430.0
LOC102157493,229.0
LOC100622037,192.0
LOC100626015,225.0
TMOD2,46.0
LOC100517487,379.0
LOC102159340,424.0
LOC100515209,77.0
SAE1,225.0
SH3BP1,27.0
PROSER2,262.0
AP1G2,101.0
LOC100511343,19.0
PARL,230.0
B3GNT3,103.0
XAB2,87.0
ST6GALNAC3,145.0
LOC102160458,312.0
TTC27,182.0
GPR155,121.0
GRK4,43.0
LOC102166412,280.0
C2H11orf84,246.0
LRIF1,242.0
VMA21,189.0
TAF5L,199.0
RPS19BP1,255.0
MRPL3,245.0
SENP3,321.0
LOC106510116,303.0
C13H7orf73,285.0
CDC42EP5,36.0
MANBAL,238.0
LOC102167089,229.0
CDKN2B,51.0
LOC110261075,282.0
UFC1,283.0
LOC110256710,350.0
CACTIN,241.0
CTH,68.0
DDX41,184.0
LOC106504943,408.0
PRSS38,328.0
CNBD2,288.0
TRPM4,209.0
BCAN,218.0
LOC110255869,425.0
SH3BP5L,192.0
C3H16orf91,272.0
LOC110255750,313.0
ALOX15,395.0
SLC30A9,87.0
LOC110260418,1377.0
KHNYN,72.0
LOC106508250,196.0
SPIN1,198.0
FSCN1,43.0
C2H5orf63,684.0
MED27,140.0
GNRH2,204.0
PADI2,185.0
LOC110256444,191.0
PLEKHH2,19.0
BORCS8,287.0
NUMA1,194.0
LOC110261470,288.0
DNAJC21,134.0
FMNL1,37.0
RANBP17,77.0
CNIH2,226.0
ZNF503,27.0
CDK2,110.0
BOP1,141.0
NFS1,267.0
CHPT1,406.0
FOSB,36.0
GON7,177.0
CDCA2,216.0
TNFRSF13B,268.0
GTF2F2,99.0
DDX23,135.0
LOC110262128,438.0
TMEM8B,367.0
LOC102165655,434.0
SLC44A3,144.0
DHRS7C,375.0
RAB9B,391.0
RFLNB,210.0
SMIM13,165.0
COG1,146.0
BRCC3,151.0
SLC36A1,96.0
CERCAM,20.0
FMO1,67.0
CA9,326.0
SYT11,171.0
PSME2,132.0
DMAP1,140.0
PLXNA1,110.0
SLC22A17,29.0
UPK3BL2,365.0
LOC106509286,320.0
TAF5,214.0
STRIP1,259.0
LOC110260229,297.0
LOC110257623,408.0
HCK,11.0
RAD51C,403.0
LOC106508187,202.0
CDHR1,369.0
NAP1L5,137.0
RSL1D1,156.0
LPCAT1,32.0
LOC106505010,563.0
MED26,334.0
LOC102163655,179.0
GNPTG,242.0
CCDC85B,116.0
GBP2,63.0
LOC110261340,149.0
FAM210A,360.0
EML5,170.0
LOC110255515,296.0
LST1,8.0
FRAT1,493.0
LOC100522421,458.0
SELENOM,348.0
MOGS,203.0
LOC110262151,384.0
LOC110262106,335.0
SF3B6,154.0
LOC110257076,91.0
LOC110256445,353.0
PTK7,60.0
TXNRD3,148.0
SDHAF2,367.0
ZNF182,162.0
SLC25A26,430.0
LOC106508922,231.0
EHD1,64.0
LOC102167506,289.0
GLCCI1,77.0
CCDC126,196.0
LOC106507739,381.0
CSNK2B,211.0
KHK,51.0
C9H11orf70,346.0
NOP2,280.0
NSMCE4A,127.0
PUS7L,104.0
TSR1,150.0
IGDCC3,242.0
LOC110260110,185.0
ADGRG6,67.0
TCEAL1,610.0
INTS11,120.0
METTL3,210.0
LOC106510048,324.0
RIIAD1,179.0
TMA16,322.0
LOC106505172,231.0
SLC16A6,273.0
VKORC1L1,130.0
LOC100738769,489.0
DBI,147.0
LOC110257799,233.0
LOC110260360,167.0
CAMK1D,80.0
ELOVL1,152.0
MTX1,231.0
PPME1,366.0
LOC102166928,856.0
WDYHV1,315.0
LOC110256760,450.0
LOC100525237,395.0
EMC7,183.0
SH2B2,127.0
ATAT1,237.0
ASB9,25.0
EIF2S3,290.0
MRPS34,162.0
LOC100152690,352.0
LOC102161895,175.0
ENPP2,23.0
LOC110256302,103.0
TBC1D10B,215.0
VAT1,135.0
CYP2C91,69.0
VSIR,22.0
UTP4,221.0
LOC110257461,195.0
IRF7,19.0
LOC100155374,195.0
LOC100526209,186.0
LOC110261693,122.0
L3MBTL3,79.0
RCAN1,324.0
RBM19,74.0
LOC110255692,186.0
LOC106508817,127.0
LYSMD1,287.0
LOC110260003,315.0
LRP3,93.0
TIMM21,287.0
LOC106510415,273.0
DOHH,348.0
LOC106510005,386.0
YIPF7,768.0
ARL6,246.0
LOC110257188,313.0
CX3CR1,28.0
DENR,120.0
PLPP4,36.0
INSIG1,98.0
LOC110260286,229.0
PKHD1L1,53.0
IRF1,60.0
LOC106506903,248.0
LOC100514494,301.0
TRIM38,27.0
GJD4,217.0
FAM184B,121.0
EFNB1,299.0
FABP4,89.0
PSME3,250.0
BCOR,179.0
LOC110261387,177.0
LOC100520241,343.0
PROM1,367.0
SLC16A3,60.0
RFK,78.0
GTF2F1,119.0
LOC100738475,262.0
HS6ST1,72.0
NUCB2,78.0
METTL17,180.0
LOC100520720,195.0
C13H3orf14,195.0
MRPL37,201.0
FBXL4,153.0
TFRC,271.0
EHMT2,149.0
SERINC4,280.0
LOC100738624,259.0
LOC110261581,242.0
TMEM231,186.0
LOC110257523,412.0
ARSK,177.0
CPNE7,176.0
LOC110256746,246.0
MPLKIP,318.0
WRAP53,130.0
ZNHIT1,184.0
LOC102166663,436.0
FKBP7,77.0
TVP23A,209.0
ANO10,108.0
CCHCR1,150.0
UBALD2,221.0
LOC102165694,340.0
TXNL4A,232.0
RPA3,99.0
MIR133A-2,747.0
LOC100739754,481.0
ISOC1,109.0
MFSD7,45.0
ZNF648,105.0
ZNF75D,189.0
ZNF740,223.0
SLIT2,40.0
LOC110256383,260.0
SLC7A6,330.0
PQBP1,165.0
FAM117A,78.0
LOC106509330,19.0
LOC102159965,231.0
UBL7,287.0
LOC110257857,264.0
PPM1F,114.0
LOC106505960,384.0
SPRYD7,186.0
LOC106509171,111.0
LOC100518575,214.0
CCDC24,39.0
C1H15orf41,205.0
MRPL54,311.0
LOC106507467,210.0
NAF1,145.0
LOC102158015,203.0
CABYR,166.0
LTB,178.0
FOXO4,227.0
ALDH5A1,286.0
MRPS11,244.0
FEM1A,217.0
LOC100739480,210.0
GNPDA1,204.0
GPR18,154.0
CLN6,276.0
RGS8,350.0
PXMP2,104.0
CEMIP,197.0
LOC102159433,388.0
QDPR,190.0
TBC1D22A,106.0
LSM10,218.0
HIBADH,356.0
TOR2A,452.0
C7H6orf222,246.0
LOC110260431,498.0
NKX2-5,604.0
LOC100518827,235.0
OSMR,49.0
PHLPP1,98.0
ITPR3,111.0
PLEKHF1,132.0
NUS1,165.0
LOC100522130,139.0
PARP9,62.0
TMEM178B,186.0
SEMA4B,341.0
CREG2,385.0
ROR1,359.0
LOC102163793,327.0
ALPK1,28.0
FAM78A,180.0
LOC102159627,419.0
TIMM13,228.0
PLD2,23.0
CD302,82.0
GLB1,496.0
CCDC152,151.0
LZTS3,146.0
YIF1B,212.0
PIK3R2,45.0
LOC100514009,207.0
MIEF2,280.0
LOC100621931,324.0
LRRC40,236.0
PIGU,242.0
PPRC1,183.0
PITHD1,189.0
MCM3,168.0
CDK2AP2,122.0
LOC102162853,268.0
LOC106509573,346.0
ELMOD3,245.0
PRR3,279.0
ZFP14,250.0
TMEM230,216.0
ADPGK,130.0
TEX264,230.0
DR1,105.0
SLC35F1,177.0
LOC110255964,101.0
IMP4,134.0
RIPOR1,132.0
SHTN1,18.0
STAR,144.0
KIAA1671,15.0
FGR,11.0
ALYREF,143.0
TAPBPL,168.0
SNAPC3,182.0
MRPL55,137.0
TSPAN13,43.0
NGDN,132.0
NDRG1,21.0
CARMIL1,32.0
LCAT,193.0
GZF1,331.0
GALNT10,93.0
PMPCB,208.0
TUFM,219.0
OLA1,121.0
EGR3,52.0
LOC110255205,8.0
LOC110260895,329.0
LOC110260393,159.0
ANGPTL4,393.0
GTF3C6,326.0
MRPL48,237.0
LOC110256642,816.0
MRPL40,186.0
LOC106507659,202.0
NUDCD1,103.0
LOC106508914,235.0
SNAPIN,528.0
LOC110257418,331.0
MESDC1,55.0
LOC100624785,145.0
MARCH3,189.0
LOC110261090,284.0
NFATC4,21.0
TBXAS1,10.0
LOC100522569,298.0
TMEM209,243.0
ENOX2,157.0
LOC102159280,275.0
PPP6C,174.0
NLE1,182.0
CMC2,352.0
LOC110256865,363.0
BAHD1,134.0
MRGBP,178.0
LOC106510460,136.0
LOC100623035,60.0
LOC110260570,299.0
MRPL51,173.0
HDGFL1,191.0
KIAA1161,454.0
ZBTB12,197.0
DHPS,166.0
LRWD1,104.0
LOC106509163,160.0
TMEM156,25.0
LOC106508872,160.0
ZNF527,344.0
C4H1orf226,26.0
VASH1,17.0
LOC102167963,226.0
SND1,100.0
IFI30,33.0
ADAMTSL1,240.0
TOMM40L,373.0
PLCD1,145.0
TSHZ3,58.0
JMJD4,228.0
PUS1,297.0
CCDC185,344.0
DPP9,284.0
XKR9,254.0
MRPL18,243.0
PPP2R2C,205.0
FRZB,201.0
CRTC1,178.0
LOC110262018,258.0
TBC1D10A,61.0
LOC110256630,353.0
TMOD3,38.0
NAT10,174.0
LOC110260737,90.0
MRPS17,279.0
LOC110260717,256.0
C2H11orf74,190.0
KMO,22.0
MUL1,324.0
COX10,293.0
PFKFB3,22.0
PQLC2,187.0
FAM71B,353.0
TYW3,234.0
NAIP,373.0
ZNF746,180.0
WIZ,254.0
BRMS1L,137.0
GNB3,284.0
PHF5A,185.0
LOC110256326,194.0
GRASP,24.0
SRC,258.0
CCDC51,309.0
CHST3,35.0
FBXO45,190.0
ATP6V0D1,229.0
DCUN1D4,141.0
C1H6orf203,278.0
MED22,363.0
LOC102166222,139.0
MCOLN1,174.0
LRPAP1,252.0
STAP1,52.0
LOC100736569,174.0
LMO2,33.0
ZNF524,375.0
LOC110259585,356.0
LOC100155195,162.0
PAX5,347.0
LOC106509620,452.0
IL17RC,121.0
RFTN1,229.0
ABHD6,342.0
