,aggregate_gene_expression
LOC106505142,553.0
MAFF,56.0
ZNF362,377.0
TMEM267,521.0
VTI1A,432.0
EXOSC9,460.0
LOX,107.0
LOC110257598,250.0
ATP6V1D,357.0
TRMT10B,501.0
CDKN2AIP,345.0
DAXX,360.0
COPZ1,368.0
ELAC2,516.0
SP110,60.0
PCIF1,416.0
ZFR2,669.0
HTATSF1,330.0
TJAP1,481.0
KCTD10,112.0
LOC102157689,330.0
PEF1,470.0
LOC102165728,355.0
UNC45A,434.0
TRMT2A,610.0
SETD9,581.0
LOC100514323,181.0
TTC39B,506.0
CCDC125,432.0
SCN3B,904.0
FJX1,237.0
HTR2B,631.0
UFD1,333.0
CMAS,236.0
SMARCD2,315.0
THADA,459.0
SH3BGRL,124.0
POLE4,394.0
ANGPTL1,371.0
LOC110262214,552.0
RTFDC1,305.0
SGO2,464.0
LOC102161260,681.0
TRNAU1AP,504.0
LOC106506229,410.0
LOC100155289,797.0
WFDC1,446.0
NAT14,449.0
MRPL22,468.0
THBS3,95.0
DDX51,534.0
KIAA0040,252.0
SLITRK6,93.0
PTPN18,406.0
RIOK1,374.0
VAC14,405.0
KCTD8,580.0
WDR92,562.0
GRIA4,900.0
SEPT10,198.0
SH3YL1,440.0
RAB4A,425.0
LOC110255720,362.0
LOC102163894,804.0
KCNN3,3782.0
STX4,282.0
TP53RK,354.0
APOOL,513.0
LONRF1,506.0
EZH2,621.0
PTPN3,319.0
HMCES,421.0
MN1,658.0
YIF1A,256.0
PYROXD2,373.0
ZNF774,578.0
PLPP7,604.0
WDR61,485.0
TRIM45,779.0
GPR137,312.0
ZDHHC16,392.0
GSG1,510.0
LIN37,561.0
HMGN4,415.0
UQCC,758.0
PLEKHN1,1057.0
CLNS1A,463.0
VARS2,1177.0
LOC106509548,263.0
LOC106506797,593.0
TMEM11,395.0
LOC110259275,563.0
LOC106509605,494.0
THAP7,458.0
SLC19A1,905.0
IL23R,486.0
FAM171A1,109.0
DHX37,403.0
LRFN2,750.0
LOC100621895,378.0
THYN1,257.0
PDLIM1,515.0
STK11IP,393.0
RPGRIP1,383.0
WDR24,487.0
LOC110255527,334.0
PHF8,423.0
MRPL36,323.0
TFE3,346.0
NOX4,211.0
IL4R,692.0
ZHX2,614.0
CHURC1,407.0
SYF2,260.0
SWI5,280.0
EDN1,77.0
LAMTOR1,298.0
PAPSS1,261.0
FUK,323.0
LOC100516618,465.0
FASN,233.0
TMEM126A,422.0
YBX2,428.0
KEAP1,589.0
CCDC58,577.0
DYNLT3,236.0
LOC110255970,458.0
ZNF513,574.0
IGFBP2,146.0
LOC110255893,373.0
LOC102164743,668.0
LOC110256131,564.0
LOC102164703,3475.0
CDKN2AIPNL,431.0
SIAH2,430.0
PELP1,390.0
ELFN2,405.0
LOC100513188,556.0
NUP107,462.0
CASTOR2,468.0
CCS,397.0
CDK4,392.0
LOC102167570,474.0
LOC110259974,525.0
NOL4,395.0
LOC110259851,497.0
LOC106507937,544.0
LOC110260390,492.0
TM6SF1,433.0
DYNLL2,447.0
REPIN1,654.0
SNRPE,357.0
DIDO1,371.0
LOC106509521,27.0
NUDT22,314.0
OSTM1,229.0
ABCC4,148.0
ADGB,830.0
SIRT3,689.0
SGPP1,308.0
LOC100511211,579.0
TSACC,379.0
SELRC1,692.0
ILVBL,581.0
LOC100156552,496.0
PDSS1,579.0
PTPN6,84.0
DHRS7,481.0
NOP53,274.0
TBX3,505.0
SNX21,389.0
ATG16L2,316.0
LOC110255265,438.0
ARF2,436.0
FAAH,619.0
CCDC88C,493.0
USP30,441.0
MCF2L2,359.0
TRIM3,204.0
LOC100520091,543.0
TMEM175,597.0
IFN-DELTA-2,274.0
MIA,432.0
LOC106506339,431.0
LOC106507534,233.0
LOC110257370,428.0
LOC106506927,480.0
DTYMK,458.0
LRRC42,315.0
PRKAB1,394.0
EFCAB8,550.0
LOC100521082,538.0
C7H6orf136,786.0
MINDY4,346.0
RHOC,225.0
LOC100524915,363.0
SBNO2,408.0
PRC1,154.0
LOC100513749,1160.0
SH2D3C,66.0
BCAS3,519.0
LOC110255920,372.0
SPECC1,547.0
IER5L,60.0
ARL14EPL,495.0
LOC110262134,348.0
C14H12orf43,379.0
MYO1F,225.0
TRIM59,271.0
ATP6V1F,300.0
MED28,550.0
REXO2,339.0
AMZ2,370.0
MNT,324.0
LOC110256882,411.0
LOC100517731,536.0
KLHL7,351.0
PSMB7,301.0
NIT1,521.0
DAB1,655.0
LOC102159250,269.0
LOC106507028,463.0
PDGFA,544.0
HACL1,339.0
LOC106506801,454.0
C3H16orf54,370.0
LOC102158821,460.0
CARD6,385.0
CDC45,421.0
TMEM64,176.0
VHL,302.0
NOL6,566.0
PIGB,345.0
HSPB11,281.0
SURF4,368.0
LOC110257199,123.0
PRR14,349.0
HEATR1,392.0
PET100,319.0
DPAGT1,484.0
SREBF1,292.0
LOC110256776,532.0
SLA-DMB,125.0
ANKMY2,337.0
TNNT1,1799.0
BTC,781.0
PLIN2,432.0
ADAMTSL2,224.0
LOC574051,549.0
FAM136A,447.0
RCN3,160.0
AP2S1,284.0
INTS10,423.0
TAF6,434.0
RCC1,611.0
RGS3,409.0
TSPAN2,405.0
LOC100517422,765.0
TRIQK,205.0
LOC102162101,482.0
LOC110255486,493.0
RAB11B,290.0
HIC1,164.0
NFKB2,311.0
LOC106509989,499.0
WDR34,366.0
LOC100526059,344.0
SLC31A2,281.0
CIART,286.0
ZNF598,388.0
LOC102160820,429.0
LOC110257271,445.0
FUT1,287.0
LOC102167132,411.0
FLOT2,354.0
FAM186B,541.0
FMNL2,121.0
LOC102159358,386.0
RORB,245.0
LOC110255586,272.0
LOC106508202,478.0
MVD,358.0
LOC102157656,726.0
LOC100514951,54.0
LOC102160998,591.0
CCDC59,325.0
SHROOM4,279.0
ASB8,739.0
LOC110260680,318.0
LOC106506854,436.0
TATDN1,564.0
LOC110256375,447.0
FAM207A,397.0
LOC100518075,563.0
MIR133A-1,433.0
ARMC6,415.0
CCDC63,360.0
SLC2A13,153.0
C12H17orf53,742.0
ELL2,887.0
ACYP2,753.0
LOC110261176,721.0
CNEP1R1,321.0
SPRYD3,210.0
EPB42,428.0
NUP35,397.0
LOC102161418,41.0
C6H1orf123,397.0
LOC102164415,408.0
RPL26L1,367.0
CEP128,258.0
CTNS,223.0
WDR93,612.0
CASKIN2,520.0
LOC100511166,451.0
UBXN6,410.0
LOC110255993,402.0
DIABLO,314.0
LOC106508560,447.0
SGSM3,342.0
C6H18orf8,375.0
LOC102167984,505.0
OSER1,540.0
RASEF,196.0
SRP14,391.0
PIK3R6,352.0
LOC106508165,488.0
MCUB,131.0
CHCHD7,359.0
LOC106507308,256.0
ATXN7L3,325.0
LOC100515582,506.0
LOC106509418,402.0
KIAA2013,252.0
CNNM2,303.0
GRIK5,440.0
LOC106507704,476.0
ZDHHC2,863.0
ECHDC3,456.0
DEF6,369.0
LRIT1,464.0
LOC110261130,349.0
USP12,271.0
LOC110257278,1220.0
MAPK3,166.0
LGALS9,69.0
SLC6A6,879.0
CCDC22,414.0
AVEN,443.0
LETM2,245.0
LOC110259878,468.0
SERPINI2,516.0
ATXN3,262.0
NTHL1,434.0
LOC102164714,406.0
FURIN,292.0
LOC110256739,465.0
MAP2,130.0
PRPF31,410.0
CDK7,236.0
FAM58A,336.0
PIGS,429.0
DDR1,667.0
VSIG10L,562.0
KLC4,429.0
LOC110255825,477.0
ZNF500,331.0
DACT3,238.0
LOC106506544,401.0
MRPL20,365.0
LOC106510026,1081.0
FBXO33,377.0
LOC102157984,385.0
TMED7,382.0
NANOG,754.0
LOC110261763,434.0
NPY5R,740.0
LOC106509786,615.0
LOC102162152,583.0
PLEKHM1,429.0
MRPL47,534.0
FAM96A,529.0
PEX11B,267.0
GFPT2,31.0
PFDN5,336.0
SUMF1,327.0
GSK3A,370.0
LYPD6,376.0
DZIP1,826.0
BAG1,407.0
LOC106507022,455.0
TFAP2C,511.0
BMT2,359.0
LOC100524598,587.0
LOC100518305,404.0
FAM53C,294.0
LOC102159026,462.0
LOC110259302,452.0
SNRNP40,460.0
LOC100517855,416.0
TSPO,343.0
PPAN,597.0
ROBO4,89.0
LOC110256673,421.0
CD37,79.0
FBXL15,263.0
LOXL1,243.0
LOC106509264,538.0
BCCIP,275.0
HOXB2,89.0
ORC2,238.0
LOC102167589,467.0
ARHGEF26,244.0
ATAD5,301.0
LOC106509313,391.0
FDX1,583.0
ZNF583,315.0
RANGAP1,488.0
PARP4,398.0
C10H9orf72,214.0
CLCN4,541.0
PIN4,377.0
TARBP2,468.0
LOC110260675,871.0
LOC110261007,446.0
DLST,462.0
KMT5C,404.0
SCN9A,105.0
ACAD11,404.0
C1H15orf61,568.0
HRAS,277.0
SLC25A14,424.0
TERT,329.0
FZR1,429.0
MRPS31,382.0
TNFSF13,420.0
LOC100515118,350.0
LOC110261506,500.0
ACBD3,220.0
CKS1B,146.0
LOC110262140,405.0
EIF3I,360.0
LOC110261251,408.0
LOC110257268,724.0
LOC110257780,510.0
STAT3,322.0
R3HCC1,292.0
SUMO3,355.0
NTRK3,609.0
LOC102160854,557.0
LOC106508627,369.0
MED11,240.0
LOC106505729,539.0
FAM83C,576.0
S100A13,228.0
PLXNA3,215.0
KIAA1755,30.0
TAP1,196.0
LOC102168089,322.0
MOAP1,266.0
BUD13,501.0
EBPL,525.0
LOC110261095,437.0
ECT2,242.0
LOC106507125,349.0
PI16,367.0
LOC110261101,872.0
BLOC1S1,465.0
RNF138,304.0
WDR77,499.0
SLC30A5,339.0
LOC110256043,96.0
DET1,314.0
SLC19A2,348.0
ABHD12,276.0
TRMT1,404.0
LOC110260274,289.0
LOC100519283,385.0
LOC106508107,487.0
PREP,458.0
LOC110255919,414.0
LOC102166243,537.0
LOC102164222,504.0
ATP6V0A2,367.0
LOC110256168,559.0
NAPA,477.0
LOC106509388,290.0
BCL2A1,60.0
DNAJC9,352.0
LOC110260329,434.0
VRK2,190.0
LSM14A,328.0
FAM49B,289.0
LOC100156472,449.0
AURKB,305.0
CLYBL,470.0
OSBPL6,486.0
LOC110255214,266.0
TSPAN31,371.0
LOC110262054,327.0
MTMR12,221.0
LOC110261296,407.0
SEC23B,261.0
PLEKHA3,201.0
RGS12,286.0
TAF9,317.0
TEAD2,372.0
LOC110257267,438.0
FDXACB1,383.0
RGS18,78.0
ELOVL5,173.0
KLHL3,783.0
TOMM20L,912.0
POLQ,402.0
BPNT1,453.0
LOC106507255,292.0
LOC100511545,492.0
ACPP,331.0
CTNNBIP1,311.0
LOC110257498,411.0
DHX38,429.0
GFER,290.0
GGACT,419.0
LRFN5,239.0
LOC110261235,327.0
MAGIX,320.0
MEPCE,249.0
LOC100518738,326.0
WISP1,340.0
LOC102168197,249.0
NOC2L,398.0
RNF121,327.0
N4BP3,328.0
PAOX,181.0
FBXO28,339.0
MED16,461.0
LOC110256967,569.0
METTL8,380.0
ARTN,421.0
CHPF,337.0
ISG15,223.0
AAMDC,483.0
ZNF358,326.0
FER1L6,603.0
DAPL1,569.0
SLC25A38,199.0
CYP51,391.0
SYDE1,202.0
PRR15,480.0
LOC110256089,477.0
LOC110260992,505.0
LOC110259685,391.0
LOC106509903,370.0
PRDX3,630.0
CHM,336.0
C12H17orf64,307.0
AFAP1L1,452.0
C18H7orf49,311.0
KAT14,336.0
LOC106505088,339.0
UBALD1,219.0
LOC110259923,279.0
POLI,362.0
GPD1,1534.0
RECQL,260.0
MRS2,454.0
LOC100156657,281.0
LOC106509468,428.0
SMIM4,449.0
LOC110257331,634.0
RNF43,507.0
AAMP,242.0
DDO,682.0
PSMG1,310.0
IL25,362.0
TSPYL2,312.0
SNRPB2,312.0
LOC110260298,223.0
DAB2IP,294.0
IP6K2,446.0
SNX25,465.0
ACOT8,271.0
LOC106510717,518.0
LOC100514282,257.0
LOC100522935,325.0
PHYHIPL,1125.0
DTNBP1,167.0
RNF215,123.0
PSENEN,298.0
LOC106506923,543.0
ARHGAP4,81.0
LOC110255174,484.0
TERF2,413.0
LOC110256492,438.0
SIPA1L2,899.0
LOC100737183,372.0
LOC110255982,468.0
SAMD13,813.0
SLC3A2,604.0
SCO2,315.0
DPM3,490.0
TAF6L,576.0
MARK1,398.0
EAF1,424.0
PIEZO2,165.0
LRRC32,65.0
TESK2,153.0
TMEM126B,462.0
MAGOHB,329.0
KXD1,405.0
SH2B3,110.0
CUBN,89.0
VIPAS39,500.0
SLC5A6,449.0
LOC106509865,484.0
LOC102157779,381.0
LOC110259511,305.0
CAPN3,2955.0
CDKL5,312.0
AMDHD1,319.0
APMAP,368.0
LOC102161624,544.0
ZNF37A,619.0
CRBN,371.0
AEBP1,297.0
DKC1,293.0
NUP133,336.0
PPP1R37,242.0
LOC110260725,268.0
LOC106509830,440.0
PRAM1,191.0
KIAA1549,210.0
LOC106509974,386.0
LOC110256147,575.0
UCK2,621.0
LOC106509627,448.0
PPP2R3C,254.0
PTGR2,767.0
LOC106510103,321.0
EXOSC2,328.0
FN3K,380.0
LIN54,409.0
SLCO2B1,136.0
STX10,252.0
LOC110255659,465.0
KIAA0930,238.0
ITGA11,73.0
ADRM1,240.0
LOC106510065,292.0
LZIC,341.0
SCN8A,210.0
C7H14orf119,179.0
LOC110255331,461.0
ARHGAP30,92.0
ARHGEF39,351.0
TRANK1,120.0
LOC110260704,353.0
FBXL19,244.0
ARL2,271.0
LOC100516145,494.0
GMFB,243.0
KIF20B,240.0
ALKBH6,359.0
LOC100621235,702.0
BLM,468.0
LOC106504971,45.0
LOC106506887,415.0
LOC110262290,310.0
LOC110260331,486.0
CD68,163.0
HDAC2,360.0
PCOLCE2,50.0
ANKRD53,478.0
GPR34,106.0
ZNF365,302.0
ANKRD55,342.0
BNIP1,555.0
C2H11orf68,320.0
CERS1,413.0
FMC1,447.0
LOC110261776,510.0
KLHL13,114.0
TEN1,320.0
SMIM3,302.0
MPPED2,576.0
SKIV2L,273.0
NGRN,486.0
PPP1R8,382.0
WDFY1,346.0
LOC110257014,484.0
EMG1,381.0
EVA1B,155.0
TXNDC17,219.0
RIC8A,294.0
ATP23,251.0
GCLM,466.0
LOC110257304,521.0
CARNMT1,521.0
IL1RAPL1,553.0
FAU,289.0
LOC102165887,381.0
ELF4,93.0
LGALS3BP,276.0
GADD45A,604.0
FCN1,71.0
NIM1K,432.0
FANCL,363.0
ACCS,159.0
ZNF688,384.0
LIMD2,125.0
CDK5RAP3,257.0
TMEM82,519.0
TIMM50,391.0
G6PC3,293.0
MGST3,556.0
LOC110260271,454.0
LOC106506202,356.0
LOC100515852,299.0
LRRC57,202.0
CENPB,235.0
TMEM106C,278.0
ASF1A,355.0
SLC9A3,114.0
CD2BP2,396.0
LOC106510230,523.0
MC2R,233.0
EXTL2,429.0
PIM3,335.0
ASRGL1,213.0
GPX7,226.0
NFU1,451.0
LOC110256730,397.0
FOLR2,124.0
C13H3orf33,422.0
MAP3K13,399.0
RBM42,216.0
GHRL,345.0
LOC100524382,477.0
LOC102157493,250.0
LOC100622037,295.0
LOC100626015,309.0
TMOD2,65.0
LOC100517487,390.0
LOC102159340,419.0
LOC100515209,124.0
SAE1,350.0
SH3BP1,85.0
PROSER2,561.0
AP1G2,222.0
LOC100511343,81.0
PARL,419.0
B3GNT3,195.0
XAB2,234.0
ST6GALNAC3,291.0
LOC102160458,425.0
TTC27,384.0
GPR155,252.0
GRK4,137.0
LOC102166412,355.0
C2H11orf84,272.0
LRIF1,412.0
VMA21,632.0
TAF5L,296.0
RPS19BP1,323.0
MRPL3,364.0
SENP3,337.0
LOC106510116,471.0
C13H7orf73,472.0
CDC42EP5,87.0
MANBAL,355.0
LOC102167089,421.0
CDKN2B,103.0
LOC110261075,615.0
UFC1,471.0
LOC110256710,538.0
CACTIN,352.0
CTH,405.0
DDX41,612.0
LOC106504943,408.0
PRSS38,535.0
CNBD2,470.0
TRPM4,585.0
BCAN,304.0
LOC110255869,622.0
SH3BP5L,372.0
C3H16orf91,337.0
LOC110255750,335.0
ALOX15,587.0
SLC30A9,334.0
LOC110260418,675.0
KHNYN,202.0
LOC106508250,334.0
SPIN1,278.0
FSCN1,165.0
C2H5orf63,640.0
MED27,356.0
GNRH2,383.0
PADI2,293.0
LOC110256444,359.0
PLEKHH2,88.0
BORCS8,476.0
NUMA1,335.0
LOC110261470,403.0
DNAJC21,349.0
FMNL1,115.0
RANBP17,198.0
CNIH2,244.0
ZNF503,403.0
CDK2,397.0
BOP1,373.0
NFS1,342.0
CHPT1,596.0
FOSB,186.0
GON7,236.0
CDCA2,352.0
TNFRSF13B,309.0
GTF2F2,334.0
DDX23,369.0
LOC110262128,815.0
TMEM8B,600.0
LOC102165655,426.0
SLC44A3,182.0
DHRS7C,577.0
RAB9B,779.0
RFLNB,348.0
SMIM13,292.0
COG1,315.0
BRCC3,276.0
SLC36A1,143.0
CERCAM,104.0
FMO1,78.0
CA9,463.0
SYT11,219.0
PSME2,314.0
DMAP1,346.0
PLXNA1,300.0
SLC22A17,117.0
UPK3BL2,445.0
LOC106509286,658.0
TAF5,295.0
STRIP1,368.0
LOC110260229,394.0
LOC110257623,448.0
HCK,44.0
RAD51C,453.0
LOC106508187,265.0
CDHR1,292.0
NAP1L5,230.0
RSL1D1,353.0
LPCAT1,81.0
LOC106505010,563.0
MED26,381.0
LOC102163655,254.0
GNPTG,321.0
CCDC85B,175.0
GBP2,266.0
LOC110261340,391.0
FAM210A,316.0
EML5,501.0
LOC110255515,428.0
LST1,81.0
FRAT1,339.0
LOC100522421,441.0
SELENOM,257.0
MOGS,325.0
LOC110262151,479.0
LOC110262106,413.0
SF3B6,221.0
LOC110257076,426.0
LOC110256445,441.0
PTK7,141.0
TXNRD3,379.0
SDHAF2,372.0
ZNF182,281.0
SLC25A26,570.0
LOC106508922,353.0
EHD1,145.0
LOC102167506,331.0
GLCCI1,331.0
CCDC126,260.0
LOC106507739,1113.0
CSNK2B,323.0
KHK,208.0
C9H11orf70,494.0
NOP2,445.0
NSMCE4A,225.0
PUS7L,260.0
TSR1,340.0
IGDCC3,427.0
LOC110260110,367.0
ADGRG6,222.0
TCEAL1,344.0
INTS11,302.0
METTL3,353.0
LOC106510048,453.0
RIIAD1,260.0
TMA16,496.0
LOC106505172,371.0
SLC16A6,421.0
VKORC1L1,263.0
LOC100738769,473.0
DBI,263.0
LOC110257799,516.0
LOC110260360,272.0
CAMK1D,127.0
ELOVL1,303.0
MTX1,409.0
PPME1,508.0
LOC102166928,418.0
WDYHV1,554.0
LOC110256760,416.0
LOC100525237,422.0
EMC7,314.0
SH2B2,249.0
ATAT1,416.0
ASB9,41.0
EIF2S3,353.0
MRPS34,234.0
LOC100152690,801.0
LOC102161895,410.0
ENPP2,58.0
LOC110256302,309.0
TBC1D10B,291.0
VAT1,159.0
CYP2C91,179.0
VSIR,84.0
UTP4,428.0
LOC110257461,271.0
IRF7,71.0
LOC100155374,377.0
LOC100526209,379.0
LOC110261693,406.0
L3MBTL3,206.0
RCAN1,339.0
RBM19,244.0
LOC110255692,299.0
LOC106508817,194.0
LYSMD1,424.0
LOC110260003,400.0
LRP3,237.0
TIMM21,542.0
LOC106510415,326.0
DOHH,420.0
LOC106510005,473.0
YIPF7,627.0
ARL6,378.0
LOC110257188,542.0
CX3CR1,76.0
DENR,256.0
PLPP4,51.0
INSIG1,167.0
LOC110260286,336.0
PKHD1L1,60.0
IRF1,157.0
LOC106506903,406.0
LOC100514494,469.0
TRIM38,74.0
GJD4,331.0
FAM184B,876.0
EFNB1,387.0
FABP4,163.0
PSME3,404.0
BCOR,375.0
LOC110261387,377.0
LOC100520241,464.0
PROM1,165.0
SLC16A3,500.0
RFK,124.0
GTF2F1,338.0
LOC100738475,565.0
HS6ST1,417.0
NUCB2,338.0
METTL17,365.0
LOC100520720,457.0
C13H3orf14,315.0
MRPL37,310.0
FBXL4,348.0
TFRC,489.0
EHMT2,373.0
SERINC4,293.0
LOC100738624,354.0
LOC110261581,293.0
TMEM231,312.0
LOC110257523,527.0
ARSK,300.0
CPNE7,414.0
LOC110256746,337.0
MPLKIP,334.0
WRAP53,333.0
ZNHIT1,298.0
LOC102166663,386.0
FKBP7,196.0
TVP23A,271.0
ANO10,177.0
CCHCR1,342.0
UBALD2,235.0
LOC102165694,553.0
TXNL4A,325.0
RPA3,289.0
MIR133A-2,1697.0
LOC100739754,506.0
ISOC1,185.0
MFSD7,93.0
ZNF648,1098.0
ZNF75D,214.0
ZNF740,298.0
SLIT2,177.0
LOC110256383,1201.0
SLC7A6,557.0
PQBP1,268.0
FAM117A,117.0
LOC106509330,43.0
LOC102159965,343.0
UBL7,359.0
LOC110257857,361.0
PPM1F,158.0
LOC106505960,370.0
SPRYD7,439.0
LOC106509171,212.0
LOC100518575,281.0
CCDC24,82.0
C1H15orf41,413.0
MRPL54,300.0
LOC106507467,400.0
NAF1,230.0
LOC102158015,402.0
CABYR,280.0
LTB,302.0
FOXO4,189.0
ALDH5A1,511.0
MRPS11,368.0
FEM1A,447.0
LOC100739480,252.0
GNPDA1,217.0
GPR18,277.0
CLN6,370.0
RGS8,614.0
PXMP2,282.0
CEMIP,343.0
LOC102159433,539.0
QDPR,269.0
TBC1D22A,206.0
LSM10,353.0
HIBADH,438.0
TOR2A,349.0
C7H6orf222,342.0
LOC110260431,801.0
NKX2-5,567.0
LOC100518827,355.0
OSMR,156.0
PHLPP1,254.0
ITPR3,198.0
PLEKHF1,361.0
NUS1,294.0
LOC100522130,305.0
PARP9,153.0
TMEM178B,351.0
SEMA4B,488.0
CREG2,338.0
ROR1,627.0
LOC102163793,281.0
ALPK1,78.0
FAM78A,262.0
LOC102159627,388.0
TIMM13,334.0
PLD2,87.0
CD302,123.0
GLB1,337.0
CCDC152,199.0
LZTS3,226.0
YIF1B,399.0
PIK3R2,188.0
LOC100514009,310.0
MIEF2,377.0
LOC100621931,543.0
LRRC40,367.0
PIGU,363.0
PPRC1,393.0
PITHD1,367.0
MCM3,329.0
CDK2AP2,159.0
LOC102162853,397.0
LOC106509573,785.0
ELMOD3,329.0
PRR3,395.0
ZFP14,386.0
TMEM230,347.0
ADPGK,212.0
TEX264,336.0
DR1,235.0
SLC35F1,330.0
LOC110255964,203.0
IMP4,296.0
RIPOR1,275.0
SHTN1,64.0
STAR,429.0
KIAA1671,159.0
FGR,65.0
ALYREF,261.0
TAPBPL,301.0
SNAPC3,264.0
MRPL55,272.0
TSPAN13,125.0
NGDN,243.0
NDRG1,68.0
CARMIL1,58.0
LCAT,211.0
GZF1,378.0
GALNT10,340.0
PMPCB,299.0
TUFM,463.0
OLA1,341.0
EGR3,133.0
LOC110255205,73.0
LOC110260895,440.0
LOC110260393,342.0
ANGPTL4,122.0
GTF3C6,476.0
MRPL48,389.0
LOC110256642,395.0
MRPL40,254.0
LOC106507659,358.0
NUDCD1,328.0
LOC106508914,376.0
SNAPIN,330.0
LOC110257418,348.0
MESDC1,88.0
LOC100624785,248.0
MARCH3,205.0
LOC110261090,439.0
NFATC4,46.0
TBXAS1,46.0
LOC100522569,440.0
TMEM209,464.0
ENOX2,306.0
LOC102159280,263.0
PPP6C,431.0
NLE1,450.0
CMC2,371.0
LOC110256865,562.0
BAHD1,179.0
MRGBP,385.0
LOC106510460,651.0
LOC100623035,170.0
LOC110260570,307.0
MRPL51,281.0
HDGFL1,349.0
KIAA1161,542.0
ZBTB12,457.0
DHPS,269.0
LRWD1,261.0
LOC106509163,263.0
TMEM156,63.0
LOC106508872,270.0
ZNF527,496.0
C4H1orf226,86.0
VASH1,56.0
LOC102167963,295.0
SND1,243.0
IFI30,127.0
ADAMTSL1,474.0
TOMM40L,569.0
PLCD1,311.0
TSHZ3,142.0
JMJD4,290.0
PUS1,454.0
CCDC185,338.0
DPP9,519.0
XKR9,303.0
MRPL18,366.0
PPP2R2C,357.0
FRZB,507.0
CRTC1,310.0
LOC110262018,326.0
TBC1D10A,135.0
LOC110256630,417.0
TMOD3,117.0
NAT10,323.0
LOC110260737,267.0
MRPS17,331.0
LOC110260717,341.0
C2H11orf74,309.0
KMO,69.0
MUL1,382.0
COX10,398.0
PFKFB3,73.0
PQLC2,232.0
FAM71B,515.0
TYW3,355.0
NAIP,411.0
ZNF746,242.0
WIZ,313.0
BRMS1L,270.0
GNB3,295.0
PHF5A,222.0
LOC110256326,258.0
GRASP,36.0
SRC,493.0
CCDC51,365.0
CHST3,114.0
FBXO45,424.0
ATP6V0D1,315.0
DCUN1D4,253.0
C1H6orf203,334.0
MED22,339.0
LOC102166222,233.0
MCOLN1,278.0
LRPAP1,323.0
STAP1,111.0
LOC100736569,373.0
LMO2,71.0
ZNF524,288.0
LOC110259585,273.0
LOC100155195,245.0
PAX5,482.0
LOC106509620,617.0
IL17RC,417.0
RFTN1,370.0
ABHD6,347.0
LOC106505240,240.0
LOC110261566,252.0
ZNF232,319.0
MRPS28,342.0
LOC106509981,361.0
C1H15orf62,340.0
TNFSF12,210.0
RNF181,193.0
LPCAT4,343.0
LOC106505607,417.0
LOC110262213,395.0
TAF10,278.0
SMPD2,264.0
GLRX5,484.0
CCDC124,289.0
LOC100737900,1194.0
CD209,41.0
LOC110260789,286.0
TMEM101,358.0
LOC110261181,342.0
SEC11C,196.0
PILRA,62.0
ARHGAP22,98.0
MRPL27,381.0
RNF114,271.0
LOC110261254,413.0
HMG20B,226.0
LENG1,156.0
NELFE,246.0
SRPX2,68.0
SLC25A19,324.0
TIGD2,270.0
ACAP3,201.0
PTPRCAP,98.0
LOC106505520,373.0
NOL10,337.0
TRAF3IP1,301.0
NT5M,220.0
ZNF189,311.0
CNN2,226.0
FAM131A,244.0
LOC106505333,232.0
FAM174A,383.0
SLC39A1,145.0
LOC110261542,390.0
NUPL2,209.0
LOC102163647,315.0
ZCWPW1,50.0
ZNF2,419.0
SPRY4,48.0
EDC3,244.0
LAGE3,206.0
C13H3orf70,50.0
LOC110256757,308.0
MAB21L2,345.0
LOC106508466,310.0
EML3,171.0
TERB1,980.0
NRG4,403.0
LOC100738640,305.0
SLC29A2,868.0
EPHB4,119.0
C17H20orf27,158.0
BCL6B,82.0
ELOVL6,282.0
NDUFAF8,336.0
PPP4R1,205.0
LOC100156248,244.0
SH3TC1,65.0
ASNSD1,341.0
LOC110260335,411.0
CMTM3,128.0
BRAT1,259.0
MRPS10,295.0
GUK1,229.0
POLD2,436.0
MAPK15,206.0
ROBO1,542.0
INTS13,548.0
RBMX2,241.0
PLXNA4,408.0
LOC100518620,414.0
LOC110261682,629.0
NBL1,113.0
IFT43,252.0
LOC110260637,398.0
ZBED4,300.0
HSD17B13,275.0
TENM1,244.0
LOC102166701,402.0
ATG4D,337.0
EIPR1,545.0
DNPH1,424.0
HAND1,400.0
FAM129B,266.0
UBTD2,118.0
MSH5,392.0
MFSD5,169.0
ANO7,348.0
KRT222,464.0
FAM71F2,502.0
C1QBP,295.0
LOC100157938,431.0
RFXANK,281.0
LOC110260273,1065.0
PTPRF,140.0
MBLAC2,473.0
MAP3K15,379.0
SIRT5,412.0
CD1D,111.0
C5H12orf10,212.0
CPSF1,426.0
ZNF660,214.0
OCEL1,139.0
LOC106508330,615.0
TGIF1,153.0
MED25,172.0
LAMP2,325.0
LOC110255886,264.0
MBLAC1,331.0
ZKSCAN5,257.0
LOC106508653,344.0
ACSL5,87.0
CREBL2,179.0
ZNF473,416.0
C4H8orf82,697.0
DDX54,303.0
TSPAN14,85.0
BCL2L15,296.0
DSG4,368.0
LOC110259696,354.0
LOC102163645,401.0
LOC106508031,192.0
TPPP3,185.0
AKAP1,282.0
SEPHS2,305.0
CPT1A,245.0
AHSA2,257.0
ARHGEF25,101.0
LOC110261532,247.0
LOC100515119,307.0
LOC110256683,99.0
MXD3,425.0
SLC39A6,276.0
CCDC173,262.0
UTP11,362.0
PACRG,326.0
