,aggregate_gene_expression
PLA2G15,915.0
GADD45B,389.0
LOC110262211,229.0
SLC25A21,582.0
DUSP4,49.0
AIG1,575.0
PDHB,493.0
GALT,255.0
LOC110260963,380.0
KCNA4,1995.0
NDST2,320.0
DHX16,289.0
EBF3,57.0
BTG3,130.0
POLB,410.0
F8,57.0
ATP6V0E1,264.0
SYT14,88.0
MRPL17,327.0
TWF1,313.0
LOC106505319,345.0
LOC100737582,482.0
LOC110261472,350.0
ZMYM3,333.0
CYGB,54.0
PSMC3,291.0
LOC110260313,555.0
HAVCR1,559.0
LOC110256226,472.0
CCDC9,478.0
CCNJ,385.0
BSCL2,323.0
LOC110261942,516.0
TRAPPC6B,450.0
LOC110260700,408.0
SLC36A3,410.0
NUDC,287.0
ETV3,285.0
GTPBP10,399.0
LOC106508501,562.0
C4H8orf59,347.0
LOC100739202,241.0
KIAA1328,234.0
ADCY9,361.0
SSH3,383.0
CYP19A1,681.0
LOC110255962,409.0
MDFI,371.0
BICRA,278.0
LOC102164422,536.0
CLNK,407.0
ARAF,291.0
LOC110259527,397.0
LOC110256668,570.0
RAB21,454.0
CBX1,273.0
ACADS,388.0
PICK1,350.0
FES,82.0
C3H2orf49,428.0
BTBD11,430.0
POLD4,331.0
LDHA,128.0
LYRM2,416.0
ATN1,327.0
FBXW2,286.0
EIF2B4,299.0
LOC106507094,381.0
IZUMO2,462.0
LOC110255754,450.0
RTN3,428.0
FLT4,62.0
FAM168A,275.0
DEGS1,337.0
TRMT11,416.0
PPIP5K1,464.0
NAA40,426.0
CLEC14A,79.0
LOC106504983,373.0
MALSU1,282.0
RXRB,315.0
GAK,248.0
RAP2A,84.0
SCLT1,240.0
PREX2,93.0
LOC102162379,895.0
LOC100620521,547.0
ARL8B,371.0
SCAMP1,347.0
LOC106508706,536.0
IFT74,253.0
CAPN1,192.0
LOC102161640,651.0
CMPK1,469.0
CHORDC1,222.0
TCHHL1,665.0
DDX27,245.0
USP19,473.0
PPA2,408.0
CUTA,442.0
LOC102159120,305.0
RANBP1,394.0
LOC102158334,397.0
KIAA0319L,403.0
LLGL1,169.0
LOC110261281,385.0
LOC110262181,433.0
IPPK,315.0
LOC102160052,285.0
LOC110257941,877.0
ANAPC15,497.0
SMIM11A,444.0
H2AFZ,388.0
TCEAL8,329.0
STPG4,551.0
LOC110256932,565.0
RBM22,368.0
LOC102165158,535.0
KCNN2,508.0
ELOC,407.0
SPRED2,216.0
NPC2,192.0
CFP,487.0
FTSJ1,348.0
SLC39A7,194.0
MRPL24,381.0
GMEB2,350.0
TADA2B,286.0
ZNF385C,470.0
UBE2R2,347.0
PRMT5,346.0
ZFAND2B,317.0
LOC100624892,700.0
PSMB4,326.0
EFHD1,170.0
DNAJC28,596.0
RIN3,203.0
NTAN1,198.0
SUPT16H,215.0
MTRF1L,407.0
LOC102158947,424.0
CASP8,123.0
MIIP,309.0
NGLY1,352.0
LYRM4,332.0
KPNA3,446.0
C13H3orf62,196.0
LOC110257187,490.0
HSPA12A,283.0
LOC106510641,695.0
PPP3R1,372.0
NOS2,506.0
MRPS22,293.0
DNASE1L1,213.0
YIPF5,358.0
LOC102160572,520.0
ZNRF2,421.0
GMCL1,216.0
LZTR1,262.0
LOC106508400,259.0
ABCB10,365.0
LOC110261070,331.0
SLC2A12,420.0
ACAD9,357.0
TGFB3,207.0
COMMD1,352.0
LOC110260240,339.0
ALAS1,440.0
VPS37A,424.0
ESYT1,227.0
LOC110256254,340.0
PEX3,364.0
HDDC2,368.0
LOC106504972,438.0
TRADD,343.0
LOC110259292,445.0
PSMA4,300.0
LOC100513894,420.0
PIGC,309.0
PPHLN1,392.0
C2H11orf24,110.0
WNT5A,61.0
PFKP,262.0
HSD17B8,673.0
MEDAG,52.0
PPID,295.0
HCFC1,368.0
LOC102158973,542.0
C4H1orf194,264.0
KIF1BP,303.0
SMS,577.0
BAIAP2L1,215.0
LOC100620892,354.0
TUBGCP3,377.0
EFCAB2,445.0
NDUFS5,417.0
LOC102160243,483.0
POLR2F,227.0
SRSF6,162.0
LOC110257744,435.0
MRPL12,439.0
PPP1R3D,505.0
RBM14,224.0
HCLS1,213.0
SERPINB2,761.0
LOC110256987,400.0
SMC2,437.0
LOC110261519,528.0
LOC110259361,321.0
FLOT1,377.0
LOC100627222,323.0
IL1RAP,66.0
LOC100155548,214.0
LOC110256785,555.0
VPS37B,285.0
TFDP1,466.0
UBL4A,376.0
CHMP5,343.0
BHLHE40,159.0
PLXNA2,430.0
LOC110261780,274.0
MTA2,230.0
GPATCH1,284.0
LOC106505749,402.0
SIPA1,99.0
LOC110260208,389.0
PHB,404.0
PPP4C,276.0
LOC106505677,420.0
ZCRB1,449.0
C2CD3,243.0
ADAMTS15,57.0
MLLT11,768.0
ERO1B,311.0
RDH11,520.0
KDR,73.0
SNAI2,259.0
NME6,370.0
LOC100521594,344.0
SLC7A8,309.0
TMEM42,403.0
NDRG3,291.0
TAF1B,284.0
LOC110255543,554.0
NFKBID,269.0
LOC100625498,626.0
HLX,134.0
MTMR9,415.0
FBXO46,462.0
NSA2,303.0
MRPL11,293.0
LOC110256631,501.0
CD151,427.0
LOC100621260,434.0
PDZRN3,298.0
PAPOLB,212.0
KIAA0753,312.0
ZNF821,423.0
LOC106506715,174.0
PLGRKT,618.0
LOC106505265,540.0
SARM1,333.0
SLC15A3,41.0
NENF,373.0
TMED6,393.0
MAP9,531.0
SAR1B,270.0
IL17RE,538.0
DFFA,430.0
CRKL,296.0
LOC110257148,605.0
GLI4,377.0
EFHD2,166.0
LOC106505390,337.0
SDHAF1,359.0
C3H7orf50,518.0
UBLCP1,269.0
PPP1R14C,637.0
ANKRD39,435.0
DDB2,273.0
SLC11A1,25.0
CD248,61.0
LOC110255399,518.0
SH3RF3,373.0
LOC106509607,545.0
LOC106505676,590.0
MVP,171.0
LOC110260231,195.0
BMP5,646.0
HGF,129.0
HSBP1,281.0
WDR36,323.0
BLNK,31.0
DNAJA3,317.0
RTL5,284.0
DSTYK,277.0
TMEM39A,216.0
DUSP13,490.0
SLC30A10,643.0
GORASP1,317.0
DMKN,562.0
XPR1,1058.0
CTPS1,300.0
LGALSL,746.0
CNPPD1,364.0
NSL1,278.0
CNN3,107.0
ABTB2,548.0
BID,396.0
LOC110260312,731.0
VPS28,257.0
WDR76,348.0
FBXO34,142.0
MATN4,96.0
PRRX1,161.0
ADGRL3,73.0
POLR2I,346.0
SCAMP2,308.0
LOC100624109,172.0
ASCC2,375.0
LOC106508163,545.0
LOC110261198,381.0
R3HCC1L,243.0
MED8,515.0
LOC110256511,179.0
EXOSC8,410.0
CHSY1,329.0
TNFAIP6,92.0
MRLC2,186.0
SHC1,193.0
USPL1,364.0
GRK6,200.0
GSPT2,377.0
VAMP8,200.0
NOV,66.0
ZDHHC24,295.0
LOC110256076,349.0
GLIPR2,70.0
EFL1,385.0
FRMPD1,634.0
KIFC1,476.0
NRBF2,327.0
PEPD,136.0
LOC102160197,476.0
ARHGAP19,318.0
SH3GL1,345.0
SLC8B1,240.0
SNU13,284.0
CTSH,297.0
LOC100624650,313.0
BACE1,306.0
NDUFA10,525.0
MAK,290.0
DHX32,289.0
LY6E,108.0
NCOA5,319.0
PGAP2,228.0
C16H5orf22,337.0
DIAPH1,119.0
ACAT2,338.0
LOC110262087,330.0
GABRG3,293.0
EFTUD2,257.0
LOC110256503,616.0
COLEC10,549.0
METTL16,449.0
B4GALT3,220.0
C1QTNF12,301.0
TAL1,33.0
IREB2,249.0
RIN1,256.0
TRIP6,324.0
LRIG1,579.0
ODC1,239.0
SHARPIN,343.0
LOC102158082,349.0
LCN2,517.0
CNIH4,260.0
PACSIN2,307.0
LYRM9,459.0
TIMM9,579.0
SLC7A10,64.0
CNOT2,358.0
RALGDS,77.0
ONECUT2,368.0
NUCB1,181.0
LOC100736743,489.0
LOC100738906,370.0
LOC110262093,744.0
LONP1,309.0
LOC110257427,561.0
COQ7,454.0
SPPL2B,424.0
GDPGP1,400.0
SNRPD3,381.0
LOC102162695,547.0
LOC106504941,410.0
MED17,374.0
C9H11orf57,332.0
B3GNT5,306.0
C6H16orf74,544.0
LOC106507463,415.0
BPHL,192.0
CEP44,397.0
SYNGR1,394.0
SLFNL1,347.0
DEPDC1B,562.0
LOC100525876,270.0
LOC110261997,516.0
IRX5,632.0
TSEN2,289.0
ERLIN2,294.0
RANBP10,346.0
CBFB,177.0
PIGL,241.0
LOC110260088,315.0
LRRC14,326.0
ELK1,250.0
PDCD10,277.0
NOSIP,266.0
LOC110256427,389.0
LOC110261658,210.0
ALKBH5,294.0
ADSL,325.0
TBC1D7,343.0
LOC110261793,274.0
RBCK1,284.0
KCNMA1,501.0
LOC102157854,294.0
FAM193A,295.0
ALDH1A3,58.0
LOC106504683,392.0
PLEKHG3,93.0
WDR86,445.0
IFT52,282.0
RNASE9,308.0
LOC106505298,221.0
TUSC1,407.0
ACTR6,261.0
CSF2RB,109.0
LOC102165957,377.0
EIF2B3,322.0
TBC1D22B,565.0
DYNLT1,499.0
TET3,211.0
MCRS1,448.0
STOML1,359.0
TTC1,364.0
ECSIT,464.0
LOC106508612,416.0
ID1,135.0
SLC25A46,485.0
LOC110256037,462.0
ZNF592,388.0
LOC106505021,344.0
SUSD3,318.0
LOC102159171,366.0
LOC102165911,289.0
PRDM1,263.0
TBX18,61.0
STOML2,379.0
INTS2,292.0
C1GALT1C1L,361.0
AHSA1,250.0
CDYL,190.0
KLHL12,354.0
ALS2CR12,464.0
LOC102165101,520.0
LOC106509632,531.0
AVPI1,325.0
CHMP4B,301.0
NDUFB10,545.0
LOC102164965,388.0
LOC100521256,316.0
PARP12,116.0
CHN2,507.0
DCAF15,261.0
LOC102166561,502.0
CATSPER2,299.0
LOC100516039,89.0
RRN3,367.0
CRCP,218.0
USF1,252.0
PCDH9,82.0
TSTA3,384.0
ERH,321.0
SLC25A16,507.0
ERICH3,726.0
INPP5A,360.0
HYI,389.0
BCKDHB,223.0
TTLL12,200.0
CCND3,111.0
LOC110261716,372.0
ITGAE,372.0
BCAR1,379.0
LOC106505543,249.0
BRAP,224.0
LOC106504662,618.0
ISCU,273.0
PSMB2,278.0
CCT5,245.0
LOC100514515,208.0
HAUS8,295.0
MMP24,389.0
MYO1E,417.0
LOC106507952,603.0
EVI2B,236.0
PEX26,346.0
PLEKHG2,321.0
PGS1,273.0
SLC4A4,494.0
SKIDA1,422.0
HAO2,422.0
PLAA,429.0
CSNK1G2,224.0
LOC110255630,659.0
LOC110259374,504.0
HSD17B10,559.0
RILPL1,415.0
METTL6,327.0
LOC106510188,258.0
LOC110255239,413.0
LOC110255811,667.0
LOC110255641,267.0
BASP1,379.0
CENPX,232.0
ZNF570,354.0
CYFIP2,3781.0
PTH1R,116.0
TRMT12,521.0
LOC102162098,202.0
LOC102165879,473.0
BMP4,129.0
TMEM98,464.0
IFT20,440.0
INTS14,257.0
LOC100152459,273.0
WNT2B,330.0
LOC102157665,198.0
PFN4,459.0
FBXW9,386.0
GINM1,377.0
CYSTM1,307.0
LOC102167349,301.0
LOC110261774,320.0
SMOC1,300.0
LOC110256448,708.0
GTF3C4,300.0
SYT7,629.0
RTN4RL1,344.0
NDUFA6,577.0
RNF166,306.0
SATB1,653.0
C2H11orf96,765.0
GTPBP3,303.0
WARS,238.0
LOC106509511,592.0
NEGR1,254.0
LOC100521937,560.0
PLEKHS1,434.0
DUSP10,133.0
IFRD1,342.0
IFT57,265.0
MCMBP,312.0
IFIT1,54.0
GART,271.0
FOXK1,226.0
ARV1,319.0
LOC110260029,392.0
GLT8D2,152.0
TADA3,244.0
ASB3,328.0
VSIG10,272.0
IER3IP1,245.0
ARFIP2,281.0
DNAH1,592.0
LOC110257419,428.0
MRPL9,254.0
GRIN2A,1314.0
NUDT11,486.0
ATP12A,372.0
CSK,123.0
LOC106504772,391.0
PSMA3,307.0
EIF2B5,200.0
UBE2G1,378.0
STK19,276.0
LOC110261659,389.0
EIF6,197.0
SEC13,327.0
PLAU,61.0
RGS2,138.0
NCBP1,593.0
KLHL33,425.0
LOC110259968,416.0
LOC110257439,211.0
LOC106504749,524.0
SLC25A20,351.0
SLA-DMA,71.0
NCF2,195.0
OSBP,340.0
MRPS18A,326.0
ERAP1,147.0
BMPR2,363.0
SCOC,435.0
LOC100621538,353.0
CC2D1A,367.0
ADH5,332.0
MKRN1,389.0
LRCH2,400.0
RNASE13,349.0
CRYL1,162.0
SELENOI,386.0
NEK3,280.0
PGM3,310.0
ASAP2,50.0
PRKCA,276.0
LOC106505569,486.0
ARMC8,344.0
GTF2A2,346.0
THOC6,442.0
HIC2,356.0
SPG7,259.0
LOC102168185,108.0
ESRRB,463.0
LOC106509513,631.0
ESR1,370.0
ICAM4,848.0
UTP23,295.0
LOC106509593,375.0
PMM1,306.0
GPD1L,1027.0
RNF150,467.0
CEP78,336.0
ST3GAL2,235.0
CNP,265.0
SEC61B,216.0
TCTEX1D1,651.0
MRPS24,464.0
FHDC1,124.0
TRIM66,270.0
PGGHG,101.0
SDC2,96.0
KAT8,235.0
ISL2,373.0
INPP5F,658.0
KIRREL,55.0
LOC102166397,854.0
CD300LB,732.0
SOX18,106.0
SHANK3,50.0
BAHCC1,215.0
TRMU,310.0
FADS3,512.0
UBE4A,214.0
WSCD1,354.0
LOC100156333,414.0
ARHGAP45,54.0
MYO10,101.0
MRPS18C,373.0
GEMIN4,344.0
PSMB5,318.0
DDX10,174.0
JAML,318.0
LOC110257860,322.0
NMI,31.0
BET1,332.0
RPL22L1,277.0
AP4M1,278.0
ITGAM,205.0
PROKR2,436.0
EIF4A3,263.0
LOC106509690,232.0
DHX57,333.0
LOC100153759,395.0
ADGRG5,189.0
LOC110256271,384.0
TSG101,356.0
PLCG2,56.0
LOC106506567,474.0
TMEFF1,748.0
ADGRE3,397.0
TMEM261,483.0
IRF8,89.0
LOC110255804,462.0
TEK,56.0
ARPC1A,291.0
CTIF,411.0
BYSL,334.0
ZNF134,550.0
TOP3B,289.0
UBR7,305.0
GTF3C5,308.0
RAB5C,162.0
SLCO1B3,420.0
DNAJB12,252.0
TMEM109,200.0
SELENOO,286.0
EGLN3,663.0
LRRC4,278.0
AGTPBP1,282.0
CXCL12,159.0
RHOU,39.0
PLBD2,240.0
LOC110257029,290.0
PFDN2,300.0
LOC110260791,486.0
ST5,263.0
LOC106507478,282.0
HPS5,249.0
LOC110261021,278.0
GPR22,307.0
NUPR1,47.0
CD59,354.0
MAGED1,360.0
SRP9,365.0
NAPRT,236.0
LOC110256537,439.0
USP18,89.0
PLSCR3,349.0
RAD9A,208.0
UTP14A,266.0
AJUBA,364.0
MRPS6,437.0
DNAH8,522.0
LOC110256272,460.0
ATP6V1B2,346.0
LOC102158976,523.0
FCRL5,345.0
PFDN6,313.0
AMDHD2,277.0
IFIH1,62.0
LOC102160341,303.0
LOC100522267,333.0
LOC100517149,275.0
LOC110262257,345.0
API5,309.0
USP4,243.0
VAV2,177.0
C1QTNF1,97.0
PSMC1,357.0
STIP1,403.0
MYO15A,281.0
SPIDR,82.0
FNDC4,400.0
LOC106508816,388.0
RAI14,95.0
LOC106506526,433.0
HIGD1B,68.0
TRIM39,194.0
PARP8,74.0
LOC110257430,283.0
ZC3H18,275.0
LOC106508926,365.0
LMBRD1,327.0
EXOC8,377.0
C4H8orf76,255.0
CACNA1I,320.0
ELP3,209.0
NEURL4,353.0
LOC106504836,492.0
PHB2,332.0
LOC102165777,482.0
MFSD12,145.0
SPTLC1,324.0
GAB2,309.0
LOC102168156,269.0
GLUD1,203.0
IL17RA,117.0
FBXL7,516.0
LOC106505406,421.0
LOC110262139,359.0
LOC110257819,369.0
LOC106505771,571.0
ACSF2,202.0
SDK1,253.0
LOC110261112,294.0
POR,416.0
ZNF518B,191.0
LOC106509105,399.0
RRAS2,531.0
NLRP3,50.0
LOC100525140,314.0
PIP5K1B,439.0
LOC102160652,653.0
ERRFI1,94.0
PAK1IP1,203.0
JUP,297.0
PPM1D,284.0
PLBD1,689.0
C14H10orf71,519.0
OVOL3,544.0
NF2,355.0
SEPT6,222.0
TMTC4,196.0
LOC110255736,273.0
TMEM204,77.0
C1D,741.0
PLP2,393.0
NCOA3,276.0
RPE65,495.0
CTNNBL1,197.0
NAA50,424.0
LOC110260796,259.0
SYT3,443.0
INO80E,300.0
LOC100519366,337.0
LSAMP,34.0
LOC110259949,296.0
DROSHA,425.0
POLR1C,291.0
HPS3,87.0
MYBBP1A,322.0
DDX52,229.0
RAP1GDS1,437.0
LYPLA2,324.0
ANKRD24,277.0
SESN2,376.0
XRCC1,247.0
CENPF,420.0
CASP7,270.0
PSORS1C2,416.0
CCDC150,145.0
PQLC1,389.0
CARD19,321.0
NUDT4,263.0
RAD18,149.0
OSR1,171.0
MRI1,301.0
NECAP1,276.0
PPFIA2,629.0
NFYB,303.0
POLR3G,343.0
ASCC1,285.0
COPG2,352.0
LOC110255806,349.0
NOX1,405.0
SLC9B1,630.0
BRCA2,437.0
NWD1,378.0
RADIL,93.0
TMEM52B,467.0
LOC110259517,373.0
LOC110256451,335.0
ERCC3,293.0
RAB40B,266.0
HMGCL,344.0
SLC2A1,365.0
LOC106508120,227.0
LOC110257757,286.0
LOC106504962,431.0
TMEM258,236.0
PSMB6,349.0
ZMAT2,179.0
ASXL3,504.0
EPSTI1,98.0
ARPC3,140.0
GPRC5B,59.0
ACKR4,97.0
LOC110255885,300.0
AGA,296.0
LOC110255391,419.0
LCP2,42.0
TPGS2,463.0
FGF7,281.0
ATMIN,203.0
TOE1,318.0
LRRC20,437.0
RHBDF2,216.0
NKAP,253.0
FAM168B,393.0
SH3TC2,573.0
ZNF692,284.0
PITPNM1,163.0
ATP8B2,328.0
NSF,252.0
RARA,130.0
METTL9,424.0
PHKA1,292.0
C2H19orf35,340.0
MRPL19,448.0
R3HDML,429.0
TOR1B,217.0
RHBDD2,351.0
UBQLN4,247.0
C2H19orf70,478.0
LOC106506482,405.0
ERCC8,258.0
ESAM,64.0
LOC102165522,409.0
PRDX1,238.0
PDK1,162.0
INPP1,366.0
C9H11orf1,399.0
PARD6G,74.0
LOC110256030,260.0
TADA2A,272.0
S100A6,296.0
LRRC8C,182.0
TDG,233.0
DPH1,269.0
ZNF219,535.0
ITFG2,521.0
NUDT7,344.0
LOC106504762,350.0
LOC110259989,449.0
GLMP,271.0
NPHP1,405.0
LOC110255700,402.0
MYO1B,98.0
EMCN,76.0
LOC110261368,371.0
RNF128,416.0
PRICKLE1,193.0
IDUA,220.0
SLC9A6,209.0
BICD2,272.0
TRAPPC13,421.0
ZNF804A,344.0
GRM6,284.0
KCNMB3,516.0
LOC102160506,474.0
TMEM5,166.0
LOC100523871,1255.0
SEC16B,148.0
SH3PXD2B,177.0
COQ2,253.0
BRPF3,173.0
LOC110256638,617.0
WIPI1,392.0
TXNDC12,308.0
BTK,38.0
LOC110261014,323.0
GDE1,252.0
DNAH9,239.0
LOC110256751,337.0
ZNF300,329.0
CORO1A,142.0
PTGFRN,238.0
LOC106506724,819.0
MAN2B1,162.0
TMEM67,286.0
TMEM251,330.0
LOC110255406,417.0
LCLAT1,411.0
GARS,261.0
SARS,226.0
NAMPT,207.0
C2H5orf15,307.0
ALG5,187.0
MFSD6L,287.0
ANKRD54,414.0
SYNPO2,471.0
OGFR,189.0
STAM,313.0
COQ10A,386.0
LOC110257515,394.0
KRR1,257.0
FKTN,249.0
U2AF1L4,407.0
TMEM199,278.0
LOC100513844,705.0
KDM8,369.0
LOC106508847,349.0
MKI67,384.0
TECR,176.0
LOC102159588,173.0
ZC3HC1,374.0
LOC110256250,481.0
THBD,183.0
C2H19orf53,395.0
MARS,307.0
PRUNE1,634.0
LOC110257299,326.0
COPZ2,149.0
SNX8,262.0
EFCAB9,224.0
SLC43A3,195.0
POMC,717.0
SIX5,224.0
SNRNP25,351.0
EXO5,261.0
MFAP1,240.0
KCNQ3,243.0
BECN1,279.0
PHC1,223.0
CPSF3,410.0
ZNF335,326.0
NPRL2,242.0
LOC102167889,634.0
LOC106508201,369.0
PELI2,303.0
SLC15A5,412.0
RFTN2,73.0
PLS3,684.0
SLC7A1,383.0
RAB20,726.0
LOC110262223,372.0
SLC6A8,131.0
NADK2,809.0
TM9SF1,289.0
ZNF132,287.0
SYDE2,288.0
ZW10,267.0
MICAL1,315.0
LOC106508208,437.0
GNL3L,260.0
SPEG,452.0
ROMO1,306.0
GALM,292.0
HSPBAP1,278.0
KPNA6,248.0
HSPH1,106.0
PAK3,84.0
LOC110262149,390.0
POLR1E,217.0
PRELID1,204.0
TEX2,267.0
PPP2R5B,246.0
RRP7A,247.0
TSPAN1,264.0
HTRA2,227.0
TMEM115,218.0
METTL5,271.0
ITGA6,279.0
ADAM23,115.0
TMX2,333.0
PLEKHB2,257.0
PPEF2,320.0
LOC106506422,348.0
DSPP,282.0
ELOVL4,400.0
SUPT4H1,224.0
KCNG4,299.0
LMTK2,216.0
FTSJ3,210.0
GPRC6A,470.0
LOC100738425,305.0
LOC110259836,190.0
PRKAR2A,301.0
LOC102164049,706.0
LOC110256656,414.0
ARAP2,64.0
EAPP,357.0
LOC100627091,346.0
ITGA2,198.0
LOC110260715,443.0
MIER2,205.0
MFSD14B,168.0
CNOT11,243.0
LOC102163046,420.0
BAG3,377.0
LOC106505288,340.0
MAOA,39.0
LOC106509052,383.0
SLC37A1,159.0
ZNF768,322.0
TMEM150C,40.0
TESK1,288.0
FBXO8,366.0
ATG14,219.0
EARS2,255.0
CCDC77,337.0
ITIH2,333.0
LOC110260780,706.0
HNRNPH2,292.0
DCBLD1,234.0
HIGD2A,422.0
LOC110259529,249.0
RHAG,536.0
C3H7orf26,226.0
MAGEF1,345.0
CCDC168,320.0
RGCC,48.0
CAMLG,283.0
PRR30,341.0
FBXW8,461.0
ERF,198.0
ZBTB3,371.0
CD276,208.0
LOC110260621,434.0
FAIM,407.0
PCID2,244.0
RALB,99.0
LOC106509076,398.0
CNTROB,344.0
TRAPPC5,313.0
SLC45A4,143.0
LOC110260739,2006.0
HERPUD2,245.0
C13H3orf58,191.0
PIP5K1C,200.0
ZNF408,234.0
LOC100524737,516.0
MYLK,291.0
POP4,303.0
MRPL15,338.0
LOC106510687,440.0
IVD,268.0
GRAMD1A,216.0
BABAM1,243.0
ISYNA1,48.0
CBL,187.0
LOC110262201,516.0
MDM1,245.0
TBX1,143.0
LOC110256626,474.0
IPO11,277.0
LOC100524475,54.0
LOC110259334,339.0
PALM,96.0
OFD1,220.0
LOC110255329,305.0
LOC102157778,296.0
TMEM71,166.0
LNP1,270.0
LOC106508010,511.0
FAM192A,231.0
BMI1,326.0
DCHS1,180.0
ANAPC10,359.0
LOC110261498,222.0
LIPG,297.0
KCTD15,152.0
DYNLRB1,258.0
JKAMP,219.0
LOC110261036,325.0
OSTC,193.0
DNAJC3,225.0
MED7,348.0
LOC110259662,311.0
LOC106505142,433.0
MAFF,49.0
ZNF362,251.0
TMEM267,438.0
VTI1A,393.0
EXOSC9,254.0
LOX,53.0
LOC110257598,138.0
ATP6V1D,240.0
TRMT10B,271.0
CDKN2AIP,366.0
DAXX,246.0
COPZ1,254.0
ELAC2,278.0
SP110,37.0
PCIF1,229.0
ZFR2,650.0
HTATSF1,210.0
TJAP1,296.0
KCTD10,89.0
LOC102157689,289.0
PEF1,305.0
LOC102165728,412.0
UNC45A,246.0
TRMT2A,197.0
SETD9,602.0
LOC100514323,111.0
TTC39B,249.0
CCDC125,321.0
SCN3B,1418.0
FJX1,169.0
HTR2B,346.0
UFD1,221.0
CMAS,146.0
SMARCD2,167.0
THADA,279.0
SH3BGRL,78.0
POLE4,242.0
ANGPTL1,152.0
LOC110262214,657.0
RTFDC1,208.0
SGO2,263.0
LOC102161260,533.0
TRNAU1AP,242.0
LOC106506229,446.0
LOC100155289,367.0
WFDC1,349.0
NAT14,493.0
MRPL22,248.0
THBS3,71.0
DDX51,311.0
KIAA0040,240.0
SLITRK6,79.0
PTPN18,383.0
RIOK1,159.0
VAC14,388.0
KCTD8,483.0
WDR92,381.0
GRIA4,377.0
SEPT10,165.0
SH3YL1,356.0
RAB4A,460.0
LOC110255720,315.0
LOC102163894,533.0
KCNN3,101.0
STX4,223.0
TP53RK,351.0
APOOL,392.0
LONRF1,409.0
EZH2,411.0
PTPN3,296.0
HMCES,386.0
MN1,57.0
YIF1A,203.0
PYROXD2,176.0
ZNF774,342.0
PLPP7,308.0
WDR61,432.0
TRIM45,394.0
GPR137,191.0
ZDHHC16,231.0
GSG1,387.0
LIN37,447.0
HMGN4,361.0
UQCC,352.0
PLEKHN1,363.0
CLNS1A,260.0
VARS2,188.0
LOC106509548,195.0
LOC106506797,429.0
TMEM11,297.0
LOC110259275,292.0
LOC106509605,217.0
THAP7,447.0
SLC19A1,253.0
IL23R,410.0
FAM171A1,63.0
DHX37,228.0
LRFN2,609.0
LOC100621895,333.0
THYN1,217.0
PDLIM1,595.0
STK11IP,175.0
RPGRIP1,269.0
WDR24,315.0
LOC110255527,309.0
PHF8,226.0
MRPL36,314.0
TFE3,157.0
NOX4,139.0
IL4R,405.0
ZHX2,479.0
CHURC1,259.0
SYF2,181.0
SWI5,194.0
EDN1,43.0
LAMTOR1,234.0
PAPSS1,164.0
FUK,191.0
LOC100516618,466.0
FASN,116.0
TMEM126A,364.0
YBX2,242.0
KEAP1,323.0
CCDC58,382.0
DYNLT3,274.0
LOC110255970,475.0
ZNF513,400.0
IGFBP2,107.0
LOC110255893,336.0
LOC102164743,532.0
LOC110256131,411.0
LOC102164703,1347.0
CDKN2AIPNL,264.0
SIAH2,406.0
PELP1,174.0
ELFN2,333.0
LOC100513188,287.0
NUP107,283.0
CASTOR2,290.0
CCS,270.0
CDK4,217.0
LOC102167570,410.0
LOC110259974,375.0
NOL4,265.0
LOC110259851,253.0
LOC106507937,387.0
LOC110260390,200.0
TM6SF1,304.0
DYNLL2,326.0
REPIN1,331.0
SNRPE,302.0
DIDO1,207.0
LOC106509521,25.0
NUDT22,306.0
OSTM1,197.0
ABCC4,49.0
ADGB,924.0
SIRT3,429.0
SGPP1,195.0
LOC100511211,401.0
TSACC,293.0
SELRC1,563.0
ILVBL,271.0
LOC100156552,411.0
PDSS1,364.0
PTPN6,50.0
DHRS7,327.0
NOP53,158.0
TBX3,251.0
SNX21,341.0
ATG16L2,234.0
LOC110255265,293.0
ARF2,435.0
FAAH,246.0
CCDC88C,171.0
USP30,262.0
MCF2L2,241.0
TRIM3,144.0
LOC100520091,455.0
TMEM175,266.0
IFN-DELTA-2,194.0
MIA,400.0
LOC106506339,408.0
LOC106507534,199.0
LOC110257370,255.0
LOC106506927,283.0
DTYMK,276.0
LRRC42,175.0
PRKAB1,164.0
EFCAB8,610.0
LOC100521082,403.0
C7H6orf136,523.0
MINDY4,184.0
RHOC,223.0
LOC100524915,290.0
SBNO2,296.0
PRC1,162.0
LOC100513749,544.0
SH2D3C,51.0
BCAS3,339.0
LOC110255920,192.0
SPECC1,631.0
IER5L,72.0
ARL14EPL,341.0
LOC110262134,281.0
C14H12orf43,278.0
MYO1F,114.0
TRIM59,287.0
ATP6V1F,240.0
MED28,318.0
REXO2,344.0
AMZ2,290.0
MNT,238.0
LOC110256882,314.0
LOC100517731,336.0
KLHL7,258.0
PSMB7,233.0
NIT1,234.0
DAB1,441.0
LOC102159250,205.0
LOC106507028,400.0
PDGFA,385.0
HACL1,236.0
LOC106506801,395.0
C3H16orf54,302.0
LOC102158821,297.0
CARD6,237.0
CDC45,257.0
TMEM64,163.0
VHL,213.0
NOL6,331.0
PIGB,264.0
HSPB11,189.0
SURF4,215.0
LOC110257199,73.0
PRR14,214.0
HEATR1,198.0
PET100,217.0
DPAGT1,321.0
SREBF1,158.0
LOC110256776,391.0
SLA-DMB,66.0
ANKMY2,245.0
