,aggregate_gene_expression
ECD,679.0
DDX19B,436.0
MTMR10,412.0
AP2A1,431.0
ARID3A,190.0
TMEM232,343.0
STK17A,116.0
SLC25A42,259.0
MRPS33,782.0
BRIX1,304.0
SMYD2,401.0
HSF1,293.0
PITPNA,301.0
E2F3,591.0
IL1R1,31.0
MOV10,107.0
NSMCE1,418.0
IL20RA,386.0
PI4KB,320.0
ASIP,532.0
WBP11,277.0
AGTRAP,478.0
PFKL,293.0
LOC106510546,330.0
CYTH1,186.0
DHX33,315.0
CPSF2,421.0
RNF20,370.0
PMM2,229.0
LOC106505399,574.0
MAP1LC3B,407.0
ASAP3,194.0
G2E3,392.0
LOC110261267,581.0
LOC110255491,339.0
LOC102166913,528.0
TEP1,304.0
LOC102162836,582.0
NDUFB1,712.0
IRF4,674.0
PHC2,293.0
CHST8,362.0
LYPLA1,388.0
DACT1,320.0
GORAB,372.0
ZNF10,468.0
PRPSAP1,315.0
PLXND1,101.0
PLEKHA6,553.0
DNAJC11,523.0
CDC16,250.0
KAT7,466.0
TULP1,269.0
GSS,485.0
PHF2,266.0
LOC110257745,287.0
PRDM16,847.0
LOC110257759,108.0
DUS1L,421.0
LOC100156469,502.0
NSUN2,390.0
LOC102163556,426.0
LOC100511114,405.0
GRPR,436.0
LAMTOR4,369.0
SF3B4,368.0
LOC110256384,382.0
LOC100622121,360.0
FBXL17,603.0
PPP2CA,530.0
EXOC7,372.0
CHMP1A,314.0
IMPG2,631.0
MEX3D,147.0
GATD1,282.0
TSSC4,496.0
SAT2,609.0
THAP12,267.0
RNF126,406.0
PCED1A,203.0
MINDY3,289.0
DNAL4,211.0
PRR13,147.0
ZNF22,645.0
LOC110255666,496.0
WDR59,527.0
LOC100626247,69.0
STUB1,522.0
VANGL1,540.0
PDE10A,40.0
XPO4,460.0
BORCS5,580.0
LOC102164252,619.0
SLITRK3,478.0
CLIC1,170.0
LIX1L,365.0
EXOSC10,364.0
MAST2,843.0
LOC100516390,338.0
HSPB6,1160.0
SDE2,216.0
NFYA,489.0
WDR5,425.0
TMEM127,576.0
URB1,324.0
LOC110255482,430.0
CAVIN3,169.0
ST6GALNAC6,135.0
NOTCH3,74.0
LOC106505880,364.0
GPR35,139.0
PSMA6,328.0
VWF,123.0
COPS5,596.0
VBP1,307.0
SRPRB,361.0
MAP7,491.0
RNF6,322.0
DOT1L,432.0
TFAM,374.0
CMTR1,327.0
LOC110255795,625.0
IFT172,318.0
ANKRD66,355.0
LOC106507826,611.0
MBD3,304.0
LOC110257222,365.0
MRPL39,474.0
ATG13,278.0
LOC110255832,397.0
IL5RA,406.0
CXXC4,626.0
PET117,398.0
LOC110256727,474.0
ENPEP,189.0
KLF10,221.0
LRRC47,330.0
LOC100522942,307.0
PA2G4,296.0
LOC102163149,399.0
MAPK8,441.0
FIGN,704.0
LOC106505631,585.0
UBAP1L,447.0
STARD8,85.0
NUP205,354.0
CAND2,583.0
LOC102159962,599.0
ATP5D,623.0
TMEM184B,296.0
NARS2,479.0
FAM114A2,340.0
LOC110255332,408.0
LOC110257606,602.0
GRPEL1,391.0
LOC102164637,385.0
STARD13,469.0
MTPN,317.0
SPTSSA,659.0
LOC100627212,317.0
LOC100620916,343.0
LOC110260662,348.0
SCAP,487.0
DGAT1,570.0
DIEXF,377.0
LOC100739791,292.0
TRAF7,322.0
TMEM128,220.0
BMF,113.0
GSDMD,71.0
LOC100627868,404.0
MEP1B,1012.0
NOP10,421.0
LOC106504252,419.0
XRCC5,485.0
NSMAF,277.0
ZNF248,412.0
C1H18orf54,222.0
TUBAL3,1244.0
VKORC1,140.0
GLYCTK,610.0
LASP1,73.0
NEDD8,549.0
EPS15L1,405.0
CCDC62,234.0
EXOC6,378.0
PLEKHO1,67.0
LOC100626264,490.0
CD14,101.0
ADAM15,156.0
POLRMT,342.0
C1H9orf152,384.0
LOC110260759,422.0
TCHP,437.0
PEX11A,416.0
LOC110255838,463.0
LOC110257363,408.0
EPHA1,463.0
WDR47,498.0
CUL4B,347.0
NABP2,458.0
LOXL3,47.0
C13H21orf2,263.0
WDR75,279.0
UMAD1,195.0
RNF7,840.0
SH2B1,350.0
LOC100154044,260.0
LOC102162837,881.0
ZCCHC3,479.0
MMP28,553.0
PRMT9,403.0
LETM1,476.0
CRLS1,488.0
AFG1L,812.0
TMEM63B,491.0
LOC106504743,457.0
LIN7C,377.0
ING5,338.0
LOC110255640,428.0
LACTB,359.0
SOCS2,356.0
LOC110261643,218.0
GNA12,307.0
FCGR2B,50.0
TXN,182.0
LOC100624113,397.0
SELENOH,259.0
COG4,394.0
EDRF1,379.0
TMEM177,449.0
HSD3B7,330.0
INVS,434.0
LOC106507312,353.0
UNC93B1,45.0
MSRB2,483.0
FUT8,144.0
SDHC,851.0
PSMB1,412.0
UHRF1BP1L,181.0
LOC110261003,347.0
HACE1,320.0
LOC110256172,302.0
NIFK,326.0
SLC6A4,23.0
LOC106506695,418.0
PEMT,532.0
TMEM106A,140.0
LOC110256539,374.0
KDM4A,422.0
GPA33,441.0
SHISA5,148.0
LMF1,549.0
SNX27,430.0
CYP27A1,630.0
LOC110255476,715.0
GRIPAP1,318.0
OVCA2,476.0
PHF19,372.0
TMEM9B,377.0
UBA1,308.0
FAM120C,540.0
PDCL2,404.0
DHX34,223.0
MED10,234.0
NR2F1,108.0
MFSD14A,263.0
ZNF414,297.0
TRMT112,329.0
LEMD3,372.0
LOC102166195,402.0
MRPL46,632.0
DCAF12,352.0
SMIM18,399.0
ABHD17B,399.0
LOC100624788,579.0
ACP2,353.0
DKK3,413.0
TRIM7,352.0
ANGPT2,142.0
AKAP10,247.0
DDX20,341.0
MRTO4,337.0
LOC110260050,376.0
LOC110255436,506.0
ANGPT1,389.0
ATG3,452.0
CFTR,472.0
ATP10D,685.0
ACBD5,463.0
LOC106509551,422.0
SLC37A3,163.0
URB2,249.0
LOC102161421,432.0
COPS8,379.0
TFAP2E,340.0
HIF1A,483.0
CDC20B,559.0
ADCK2,326.0
TMEM222,427.0
ERAL1,547.0
MBD2,221.0
PSAPL1,374.0
KIF21A,1166.0
GMFG,60.0
CCT7,334.0
LOC100525517,515.0
CCR6,554.0
LOC102164143,515.0
LOC106510074,386.0
PCGF2,309.0
NAA60,326.0
LOC110256844,617.0
LOC110260098,518.0
LEO1,360.0
BCAS2,252.0
LOC100524554,418.0
LOC106504199,1199.0
CCDC102B,551.0
GPX8,564.0
BUD23,383.0
LOC110260189,494.0
LOC110260217,488.0
ARL1,477.0
QSOX1,73.0
LOC100525590,356.0
LOC102160708,426.0
GNG2,68.0
SLA-8,55.0
RFC3,443.0
ALDH9A1,160.0
ATP6V1C1,387.0
GTF2A1L,295.0
R3HDM4,272.0
PROB1,772.0
MLLT1,286.0
CASTOR1,122.0
TRAF1,414.0
FANCC,766.0
NDUFAB1,721.0
UXS1,546.0
ASAH1,241.0
STIL,408.0
B3GLCT,117.0
DNAJC14,228.0
POM121C,463.0
ANGPTL2,133.0
CC2D2B,428.0
LOC106506628,615.0
LSM2,422.0
LOC106505903,394.0
SLC25A24,125.0
PRRC1,243.0
LOC106504407,633.0
LOC110255753,406.0
LOC100627410,283.0
TRIM41,363.0
NR4A2,156.0
LOC102157940,434.0
VTA1,296.0
TBCA,321.0
HECW2,540.0
ADNP2,295.0
VASN,401.0
SMARCB1,326.0
TWSG1,283.0
CDK17,141.0
CCDC127,686.0
TMEM117,281.0
NUP37,363.0
LOC110255526,1003.0
TMEM55B,273.0
DGKG,316.0
RFX2,1400.0
DTNB,319.0
ADGRF5,297.0
FAM122A,644.0
SYAP1,242.0
VAMP5,126.0
SIGLEC1,339.0
LOC110260940,340.0
FKBP8,254.0
LOC102168162,413.0
B3GNT2,244.0
TAF1C,360.0
TBK1,276.0
OAF,48.0
LOC110256682,359.0
ECI1,708.0
DEFB134,377.0
PPP1R18,88.0
CAPN7,499.0
ARHGDIB,99.0
UBE2J2,315.0
SLC33A1,601.0
LANCL1,356.0
LOC110257754,817.0
AKNA,300.0
MTMR2,399.0
FSHB,891.0
ZDHHC7,269.0
PSMD14,621.0
ATXN10,214.0
ATXN1L,371.0
LOC110255706,404.0
ZDHHC14,174.0
FAM53A,382.0
LDB2,37.0
SLC25A44,480.0
ALDH18A1,261.0
LOC110261264,328.0
SLA-6,84.0
MTMR4,213.0
CASK,133.0
BOD1,307.0
C7,16.0
POLR2L,420.0
SERINC3,247.0
RUNX1,78.0
MIF,221.0
USP11,469.0
LOC100154020,474.0
XYLT2,255.0
LARP6,43.0
LEPROT,153.0
LOC110261008,464.0
AIDA,249.0
DIXDC1,402.0
LOC110260253,439.0
ZNF319,230.0
RWDD3,539.0
ACAA1,206.0
LOC100155659,645.0
SMTNL2,321.0
ACTR1A,372.0
EFEMP2,248.0
ZNF133,472.0
MPHOSPH10,389.0
ABCF1,306.0
KLHL17,478.0
SPP1,23.0
SYN1,469.0
LOC110261594,261.0
EGR2,82.0
STEAP1,169.0
PIN1,534.0
E2F4,417.0
CHKA,365.0
P3H4,185.0
CCDC174,371.0
GTF2A1,257.0
TFPI2,89.0
PDCL3,416.0
LOC106506470,155.0
PDP1,426.0
SEMA3D,32.0
PEX1,459.0
LOC102166448,517.0
LOC100622481,274.0
PLK2,1443.0
LOC100737756,371.0
SELENON,251.0
LOC100521447,309.0
PSMC2,362.0
CTSW,173.0
RTEL1,227.0
GTPBP1,312.0
TAF15,349.0
SMU1,384.0
ADGRB1,386.0
PARK7,392.0
TNFRSF21,89.0
ARID5A,441.0
PCDH19,64.0
GLB1L,168.0
YWHAG,545.0
LOC100736607,365.0
UBE2V2,415.0
LOC110256593,436.0
DIO2,13.0
ACVR2A,634.0
LOC102158978,322.0
SPTY2D1,215.0
OAT,604.0
LOC100514506,719.0
NDUFC1,516.0
LOC106508791,473.0
LOC106510666,504.0
BCR,345.0
ZNF32,736.0
CH25H,170.0
UBXN8,391.0
ZNF568,227.0
C2CD2,95.0
SNX3,534.0
ADARB1,367.0
DHRS7B,427.0
FUOM,375.0
RARS,302.0
MAPK14,280.0
AGRN,194.0
BAP1,323.0
LOC100622980,220.0
LOC100524254,450.0
OLFML3,220.0
SEC61A2,364.0
UBXN1,356.0
FCHSD1,213.0
ARMCX1,135.0
DHRS4,390.0
LOC110257428,308.0
TSEN54,396.0
PSEN2,646.0
LOC110260623,419.0
HYAL2,167.0
KIAA1524,265.0
PES1,320.0
SLC35B1,430.0
ZSCAN20,381.0
USP42,283.0
DDRGK1,368.0
C17H20orf196,372.0
LOC110257719,216.0
SCARF2,61.0
TMEM173,93.0
RSU1,208.0
NUP155,258.0
GTF2H2,434.0
POLR2C,437.0
PLPBP,286.0
TPRKB,496.0
RAB44,442.0
BCL11A,375.0
LOC100627195,441.0
KIZ,322.0
IDS,225.0
SNUPN,340.0
KIT,61.0
PLCD3,204.0
TOMM5,529.0
MOB2,244.0
PRKCI,397.0
TLL1,209.0
SIDT2,187.0
SNRPA1,323.0
AK1,742.0
LOC102157930,520.0
LOC102160416,146.0
TKT,353.0
PINK1,416.0
ARL8A,225.0
C9H11orf54,469.0
PSMA1,384.0
GUCY1B3,50.0
LOC110261765,571.0
FOXF1,289.0
PLA2G15,524.0
GADD45B,235.0
LOC110262211,318.0
SLC25A21,540.0
DUSP4,63.0
AIG1,536.0
PDHB,528.0
GALT,292.0
LOC110260963,284.0
KCNA4,1986.0
NDST2,335.0
DHX16,226.0
EBF3,40.0
BTG3,81.0
POLB,523.0
F8,78.0
ATP6V0E1,254.0
SYT14,685.0
MRPL17,350.0
TWF1,191.0
LOC106505319,268.0
LOC100737582,585.0
LOC110261472,1099.0
ZMYM3,297.0
CYGB,62.0
PSMC3,336.0
LOC110260313,360.0
HAVCR1,407.0
LOC110256226,669.0
CCDC9,372.0
CCNJ,351.0
BSCL2,375.0
LOC110261942,499.0
TRAPPC6B,309.0
LOC110260700,294.0
SLC36A3,84.0
NUDC,250.0
ETV3,239.0
GTPBP10,405.0
LOC106508501,463.0
C4H8orf59,367.0
LOC100739202,155.0
KIAA1328,294.0
ADCY9,229.0
SSH3,343.0
CYP19A1,536.0
LOC110255962,296.0
MDFI,274.0
BICRA,278.0
LOC102164422,562.0
CLNK,327.0
ARAF,345.0
LOC110259527,374.0
LOC110256668,505.0
RAB21,324.0
CBX1,270.0
ACADS,358.0
PICK1,467.0
FES,99.0
C3H2orf49,454.0
BTBD11,319.0
POLD4,269.0
LDHA,116.0
LYRM2,597.0
ATN1,242.0
FBXW2,288.0
EIF2B4,339.0
LOC106507094,326.0
IZUMO2,483.0
LOC110255754,324.0
RTN3,333.0
FLT4,62.0
FAM168A,305.0
DEGS1,286.0
TRMT11,402.0
PPIP5K1,489.0
NAA40,430.0
CLEC14A,85.0
LOC106504983,347.0
MALSU1,387.0
RXRB,474.0
GAK,356.0
RAP2A,72.0
SCLT1,276.0
PREX2,81.0
LOC102162379,679.0
LOC100620521,528.0
ARL8B,292.0
SCAMP1,340.0
LOC106508706,511.0
IFT74,280.0
CAPN1,265.0
LOC102161640,465.0
CMPK1,493.0
CHORDC1,438.0
TCHHL1,469.0
DDX27,255.0
USP19,389.0
PPA2,364.0
CUTA,447.0
LOC102159120,227.0
RANBP1,335.0
LOC102158334,336.0
KIAA0319L,285.0
LLGL1,119.0
LOC110261281,285.0
LOC110262181,349.0
IPPK,374.0
LOC102160052,253.0
LOC110257941,651.0
ANAPC15,465.0
SMIM11A,556.0
H2AFZ,233.0
TCEAL8,259.0
STPG4,375.0
LOC110256932,352.0
RBM22,304.0
LOC102165158,448.0
KCNN2,499.0
ELOC,387.0
SPRED2,144.0
NPC2,105.0
CFP,409.0
FTSJ1,449.0
SLC39A7,188.0
MRPL24,429.0
GMEB2,296.0
TADA2B,433.0
ZNF385C,330.0
UBE2R2,314.0
PRMT5,486.0
ZFAND2B,332.0
LOC100624892,493.0
PSMB4,307.0
EFHD1,380.0
DNAJC28,882.0
RIN3,187.0
NTAN1,147.0
SUPT16H,273.0
MTRF1L,398.0
LOC102158947,334.0
CASP8,71.0
MIIP,209.0
NGLY1,419.0
LYRM4,403.0
KPNA3,392.0
C13H3orf62,218.0
LOC110257187,322.0
HSPA12A,265.0
LOC106510641,701.0
PPP3R1,300.0
NOS2,505.0
MRPS22,317.0
DNASE1L1,192.0
YIPF5,308.0
LOC102160572,373.0
ZNRF2,311.0
GMCL1,215.0
LZTR1,293.0
LOC106508400,413.0
ABCB10,228.0
LOC110261070,279.0
SLC2A12,556.0
ACAD9,382.0
TGFB3,135.0
COMMD1,500.0
LOC110260240,273.0
ALAS1,566.0
VPS37A,462.0
ESYT1,186.0
LOC110256254,325.0
PEX3,399.0
HDDC2,373.0
LOC106504972,705.0
TRADD,231.0
LOC110259292,403.0
PSMA4,339.0
LOC100513894,298.0
PIGC,311.0
PPHLN1,296.0
C2H11orf24,99.0
WNT5A,53.0
PFKP,237.0
HSD17B8,509.0
MEDAG,29.0
PPID,364.0
HCFC1,368.0
LOC102158973,401.0
C4H1orf194,251.0
KIF1BP,269.0
SMS,315.0
BAIAP2L1,250.0
LOC100620892,322.0
TUBGCP3,351.0
EFCAB2,489.0
NDUFS5,473.0
LOC102160243,383.0
POLR2F,252.0
SRSF6,325.0
LOC110257744,322.0
MRPL12,418.0
PPP1R3D,545.0
RBM14,292.0
HCLS1,201.0
SERPINB2,981.0
LOC110256987,380.0
SMC2,357.0
LOC110261519,360.0
LOC110259361,352.0
FLOT1,302.0
LOC100627222,233.0
IL1RAP,53.0
LOC100155548,129.0
LOC110256785,375.0
VPS37B,406.0
TFDP1,412.0
UBL4A,411.0
CHMP5,261.0
BHLHE40,201.0
PLXNA2,379.0
LOC110261780,255.0
MTA2,182.0
GPATCH1,350.0
LOC106505749,316.0
SIPA1,87.0
LOC110260208,334.0
PHB,460.0
PPP4C,161.0
LOC106505677,283.0
ZCRB1,243.0
C2CD3,337.0
ADAMTS15,47.0
MLLT11,851.0
ERO1B,258.0
RDH11,368.0
KDR,65.0
SNAI2,132.0
NME6,520.0
LOC100521594,322.0
SLC7A8,218.0
TMEM42,298.0
NDRG3,264.0
TAF1B,307.0
LOC110255543,1095.0
NFKBID,361.0
LOC100625498,648.0
HLX,118.0
MTMR9,419.0
FBXO46,303.0
NSA2,338.0
MRPL11,429.0
LOC110256631,396.0
CD151,281.0
LOC100621260,469.0
PDZRN3,330.0
PAPOLB,160.0
KIAA0753,226.0
ZNF821,378.0
LOC106506715,197.0
PLGRKT,490.0
LOC106505265,657.0
SARM1,323.0
SLC15A3,57.0
NENF,285.0
TMED6,296.0
MAP9,349.0
SAR1B,313.0
IL17RE,414.0
DFFA,383.0
CRKL,219.0
LOC110257148,637.0
GLI4,303.0
EFHD2,92.0
LOC106505390,531.0
SDHAF1,485.0
C3H7orf50,307.0
UBLCP1,261.0
PPP1R14C,797.0
ANKRD39,424.0
DDB2,280.0
SLC11A1,16.0
CD248,52.0
LOC110255399,417.0
SH3RF3,249.0
LOC106509607,803.0
LOC106505676,495.0
MVP,281.0
LOC110260231,120.0
BMP5,768.0
HGF,163.0
HSBP1,243.0
WDR36,277.0
BLNK,50.0
DNAJA3,413.0
RTL5,153.0
DSTYK,270.0
TMEM39A,187.0
DUSP13,383.0
SLC30A10,256.0
GORASP1,376.0
DMKN,414.0
XPR1,511.0
CTPS1,501.0
LGALSL,585.0
CNPPD1,283.0
NSL1,402.0
CNN3,56.0
ABTB2,646.0
BID,297.0
LOC110260312,465.0
VPS28,315.0
WDR76,290.0
FBXO34,236.0
MATN4,66.0
PRRX1,195.0
ADGRL3,64.0
POLR2I,304.0
SCAMP2,277.0
LOC100624109,154.0
ASCC2,359.0
LOC106508163,357.0
LOC110261198,345.0
R3HCC1L,288.0
MED8,455.0
LOC110256511,132.0
EXOSC8,409.0
CHSY1,170.0
TNFAIP6,53.0
MRLC2,127.0
SHC1,156.0
USPL1,334.0
GRK6,154.0
GSPT2,309.0
VAMP8,148.0
NOV,40.0
ZDHHC24,304.0
LOC110256076,333.0
GLIPR2,48.0
EFL1,307.0
FRMPD1,432.0
KIFC1,417.0
NRBF2,414.0
PEPD,189.0
LOC102160197,356.0
ARHGAP19,426.0
SH3GL1,290.0
SLC8B1,227.0
SNU13,315.0
CTSH,201.0
LOC100624650,69.0
BACE1,280.0
NDUFA10,581.0
MAK,219.0
DHX32,351.0
LY6E,131.0
NCOA5,281.0
PGAP2,220.0
C16H5orf22,343.0
DIAPH1,105.0
ACAT2,301.0
LOC110262087,232.0
GABRG3,185.0
EFTUD2,321.0
LOC110256503,430.0
COLEC10,851.0
METTL16,462.0
B4GALT3,191.0
C1QTNF12,270.0
TAL1,31.0
IREB2,334.0
RIN1,261.0
TRIP6,383.0
LRIG1,474.0
ODC1,90.0
SHARPIN,399.0
LOC102158082,269.0
LCN2,354.0
CNIH4,210.0
PACSIN2,363.0
LYRM9,545.0
TIMM9,666.0
SLC7A10,37.0
CNOT2,351.0
RALGDS,62.0
ONECUT2,372.0
NUCB1,175.0
LOC100736743,107.0
LOC100738906,339.0
LOC110262093,530.0
LONP1,323.0
LOC110257427,364.0
COQ7,465.0
SPPL2B,388.0
GDPGP1,326.0
SNRPD3,256.0
LOC102162695,599.0
LOC106504941,299.0
MED17,349.0
C9H11orf57,316.0
B3GNT5,317.0
C6H16orf74,414.0
LOC106507463,345.0
BPHL,290.0
CEP44,381.0
SYNGR1,376.0
SLFNL1,428.0
DEPDC1B,430.0
LOC100525876,432.0
LOC110261997,458.0
IRX5,551.0
TSEN2,277.0
ERLIN2,203.0
RANBP10,360.0
CBFB,152.0
PIGL,326.0
LOC110260088,277.0
LRRC14,386.0
ELK1,311.0
PDCD10,286.0
NOSIP,325.0
LOC110256427,230.0
LOC110261658,253.0
ALKBH5,286.0
ADSL,374.0
TBC1D7,326.0
LOC110261793,310.0
RBCK1,211.0
KCNMA1,373.0
LOC102157854,278.0
FAM193A,288.0
ALDH1A3,24.0
LOC106504683,486.0
PLEKHG3,68.0
WDR86,294.0
IFT52,368.0
RNASE9,237.0
LOC106505298,211.0
TUSC1,303.0
ACTR6,217.0
CSF2RB,88.0
LOC102165957,228.0
EIF2B3,394.0
TBC1D22B,443.0
DYNLT1,479.0
TET3,152.0
MCRS1,434.0
STOML1,268.0
TTC1,430.0
ECSIT,662.0
LOC106508612,339.0
ID1,70.0
SLC25A46,516.0
LOC110256037,520.0
ZNF592,381.0
LOC106505021,275.0
SUSD3,284.0
LOC102159171,354.0
LOC102165911,292.0
PRDM1,206.0
TBX18,30.0
STOML2,330.0
INTS2,386.0
C1GALT1C1L,207.0
AHSA1,382.0
CDYL,216.0
KLHL12,362.0
ALS2CR12,368.0
LOC102165101,486.0
LOC106509632,524.0
AVPI1,419.0
CHMP4B,226.0
NDUFB10,625.0
LOC102164965,130.0
LOC100521256,294.0
PARP12,67.0
CHN2,400.0
DCAF15,303.0
LOC102166561,443.0
CATSPER2,224.0
LOC100516039,40.0
RRN3,319.0
CRCP,374.0
USF1,169.0
PCDH9,74.0
TSTA3,354.0
ERH,353.0
SLC25A16,423.0
ERICH3,510.0
INPP5A,480.0
HYI,253.0
BCKDHB,566.0
TTLL12,232.0
CCND3,99.0
LOC110261716,318.0
ITGAE,412.0
BCAR1,247.0
LOC106505543,224.0
BRAP,191.0
LOC106504662,450.0
ISCU,305.0
PSMB2,326.0
CCT5,293.0
LOC100514515,156.0
HAUS8,405.0
MMP24,359.0
MYO1E,500.0
LOC106507952,465.0
EVI2B,154.0
PEX26,314.0
PLEKHG2,194.0
PGS1,274.0
SLC4A4,479.0
SKIDA1,366.0
HAO2,444.0
PLAA,478.0
CSNK1G2,285.0
LOC110255630,432.0
LOC110259374,521.0
HSD17B10,623.0
RILPL1,473.0
METTL6,304.0
LOC106510188,314.0
LOC110255239,151.0
LOC110255811,554.0
LOC110255641,260.0
BASP1,263.0
CENPX,196.0
ZNF570,393.0
CYFIP2,822.0
PTH1R,103.0
TRMT12,398.0
LOC102162098,254.0
LOC102165879,360.0
BMP4,78.0
TMEM98,377.0
IFT20,364.0
INTS14,237.0
LOC100152459,308.0
WNT2B,389.0
LOC102157665,132.0
PFN4,301.0
FBXW9,352.0
GINM1,267.0
CYSTM1,314.0
LOC102167349,287.0
LOC110261774,297.0
SMOC1,274.0
LOC110256448,954.0
GTF3C4,266.0
SYT7,886.0
RTN4RL1,383.0
NDUFA6,435.0
RNF166,312.0
SATB1,540.0
C2H11orf96,399.0
GTPBP3,266.0
WARS,247.0
LOC106509511,912.0
NEGR1,200.0
LOC100521937,439.0
PLEKHS1,313.0
DUSP10,75.0
IFRD1,303.0
IFT57,230.0
MCMBP,185.0
IFIT1,61.0
GART,321.0
FOXK1,156.0
ARV1,383.0
LOC110260029,474.0
GLT8D2,105.0
TADA3,304.0
ASB3,370.0
VSIG10,113.0
IER3IP1,220.0
ARFIP2,347.0
DNAH1,417.0
LOC110257419,402.0
MRPL9,269.0
GRIN2A,845.0
NUDT11,340.0
ATP12A,386.0
CSK,121.0
LOC106504772,290.0
PSMA3,340.0
EIF2B5,221.0
UBE2G1,426.0
STK19,268.0
LOC110261659,313.0
EIF6,193.0
SEC13,349.0
PLAU,40.0
RGS2,95.0
NCBP1,358.0
KLHL33,453.0
LOC110259968,303.0
LOC110257439,195.0
LOC106504749,392.0
SLC25A20,199.0
SLA-DMA,63.0
NCF2,241.0
OSBP,391.0
MRPS18A,285.0
ERAP1,212.0
BMPR2,308.0
SCOC,375.0
LOC100621538,203.0
CC2D1A,327.0
ADH5,414.0
MKRN1,313.0
LRCH2,211.0
RNASE13,317.0
CRYL1,207.0
SELENOI,521.0
NEK3,288.0
PGM3,263.0
ASAP2,33.0
PRKCA,296.0
LOC106505569,365.0
ARMC8,397.0
GTF2A2,382.0
THOC6,437.0
HIC2,198.0
SPG7,337.0
LOC102168185,76.0
ESRRB,692.0
LOC106509513,475.0
ESR1,296.0
ICAM4,435.0
UTP23,351.0
LOC106509593,266.0
PMM1,213.0
GPD1L,523.0
RNF150,640.0
CEP78,330.0
ST3GAL2,189.0
CNP,234.0
SEC61B,144.0
TCTEX1D1,1101.0
MRPS24,391.0
FHDC1,123.0
TRIM66,305.0
PGGHG,58.0
SDC2,60.0
KAT8,313.0
ISL2,329.0
INPP5F,394.0
KIRREL,36.0
LOC102166397,566.0
CD300LB,568.0
SOX18,109.0
SHANK3,46.0
BAHCC1,226.0
TRMU,303.0
FADS3,521.0
UBE4A,248.0
WSCD1,399.0
LOC100156333,279.0
ARHGAP45,68.0
MYO10,58.0
MRPS18C,453.0
GEMIN4,293.0
PSMB5,355.0
DDX10,296.0
JAML,266.0
LOC110257860,263.0
NMI,51.0
BET1,272.0
RPL22L1,161.0
AP4M1,284.0
ITGAM,158.0
PROKR2,391.0
EIF4A3,258.0
LOC106509690,345.0
DHX57,318.0
LOC100153759,759.0
ADGRG5,271.0
LOC110256271,300.0
TSG101,347.0
PLCG2,38.0
LOC106506567,402.0
TMEFF1,606.0
ADGRE3,421.0
TMEM261,443.0
IRF8,64.0
LOC110255804,437.0
TEK,83.0
ARPC1A,286.0
CTIF,318.0
BYSL,350.0
ZNF134,466.0
TOP3B,244.0
UBR7,305.0
GTF3C5,267.0
RAB5C,162.0
SLCO1B3,409.0
DNAJB12,321.0
TMEM109,272.0
SELENOO,267.0
EGLN3,569.0
LRRC4,185.0
AGTPBP1,620.0
CXCL12,227.0
RHOU,16.0
PLBD2,199.0
LOC110257029,262.0
PFDN2,291.0
LOC110260791,591.0
ST5,353.0
LOC106507478,270.0
HPS5,251.0
LOC110261021,209.0
GPR22,374.0
NUPR1,42.0
CD59,346.0
MAGED1,207.0
SRP9,379.0
NAPRT,228.0
LOC110256537,288.0
USP18,53.0
PLSCR3,422.0
RAD9A,124.0
UTP14A,244.0
AJUBA,359.0
MRPS6,353.0
DNAH8,783.0
LOC110256272,302.0
ATP6V1B2,227.0
LOC102158976,484.0
FCRL5,340.0
PFDN6,442.0
AMDHD2,193.0
IFIH1,56.0
LOC102160341,264.0
LOC100522267,297.0
LOC100517149,232.0
LOC110262257,439.0
API5,249.0
USP4,244.0
VAV2,141.0
C1QTNF1,81.0
PSMC1,378.0
STIP1,541.0
MYO15A,258.0
SPIDR,54.0
FNDC4,540.0
LOC106508816,467.0
RAI14,70.0
LOC106506526,501.0
HIGD1B,92.0
TRIM39,240.0
PARP8,46.0
LOC110257430,383.0
ZC3H18,325.0
LOC106508926,232.0
LMBRD1,253.0
EXOC8,325.0
C4H8orf76,355.0
CACNA1I,244.0
ELP3,297.0
NEURL4,387.0
LOC106504836,574.0
PHB2,360.0
LOC102165777,325.0
MFSD12,147.0
SPTLC1,252.0
GAB2,367.0
LOC102168156,225.0
GLUD1,188.0
IL17RA,111.0
FBXL7,374.0
LOC106505406,281.0
LOC110262139,275.0
LOC110257819,302.0
LOC106505771,350.0
ACSF2,198.0
SDK1,266.0
LOC110261112,228.0
POR,580.0
ZNF518B,187.0
LOC106509105,284.0
RRAS2,321.0
NLRP3,37.0
LOC100525140,590.0
PIP5K1B,656.0
LOC102160652,684.0
ERRFI1,52.0
PAK1IP1,150.0
JUP,228.0
PPM1D,276.0
PLBD1,560.0
C14H10orf71,477.0
OVOL3,618.0
NF2,306.0
SEPT6,196.0
TMTC4,120.0
LOC110255736,180.0
TMEM204,73.0
C1D,360.0
PLP2,322.0
NCOA3,254.0
RPE65,424.0
CTNNBL1,315.0
NAA50,395.0
LOC110260796,196.0
SYT3,353.0
INO80E,328.0
LOC100519366,373.0
LSAMP,29.0
LOC110259949,243.0
DROSHA,362.0
POLR1C,320.0
HPS3,57.0
MYBBP1A,309.0
DDX52,292.0
RAP1GDS1,321.0
LYPLA2,289.0
ANKRD24,243.0
SESN2,287.0
XRCC1,260.0
CENPF,175.0
CASP7,251.0
PSORS1C2,333.0
