,aggregate_gene_expression
NDST2,281.0
DHX16,205.0
EBF3,26.0
BTG3,122.0
POLB,323.0
F8,36.0
ATP6V0E1,193.0
SYT14,401.0
MRPL17,223.0
TWF1,210.0
LOC106505319,288.0
LOC100737582,278.0
LOC110261472,476.0
ZMYM3,290.0
CYGB,55.0
PSMC3,248.0
LOC110260313,294.0
HAVCR1,365.0
LOC110256226,282.0
CCDC9,285.0
CCNJ,272.0
BSCL2,229.0
LOC110261942,384.0
TRAPPC6B,213.0
LOC110260700,437.0
SLC36A3,289.0
NUDC,226.0
ETV3,220.0
GTPBP10,276.0
LOC106508501,269.0
C4H8orf59,294.0
LOC100739202,150.0
KIAA1328,240.0
ADCY9,200.0
SSH3,285.0
CYP19A1,355.0
LOC110255962,248.0
MDFI,191.0
BICRA,233.0
LOC102164422,329.0
CLNK,289.0
ARAF,282.0
LOC110259527,275.0
LOC110256668,360.0
RAB21,250.0
CBX1,232.0
ACADS,314.0
PICK1,298.0
FES,113.0
C3H2orf49,250.0
BTBD11,347.0
POLD4,254.0
LDHA,255.0
LYRM2,332.0
ATN1,197.0
FBXW2,257.0
EIF2B4,243.0
LOC106507094,301.0
IZUMO2,429.0
LOC110255754,353.0
RTN3,261.0
FLT4,38.0
FAM168A,225.0
DEGS1,188.0
TRMT11,248.0
PPIP5K1,344.0
NAA40,342.0
CLEC14A,55.0
LOC106504983,295.0
MALSU1,296.0
RXRB,214.0
GAK,247.0
RAP2A,81.0
SCLT1,186.0
PREX2,44.0
LOC102162379,384.0
LOC100620521,246.0
ARL8B,259.0
SCAMP1,236.0
LOC106508706,331.0
IFT74,222.0
CAPN1,236.0
LOC102161640,364.0
CMPK1,252.0
CHORDC1,283.0
TCHHL1,355.0
DDX27,239.0
USP19,304.0
PPA2,298.0
CUTA,269.0
LOC102159120,178.0
RANBP1,292.0
LOC102158334,234.0
KIAA0319L,324.0
LLGL1,127.0
LOC110261281,223.0
LOC110262181,300.0
IPPK,233.0
LOC102160052,177.0
LOC110257941,368.0
ANAPC15,261.0
SMIM11A,355.0
H2AFZ,217.0
TCEAL8,208.0
STPG4,276.0
LOC110256932,309.0
RBM22,226.0
LOC102165158,353.0
KCNN2,387.0
ELOC,229.0
SPRED2,138.0
NPC2,143.0
CFP,294.0
FTSJ1,296.0
SLC39A7,141.0
MRPL24,292.0
GMEB2,251.0
TADA2B,305.0
ZNF385C,290.0
UBE2R2,260.0
PRMT5,332.0
ZFAND2B,257.0
LOC100624892,374.0
PSMB4,233.0
EFHD1,204.0
DNAJC28,349.0
RIN3,212.0
NTAN1,135.0
SUPT16H,228.0
MTRF1L,204.0
LOC102158947,253.0
CASP8,89.0
MIIP,224.0
NGLY1,252.0
LYRM4,317.0
KPNA3,271.0
C13H3orf62,189.0
LOC110257187,348.0
HSPA12A,226.0
LOC106510641,436.0
PPP3R1,237.0
NOS2,412.0
MRPS22,246.0
DNASE1L1,185.0
YIPF5,209.0
LOC102160572,349.0
ZNRF2,221.0
GMCL1,182.0
LZTR1,231.0
LOC106508400,352.0
ABCB10,252.0
LOC110261070,253.0
SLC2A12,311.0
ACAD9,321.0
TGFB3,134.0
COMMD1,266.0
LOC110260240,347.0
ALAS1,322.0
VPS37A,298.0
ESYT1,249.0
LOC110256254,203.0
PEX3,247.0
HDDC2,326.0
LOC106504972,370.0
TRADD,208.0
LOC110259292,293.0
PSMA4,228.0
LOC100513894,297.0
PIGC,177.0
PPHLN1,226.0
C2H11orf24,108.0
WNT5A,53.0
PFKP,299.0
HSD17B8,375.0
MEDAG,44.0
PPID,237.0
HCFC1,264.0
LOC102158973,278.0
C4H1orf194,224.0
KIF1BP,189.0
SMS,309.0
BAIAP2L1,318.0
LOC100620892,381.0
TUBGCP3,262.0
EFCAB2,297.0
NDUFS5,299.0
LOC102160243,279.0
POLR2F,216.0
SRSF6,263.0
LOC110257744,251.0
MRPL12,291.0
PPP1R3D,245.0
RBM14,227.0
HCLS1,180.0
SERPINB2,923.0
LOC110256987,320.0
SMC2,178.0
LOC110261519,356.0
LOC110259361,303.0
FLOT1,244.0
LOC100627222,240.0
IL1RAP,81.0
LOC100155548,353.0
LOC110256785,320.0
VPS37B,190.0
TFDP1,276.0
UBL4A,284.0
CHMP5,208.0
BHLHE40,376.0
PLXNA2,302.0
LOC110261780,327.0
MTA2,174.0
GPATCH1,281.0
LOC106505749,333.0
SIPA1,84.0
LOC110260208,231.0
PHB,296.0
PPP4C,213.0
LOC106505677,249.0
ZCRB1,238.0
C2CD3,244.0
ADAMTS15,47.0
MLLT11,316.0
ERO1B,179.0
RDH11,303.0
KDR,70.0
SNAI2,158.0
NME6,342.0
LOC100521594,236.0
SLC7A8,205.0
TMEM42,212.0
NDRG3,224.0
TAF1B,260.0
LOC110255543,395.0
NFKBID,197.0
LOC100625498,361.0
HLX,101.0
MTMR9,228.0
FBXO46,283.0
NSA2,235.0
MRPL11,243.0
LOC110256631,373.0
CD151,271.0
LOC100621260,270.0
PDZRN3,246.0
PAPOLB,261.0
KIAA0753,235.0
ZNF821,298.0
LOC106506715,198.0
PLGRKT,302.0
LOC106505265,369.0
SARM1,304.0
SLC15A3,67.0
NENF,208.0
TMED6,252.0
MAP9,285.0
SAR1B,212.0
IL17RE,299.0
DFFA,284.0
CRKL,203.0
LOC110257148,272.0
GLI4,262.0
EFHD2,219.0
LOC106505390,296.0
SDHAF1,285.0
C3H7orf50,224.0
UBLCP1,193.0
PPP1R14C,445.0
ANKRD39,315.0
DDB2,187.0
SLC11A1,128.0
CD248,53.0
LOC110255399,263.0
SH3RF3,341.0
LOC106509607,370.0
LOC106505676,340.0
MVP,269.0
LOC110260231,127.0
BMP5,319.0
HGF,195.0
HSBP1,190.0
WDR36,197.0
BLNK,57.0
DNAJA3,279.0
RTL5,288.0
DSTYK,223.0
TMEM39A,138.0
DUSP13,266.0
SLC30A10,373.0
GORASP1,216.0
DMKN,264.0
XPR1,404.0
CTPS1,399.0
LGALSL,285.0
CNPPD1,238.0
NSL1,226.0
CNN3,72.0
ABTB2,436.0
BID,210.0
LOC110260312,345.0
VPS28,214.0
WDR76,268.0
FBXO34,112.0
MATN4,55.0
PRRX1,119.0
ADGRL3,70.0
POLR2I,251.0
SCAMP2,202.0
LOC100624109,188.0
ASCC2,261.0
LOC106508163,270.0
LOC110261198,327.0
R3HCC1L,216.0
MED8,266.0
LOC110256511,127.0
EXOSC8,244.0
CHSY1,104.0
TNFAIP6,50.0
MRLC2,154.0
SHC1,144.0
USPL1,238.0
GRK6,163.0
GSPT2,171.0
VAMP8,132.0
NOV,34.0
ZDHHC24,198.0
LOC110256076,279.0
GLIPR2,64.0
EFL1,271.0
FRMPD1,370.0
KIFC1,308.0
NRBF2,249.0
PEPD,160.0
LOC102160197,252.0
ARHGAP19,270.0
SH3GL1,222.0
SLC8B1,249.0
SNU13,219.0
CTSH,208.0
LOC100624650,183.0
BACE1,225.0
NDUFA10,372.0
MAK,319.0
DHX32,229.0
LY6E,79.0
NCOA5,223.0
PGAP2,220.0
C16H5orf22,216.0
DIAPH1,128.0
ACAT2,253.0
LOC110262087,216.0
GABRG3,360.0
EFTUD2,229.0
LOC110256503,418.0
COLEC10,401.0
METTL16,292.0
B4GALT3,184.0
C1QTNF12,241.0
TAL1,40.0
IREB2,261.0
RIN1,250.0
TRIP6,257.0
LRIG1,395.0
ODC1,248.0
SHARPIN,251.0
LOC102158082,266.0
LCN2,269.0
CNIH4,216.0
PACSIN2,254.0
LYRM9,343.0
TIMM9,313.0
SLC7A10,52.0
CNOT2,225.0
RALGDS,72.0
ONECUT2,277.0
NUCB1,149.0
LOC100736743,397.0
LOC100738906,337.0
LOC110262093,310.0
LONP1,251.0
LOC110257427,324.0
COQ7,385.0
SPPL2B,277.0
GDPGP1,236.0
SNRPD3,236.0
LOC102162695,335.0
LOC106504941,228.0
MED17,245.0
C9H11orf57,211.0
B3GNT5,360.0
C6H16orf74,284.0
LOC106507463,222.0
BPHL,302.0
CEP44,190.0
SYNGR1,233.0
SLFNL1,297.0
DEPDC1B,293.0
LOC100525876,288.0
LOC110261997,223.0
IRX5,619.0
TSEN2,274.0
ERLIN2,211.0
RANBP10,265.0
CBFB,122.0
PIGL,289.0
LOC110260088,234.0
LRRC14,283.0
ELK1,226.0
PDCD10,176.0
NOSIP,233.0
LOC110256427,233.0
LOC110261658,220.0
ALKBH5,191.0
ADSL,305.0
TBC1D7,295.0
LOC110261793,277.0
RBCK1,252.0
KCNMA1,310.0
LOC102157854,308.0
FAM193A,252.0
ALDH1A3,49.0
LOC106504683,392.0
PLEKHG3,63.0
WDR86,323.0
IFT52,239.0
RNASE9,216.0
LOC106505298,196.0
TUSC1,225.0
ACTR6,164.0
CSF2RB,164.0
LOC102165957,230.0
EIF2B3,303.0
TBC1D22B,282.0
DYNLT1,253.0
TET3,134.0
MCRS1,323.0
STOML1,205.0
TTC1,242.0
ECSIT,319.0
LOC106508612,308.0
ID1,106.0
SLC25A46,299.0
LOC110256037,299.0
ZNF592,250.0
LOC106505021,210.0
SUSD3,170.0
LOC102159171,209.0
LOC102165911,200.0
PRDM1,200.0
TBX18,39.0
STOML2,244.0
INTS2,231.0
C1GALT1C1L,223.0
AHSA1,253.0
CDYL,183.0
KLHL12,263.0
ALS2CR12,317.0
LOC102165101,283.0
LOC106509632,329.0
AVPI1,422.0
CHMP4B,232.0
NDUFB10,281.0
LOC102164965,212.0
LOC100521256,240.0
PARP12,69.0
CHN2,228.0
DCAF15,236.0
LOC102166561,279.0
CATSPER2,240.0
LOC100516039,268.0
RRN3,216.0
CRCP,192.0
USF1,162.0
PCDH9,50.0
TSTA3,257.0
ERH,258.0
SLC25A16,275.0
ERICH3,456.0
INPP5A,389.0
HYI,236.0
BCKDHB,357.0
TTLL12,230.0
CCND3,78.0
LOC110261716,228.0
ITGAE,316.0
BCAR1,278.0
LOC106505543,171.0
BRAP,160.0
LOC106504662,290.0
ISCU,199.0
PSMB2,233.0
CCT5,200.0
LOC100514515,157.0
HAUS8,246.0
MMP24,357.0
MYO1E,252.0
LOC106507952,556.0
EVI2B,153.0
PEX26,233.0
PLEKHG2,201.0
PGS1,214.0
SLC4A4,270.0
SKIDA1,235.0
HAO2,336.0
PLAA,257.0
CSNK1G2,213.0
LOC110255630,312.0
LOC110259374,221.0
HSD17B10,315.0
RILPL1,342.0
METTL6,218.0
LOC106510188,284.0
LOC110255239,344.0
LOC110255811,330.0
LOC110255641,232.0
BASP1,236.0
CENPX,179.0
ZNF570,241.0
CYFIP2,400.0
PTH1R,81.0
TRMT12,284.0
LOC102162098,153.0
LOC102165879,290.0
BMP4,73.0
TMEM98,350.0
IFT20,218.0
INTS14,183.0
LOC100152459,237.0
WNT2B,297.0
LOC102157665,115.0
PFN4,217.0
FBXW9,287.0
GINM1,147.0
CYSTM1,190.0
LOC102167349,307.0
LOC110261774,233.0
SMOC1,187.0
LOC110256448,307.0
GTF3C4,219.0
SYT7,328.0
RTN4RL1,305.0
NDUFA6,285.0
RNF166,190.0
SATB1,286.0
C2H11orf96,219.0
GTPBP3,204.0
WARS,171.0
LOC106509511,341.0
NEGR1,144.0
LOC100521937,287.0
PLEKHS1,295.0
DUSP10,75.0
IFRD1,383.0
IFT57,167.0
MCMBP,174.0
IFIT1,57.0
GART,232.0
FOXK1,167.0
ARV1,213.0
LOC110260029,253.0
GLT8D2,78.0
TADA3,240.0
ASB3,273.0
VSIG10,133.0
IER3IP1,138.0
ARFIP2,230.0
DNAH1,242.0
LOC110257419,290.0
MRPL9,208.0
GRIN2A,538.0
NUDT11,292.0
ATP12A,288.0
CSK,126.0
LOC106504772,260.0
PSMA3,216.0
EIF2B5,182.0
UBE2G1,230.0
STK19,166.0
LOC110261659,185.0
EIF6,182.0
SEC13,232.0
PLAU,66.0
RGS2,109.0
NCBP1,256.0
KLHL33,306.0
LOC110259968,217.0
LOC110257439,246.0
LOC106504749,240.0
SLC25A20,309.0
SLA-DMA,70.0
NCF2,260.0
OSBP,211.0
MRPS18A,243.0
ERAP1,160.0
BMPR2,235.0
SCOC,261.0
LOC100621538,120.0
CC2D1A,267.0
ADH5,222.0
MKRN1,192.0
LRCH2,224.0
RNASE13,243.0
CRYL1,154.0
SELENOI,388.0
NEK3,279.0
PGM3,217.0
ASAP2,46.0
PRKCA,236.0
LOC106505569,229.0
ARMC8,272.0
GTF2A2,201.0
THOC6,411.0
HIC2,214.0
SPG7,277.0
LOC102168185,87.0
ESRRB,351.0
LOC106509513,370.0
ESR1,225.0
ICAM4,442.0
UTP23,217.0
LOC106509593,252.0
PMM1,172.0
GPD1L,325.0
RNF150,368.0
CEP78,200.0
ST3GAL2,136.0
CNP,151.0
SEC61B,195.0
TCTEX1D1,499.0
MRPS24,227.0
FHDC1,209.0
TRIM66,192.0
PGGHG,67.0
SDC2,53.0
KAT8,206.0
ISL2,303.0
INPP5F,248.0
KIRREL,48.0
LOC102166397,486.0
CD300LB,383.0
SOX18,87.0
SHANK3,49.0
BAHCC1,208.0
TRMU,255.0
FADS3,474.0
UBE4A,160.0
WSCD1,253.0
LOC100156333,284.0
ARHGAP45,63.0
MYO10,55.0
MRPS18C,258.0
GEMIN4,237.0
PSMB5,231.0
DDX10,197.0
JAML,197.0
LOC110257860,218.0
NMI,48.0
BET1,175.0
RPL22L1,220.0
AP4M1,244.0
ITGAM,108.0
PROKR2,293.0
EIF4A3,218.0
LOC106509690,350.0
DHX57,212.0
LOC100153759,314.0
ADGRG5,267.0
LOC110256271,253.0
TSG101,235.0
PLCG2,82.0
LOC106506567,301.0
TMEFF1,413.0
ADGRE3,293.0
TMEM261,278.0
IRF8,96.0
LOC110255804,258.0
TEK,32.0
ARPC1A,208.0
CTIF,292.0
BYSL,230.0
ZNF134,295.0
TOP3B,221.0
UBR7,181.0
GTF3C5,229.0
RAB5C,127.0
SLCO1B3,246.0
DNAJB12,204.0
TMEM109,212.0
SELENOO,233.0
EGLN3,360.0
LRRC4,158.0
AGTPBP1,255.0
CXCL12,83.0
RHOU,35.0
PLBD2,161.0
LOC110257029,178.0
PFDN2,237.0
LOC110260791,402.0
ST5,186.0
LOC106507478,215.0
HPS5,189.0
LOC110261021,350.0
GPR22,255.0
NUPR1,44.0
CD59,233.0
MAGED1,184.0
SRP9,179.0
NAPRT,232.0
LOC110256537,239.0
USP18,107.0
PLSCR3,219.0
RAD9A,136.0
UTP14A,204.0
AJUBA,325.0
MRPS6,164.0
DNAH8,407.0
LOC110256272,278.0
ATP6V1B2,268.0
LOC102158976,319.0
FCRL5,241.0
PFDN6,219.0
AMDHD2,196.0
IFIH1,54.0
LOC102160341,193.0
LOC100522267,288.0
LOC100517149,202.0
LOC110262257,291.0
API5,191.0
USP4,183.0
VAV2,145.0
C1QTNF1,54.0
PSMC1,238.0
STIP1,267.0
MYO15A,169.0
SPIDR,82.0
FNDC4,286.0
LOC106508816,297.0
RAI14,65.0
LOC106506526,233.0
HIGD1B,46.0
TRIM39,191.0
PARP8,28.0
LOC110257430,222.0
ZC3H18,189.0
LOC106508926,219.0
LMBRD1,174.0
EXOC8,183.0
C4H8orf76,232.0
CACNA1I,225.0
ELP3,248.0
NEURL4,294.0
LOC106504836,280.0
PHB2,278.0
LOC102165777,280.0
MFSD12,159.0
SPTLC1,212.0
GAB2,228.0
LOC102168156,170.0
GLUD1,161.0
IL17RA,92.0
FBXL7,257.0
LOC106505406,232.0
LOC110262139,222.0
LOC110257819,324.0
LOC106505771,262.0
ACSF2,135.0
SDK1,311.0
LOC110261112,190.0
POR,230.0
ZNF518B,151.0
LOC106509105,260.0
RRAS2,321.0
NLRP3,57.0
LOC100525140,260.0
PIP5K1B,385.0
LOC102160652,393.0
ERRFI1,88.0
PAK1IP1,234.0
JUP,188.0
PPM1D,220.0
PLBD1,332.0
C14H10orf71,355.0
OVOL3,302.0
NF2,229.0
SEPT6,169.0
TMTC4,151.0
LOC110255736,160.0
TMEM204,42.0
C1D,227.0
PLP2,306.0
NCOA3,159.0
RPE65,306.0
CTNNBL1,252.0
NAA50,245.0
LOC110260796,198.0
SYT3,265.0
INO80E,250.0
LOC100519366,213.0
LSAMP,40.0
LOC110259949,227.0
DROSHA,239.0
POLR1C,201.0
HPS3,80.0
MYBBP1A,230.0
DDX52,178.0
RAP1GDS1,285.0
LYPLA2,224.0
ANKRD24,224.0
SESN2,222.0
XRCC1,198.0
CENPF,109.0
CASP7,163.0
PSORS1C2,250.0
CCDC150,179.0
PQLC1,243.0
CARD19,237.0
NUDT4,171.0
RAD18,136.0
OSR1,107.0
MRI1,204.0
NECAP1,222.0
PPFIA2,253.0
NFYB,199.0
POLR3G,199.0
ASCC1,201.0
COPG2,185.0
LOC110255806,183.0
NOX1,286.0
SLC9B1,255.0
BRCA2,141.0
NWD1,275.0
RADIL,122.0
TMEM52B,400.0
LOC110259517,258.0
LOC110256451,199.0
ERCC3,227.0
RAB40B,144.0
HMGCL,246.0
SLC2A1,337.0
LOC106508120,217.0
LOC110257757,197.0
LOC106504962,305.0
TMEM258,240.0
PSMB6,225.0
ZMAT2,176.0
ASXL3,368.0
EPSTI1,194.0
ARPC3,129.0
GPRC5B,52.0
ACKR4,50.0
LOC110255885,198.0
AGA,213.0
LOC110255391,214.0
LCP2,52.0
TPGS2,353.0
FGF7,170.0
ATMIN,191.0
TOE1,191.0
LRRC20,276.0
RHBDF2,183.0
NKAP,201.0
FAM168B,237.0
SH3TC2,362.0
ZNF692,245.0
PITPNM1,165.0
ATP8B2,204.0
NSF,205.0
RARA,106.0
METTL9,212.0
PHKA1,234.0
C2H19orf35,240.0
MRPL19,237.0
R3HDML,260.0
TOR1B,206.0
RHBDD2,185.0
UBQLN4,206.0
C2H19orf70,332.0
LOC106506482,260.0
ERCC8,227.0
ESAM,64.0
LOC102165522,305.0
PRDX1,208.0
PDK1,224.0
INPP1,179.0
C9H11orf1,251.0
PARD6G,50.0
LOC110256030,209.0
TADA2A,218.0
S100A6,335.0
LRRC8C,99.0
TDG,160.0
DPH1,293.0
ZNF219,386.0
ITFG2,298.0
NUDT7,317.0
LOC106504762,281.0
LOC110259989,304.0
GLMP,139.0
NPHP1,204.0
LOC110255700,303.0
MYO1B,101.0
EMCN,51.0
LOC110261368,156.0
RNF128,299.0
PRICKLE1,153.0
IDUA,149.0
SLC9A6,150.0
BICD2,210.0
TRAPPC13,312.0
ZNF804A,229.0
GRM6,261.0
KCNMB3,244.0
LOC102160506,302.0
TMEM5,140.0
LOC100523871,385.0
SEC16B,132.0
SH3PXD2B,220.0
COQ2,189.0
BRPF3,158.0
LOC110256638,268.0
WIPI1,209.0
TXNDC12,187.0
BTK,50.0
LOC110261014,358.0
GDE1,230.0
DNAH9,170.0
LOC110256751,254.0
ZNF300,181.0
CORO1A,103.0
PTGFRN,205.0
LOC106506724,335.0
MAN2B1,137.0
TMEM67,216.0
TMEM251,215.0
LOC110255406,245.0
LCLAT1,328.0
GARS,170.0
SARS,168.0
NAMPT,289.0
C2H5orf15,174.0
ALG5,178.0
MFSD6L,221.0
ANKRD54,241.0
SYNPO2,173.0
OGFR,170.0
STAM,204.0
COQ10A,290.0
LOC110257515,272.0
KRR1,167.0
FKTN,199.0
U2AF1L4,221.0
TMEM199,211.0
LOC100513844,274.0
KDM8,251.0
LOC106508847,232.0
MKI67,198.0
TECR,199.0
LOC102159588,214.0
ZC3HC1,178.0
LOC110256250,244.0
THBD,95.0
C2H19orf53,236.0
MARS,260.0
PRUNE1,282.0
LOC110257299,183.0
COPZ2,155.0
SNX8,179.0
EFCAB9,156.0
SLC43A3,168.0
POMC,273.0
SIX5,231.0
SNRNP25,259.0
EXO5,180.0
MFAP1,150.0
KCNQ3,175.0
BECN1,214.0
PHC1,175.0
CPSF3,217.0
ZNF335,257.0
NPRL2,152.0
LOC102167889,250.0
LOC106508201,262.0
PELI2,74.0
SLC15A5,261.0
RFTN2,44.0
PLS3,198.0
SLC7A1,273.0
RAB20,299.0
LOC110262223,242.0
SLC6A8,307.0
NADK2,265.0
TM9SF1,169.0
ZNF132,221.0
SYDE2,233.0
ZW10,172.0
MICAL1,164.0
LOC106508208,243.0
GNL3L,186.0
SPEG,370.0
ROMO1,270.0
GALM,209.0
HSPBAP1,213.0
KPNA6,167.0
HSPH1,199.0
PAK3,74.0
LOC110262149,236.0
POLR1E,225.0
PRELID1,156.0
TEX2,224.0
PPP2R5B,212.0
RRP7A,230.0
TSPAN1,150.0
HTRA2,194.0
TMEM115,142.0
METTL5,214.0
ITGA6,122.0
ADAM23,112.0
TMX2,243.0
PLEKHB2,204.0
PPEF2,238.0
LOC106506422,276.0
DSPP,254.0
ELOVL4,261.0
SUPT4H1,168.0
KCNG4,273.0
LMTK2,212.0
FTSJ3,187.0
GPRC6A,167.0
LOC100738425,159.0
LOC110259836,218.0
PRKAR2A,259.0
LOC102164049,336.0
LOC110256656,365.0
ARAP2,44.0
EAPP,209.0
LOC100627091,237.0
ITGA2,272.0
LOC110260715,237.0
MIER2,212.0
MFSD14B,143.0
CNOT11,208.0
LOC102163046,223.0
BAG3,267.0
LOC106505288,227.0
MAOA,39.0
LOC106509052,224.0
SLC37A1,115.0
ZNF768,224.0
TMEM150C,51.0
TESK1,159.0
FBXO8,203.0
ATG14,200.0
EARS2,236.0
CCDC77,203.0
ITIH2,231.0
LOC110260780,345.0
HNRNPH2,202.0
DCBLD1,135.0
HIGD2A,327.0
LOC110259529,125.0
RHAG,290.0
C3H7orf26,213.0
MAGEF1,134.0
CCDC168,226.0
RGCC,34.0
CAMLG,230.0
PRR30,328.0
FBXW8,358.0
ERF,140.0
ZBTB3,224.0
CD276,144.0
LOC110260621,190.0
FAIM,268.0
PCID2,215.0
RALB,104.0
LOC106509076,291.0
CNTROB,254.0
TRAPPC5,175.0
SLC45A4,131.0
LOC110260739,187.0
HERPUD2,130.0
C13H3orf58,110.0
PIP5K1C,171.0
ZNF408,183.0
LOC100524737,180.0
MYLK,207.0
POP4,163.0
MRPL15,242.0
LOC106510687,275.0
IVD,276.0
GRAMD1A,154.0
BABAM1,183.0
ISYNA1,42.0
CBL,132.0
LOC110262201,230.0
MDM1,153.0
TBX1,58.0
LOC110256626,278.0
IPO11,214.0
LOC100524475,62.0
LOC110259334,265.0
PALM,62.0
OFD1,204.0
LOC110255329,286.0
LOC102157778,274.0
TMEM71,252.0
LNP1,323.0
LOC106508010,332.0
FAM192A,155.0
BMI1,206.0
DCHS1,129.0
ANAPC10,186.0
LOC110261498,186.0
LIPG,248.0
KCTD15,131.0
DYNLRB1,192.0
JKAMP,156.0
LOC110261036,230.0
OSTC,136.0
DNAJC3,178.0
MED7,180.0
LOC110259662,197.0
LOC106505142,322.0
MAFF,142.0
ZNF362,197.0
TMEM267,286.0
VTI1A,202.0
EXOSC9,173.0
LOX,50.0
LOC110257598,120.0
ATP6V1D,214.0
TRMT10B,196.0
CDKN2AIP,190.0
DAXX,155.0
COPZ1,173.0
ELAC2,226.0
SP110,34.0
PCIF1,217.0
ZFR2,352.0
HTATSF1,158.0
TJAP1,269.0
KCTD10,79.0
LOC102157689,206.0
PEF1,210.0
LOC102165728,238.0
UNC45A,182.0
TRMT2A,195.0
SETD9,326.0
LOC100514323,59.0
TTC39B,278.0
CCDC125,212.0
SCN3B,154.0
FJX1,123.0
HTR2B,255.0
UFD1,171.0
CMAS,135.0
SMARCD2,128.0
THADA,195.0
SH3BGRL,51.0
POLE4,180.0
ANGPTL1,110.0
LOC110262214,351.0
RTFDC1,180.0
SGO2,245.0
LOC102161260,298.0
TRNAU1AP,187.0
LOC106506229,244.0
LOC100155289,312.0
WFDC1,266.0
NAT14,250.0
MRPL22,232.0
THBS3,29.0
DDX51,225.0
KIAA0040,167.0
SLITRK6,55.0
PTPN18,117.0
RIOK1,162.0
VAC14,247.0
KCTD8,297.0
WDR92,211.0
GRIA4,237.0
SEPT10,103.0
SH3YL1,281.0
RAB4A,251.0
LOC110255720,227.0
LOC102163894,260.0
KCNN3,82.0
STX4,159.0
TP53RK,183.0
APOOL,278.0
LONRF1,210.0
EZH2,193.0
PTPN3,184.0
HMCES,226.0
MN1,31.0
YIF1A,173.0
PYROXD2,237.0
ZNF774,316.0
PLPP7,264.0
WDR61,259.0
TRIM45,254.0
GPR137,135.0
ZDHHC16,179.0
GSG1,181.0
LIN37,283.0
HMGN4,194.0
UQCC,281.0
PLEKHN1,335.0
CLNS1A,203.0
VARS2,272.0
LOC106509548,232.0
LOC106506797,324.0
TMEM11,195.0
LOC110259275,276.0
LOC106509605,199.0
THAP7,204.0
SLC19A1,191.0
IL23R,224.0
FAM171A1,55.0
DHX37,181.0
LRFN2,342.0
LOC100621895,194.0
THYN1,157.0
PDLIM1,247.0
STK11IP,148.0
RPGRIP1,166.0
WDR24,216.0
LOC110255527,147.0
PHF8,169.0
MRPL36,166.0
TFE3,157.0
NOX4,61.0
IL4R,312.0
ZHX2,255.0
CHURC1,150.0
SYF2,121.0
SWI5,146.0
EDN1,29.0
LAMTOR1,191.0
PAPSS1,102.0
FUK,161.0
LOC100516618,229.0
FASN,92.0
TMEM126A,218.0
YBX2,257.0
KEAP1,224.0
CCDC58,269.0
DYNLT3,113.0
LOC110255970,237.0
ZNF513,237.0
IGFBP2,151.0
LOC110255893,208.0
LOC102164743,282.0
LOC110256131,252.0
LOC102164703,225.0
CDKN2AIPNL,164.0
SIAH2,260.0
PELP1,151.0
ELFN2,190.0
LOC100513188,262.0
NUP107,215.0
CASTOR2,253.0
CCS,199.0
CDK4,200.0
LOC102167570,202.0
LOC110259974,247.0
NOL4,246.0
LOC110259851,190.0
LOC106507937,297.0
LOC110260390,284.0
TM6SF1,215.0
DYNLL2,213.0
REPIN1,266.0
SNRPE,207.0
DIDO1,172.0
LOC106509521,33.0
NUDT22,141.0
OSTM1,149.0
ABCC4,87.0
ADGB,198.0
SIRT3,235.0
SGPP1,126.0
LOC100511211,228.0
TSACC,240.0
SELRC1,318.0
ILVBL,262.0
LOC100156552,245.0
PDSS1,255.0
PTPN6,72.0
DHRS7,221.0
NOP53,154.0
TBX3,90.0
SNX21,217.0
ATG16L2,212.0
LOC110255265,177.0
ARF2,219.0
FAAH,296.0
CCDC88C,137.0
USP30,224.0
MCF2L2,176.0
TRIM3,119.0
LOC100520091,165.0
TMEM175,274.0
IFN-DELTA-2,147.0
MIA,262.0
LOC106506339,301.0
LOC106507534,255.0
LOC110257370,225.0
LOC106506927,260.0
DTYMK,202.0
LRRC42,138.0
PRKAB1,89.0
EFCAB8,283.0
LOC100521082,254.0
C7H6orf136,302.0
MINDY4,223.0
RHOC,207.0
LOC100524915,199.0
SBNO2,216.0
PRC1,59.0
LOC100513749,235.0
SH2D3C,44.0
BCAS3,192.0
LOC110255920,210.0
SPECC1,334.0
IER5L,65.0
ARL14EPL,273.0
LOC110262134,225.0
C14H12orf43,196.0
MYO1F,121.0
TRIM59,151.0
ATP6V1F,197.0
MED28,206.0
REXO2,161.0
AMZ2,220.0
MNT,248.0
LOC110256882,208.0
LOC100517731,191.0
KLHL7,164.0
PSMB7,157.0
NIT1,219.0
DAB1,214.0
LOC102159250,222.0
LOC106507028,233.0
PDGFA,205.0
HACL1,193.0
LOC106506801,219.0
C3H16orf54,142.0
LOC102158821,240.0
CARD6,176.0
CDC45,187.0
TMEM64,120.0
VHL,121.0
NOL6,231.0
PIGB,156.0
HSPB11,129.0
SURF4,190.0
LOC110257199,68.0
PRR14,169.0
HEATR1,163.0
PET100,204.0
DPAGT1,199.0
SREBF1,124.0
LOC110256776,218.0
SLA-DMB,40.0
ANKMY2,147.0
TNNT1,348.0
BTC,172.0
PLIN2,259.0
ADAMTSL2,49.0
LOC574051,141.0
FAM136A,221.0
RCN3,88.0
AP2S1,189.0
INTS10,192.0
TAF6,207.0
RCC1,230.0
