,aggregate_gene_expression
ACAT2,300.0
LOC110262087,360.0
GABRG3,171.0
EFTUD2,269.0
LOC110256503,377.0
COLEC10,526.0
METTL16,539.0
B4GALT3,221.0
C1QTNF12,297.0
TAL1,29.0
IREB2,326.0
RIN1,329.0
TRIP6,347.0
LRIG1,575.0
ODC1,105.0
SHARPIN,255.0
LOC102158082,286.0
LCN2,199.0
CNIH4,214.0
PACSIN2,323.0
LYRM9,598.0
TIMM9,619.0
SLC7A10,46.0
CNOT2,324.0
RALGDS,65.0
ONECUT2,263.0
NUCB1,190.0
LOC100736743,251.0
LOC100738906,446.0
LOC110262093,838.0
LONP1,315.0
LOC110257427,412.0
COQ7,536.0
SPPL2B,405.0
GDPGP1,307.0
SNRPD3,264.0
LOC102162695,551.0
LOC106504941,376.0
MED17,330.0
C9H11orf57,338.0
B3GNT5,401.0
C6H16orf74,434.0
LOC106507463,388.0
BPHL,421.0
CEP44,323.0
SYNGR1,425.0
SLFNL1,378.0
DEPDC1B,512.0
LOC100525876,354.0
LOC110261997,538.0
IRX5,715.0
TSEN2,294.0
ERLIN2,286.0
RANBP10,358.0
CBFB,178.0
PIGL,287.0
LOC110260088,251.0
LRRC14,306.0
ELK1,308.0
PDCD10,245.0
NOSIP,309.0
LOC110256427,263.0
LOC110261658,311.0
ALKBH5,250.0
ADSL,331.0
TBC1D7,297.0
LOC110261793,293.0
RBCK1,217.0
KCNMA1,492.0
LOC102157854,318.0
FAM193A,286.0
ALDH1A3,64.0
LOC106504683,294.0
PLEKHG3,65.0
WDR86,297.0
IFT52,318.0
RNASE9,294.0
LOC106505298,219.0
TUSC1,325.0
ACTR6,204.0
CSF2RB,84.0
LOC102165957,353.0
EIF2B3,300.0
TBC1D22B,326.0
DYNLT1,480.0
TET3,198.0
MCRS1,474.0
STOML1,275.0
TTC1,340.0
ECSIT,429.0
LOC106508612,446.0
ID1,37.0
SLC25A46,645.0
LOC110256037,463.0
ZNF592,483.0
LOC106505021,276.0
SUSD3,204.0
LOC102159171,297.0
LOC102165911,280.0
PRDM1,205.0
TBX18,77.0
STOML2,314.0
INTS2,208.0
C1GALT1C1L,371.0
AHSA1,290.0
CDYL,217.0
KLHL12,290.0
ALS2CR12,389.0
LOC102165101,367.0
LOC106509632,471.0
AVPI1,336.0
CHMP4B,254.0
NDUFB10,393.0
LOC102164965,279.0
LOC100521256,322.0
PARP12,224.0
CHN2,499.0
DCAF15,278.0
LOC102166561,329.0
CATSPER2,195.0
LOC100516039,36.0
RRN3,384.0
CRCP,581.0
USF1,199.0
PCDH9,93.0
TSTA3,218.0
ERH,244.0
SLC25A16,378.0
ERICH3,1120.0
INPP5A,434.0
HYI,301.0
BCKDHB,139.0
TTLL12,250.0
CCND3,99.0
LOC110261716,321.0
ITGAE,455.0
BCAR1,366.0
LOC106505543,194.0
BRAP,218.0
LOC106504662,435.0
ISCU,223.0
PSMB2,228.0
CCT5,195.0
LOC100514515,179.0
HAUS8,275.0
MMP24,578.0
MYO1E,467.0
LOC106507952,394.0
EVI2B,194.0
PEX26,311.0
PLEKHG2,273.0
PGS1,321.0
SLC4A4,509.0
SKIDA1,386.0
HAO2,445.0
PLAA,460.0
CSNK1G2,274.0
LOC110255630,404.0
LOC110259374,428.0
HSD17B10,356.0
RILPL1,463.0
METTL6,368.0
LOC106510188,342.0
LOC110255239,279.0
LOC110255811,699.0
LOC110255641,274.0
BASP1,325.0
CENPX,153.0
ZNF570,388.0
CYFIP2,737.0
PTH1R,178.0
TRMT12,354.0
LOC102162098,174.0
LOC102165879,267.0
BMP4,62.0
TMEM98,432.0
IFT20,392.0
INTS14,242.0
LOC100152459,290.0
WNT2B,400.0
LOC102157665,139.0
PFN4,369.0
FBXW9,349.0
GINM1,329.0
CYSTM1,305.0
LOC102167349,271.0
LOC110261774,301.0
SMOC1,276.0
LOC110256448,596.0
GTF3C4,334.0
SYT7,312.0
RTN4RL1,415.0
NDUFA6,420.0
RNF166,271.0
SATB1,726.0
C2H11orf96,183.0
GTPBP3,247.0
WARS,218.0
LOC106509511,511.0
NEGR1,256.0
LOC100521937,365.0
PLEKHS1,357.0
DUSP10,91.0
IFRD1,310.0
IFT57,186.0
MCMBP,288.0
IFIT1,126.0
GART,221.0
FOXK1,211.0
ARV1,238.0
LOC110260029,454.0
GLT8D2,120.0
TADA3,251.0
ASB3,392.0
VSIG10,238.0
IER3IP1,183.0
ARFIP2,206.0
DNAH1,396.0
LOC110257419,390.0
MRPL9,262.0
GRIN2A,1013.0
NUDT11,439.0
ATP12A,437.0
CSK,124.0
LOC106504772,358.0
PSMA3,252.0
EIF2B5,244.0
UBE2G1,465.0
STK19,283.0
LOC110261659,350.0
EIF6,174.0
SEC13,251.0
PLAU,41.0
RGS2,46.0
NCBP1,420.0
KLHL33,387.0
LOC110259968,269.0
LOC110257439,332.0
LOC106504749,485.0
SLC25A20,553.0
SLA-DMA,52.0
NCF2,196.0
OSBP,369.0
MRPS18A,261.0
ERAP1,208.0
BMPR2,272.0
SCOC,311.0
LOC100621538,169.0
CC2D1A,401.0
ADH5,320.0
MKRN1,287.0
LRCH2,403.0
RNASE13,356.0
CRYL1,168.0
SELENOI,374.0
NEK3,251.0
PGM3,312.0
ASAP2,52.0
PRKCA,422.0
LOC106505569,370.0
ARMC8,471.0
GTF2A2,225.0
THOC6,376.0
HIC2,300.0
SPG7,245.0
LOC102168185,81.0
ESRRB,525.0
LOC106509513,554.0
ESR1,365.0
ICAM4,516.0
UTP23,283.0
LOC106509593,257.0
PMM1,185.0
GPD1L,565.0
RNF150,472.0
CEP78,210.0
ST3GAL2,218.0
CNP,217.0
SEC61B,127.0
TCTEX1D1,801.0
MRPS24,297.0
FHDC1,163.0
TRIM66,274.0
PGGHG,56.0
SDC2,70.0
KAT8,194.0
ISL2,302.0
INPP5F,726.0
KIRREL,37.0
LOC102166397,512.0
CD300LB,450.0
SOX18,56.0
SHANK3,35.0
BAHCC1,213.0
TRMU,298.0
FADS3,310.0
UBE4A,207.0
WSCD1,344.0
LOC100156333,449.0
ARHGAP45,30.0
MYO10,88.0
MRPS18C,355.0
GEMIN4,336.0
PSMB5,234.0
DDX10,302.0
JAML,269.0
LOC110257860,250.0
NMI,37.0
BET1,173.0
RPL22L1,170.0
AP4M1,299.0
ITGAM,168.0
PROKR2,434.0
EIF4A3,241.0
LOC106509690,206.0
DHX57,362.0
LOC100153759,422.0
ADGRG5,264.0
LOC110256271,339.0
TSG101,369.0
PLCG2,56.0
LOC106506567,386.0
TMEFF1,660.0
ADGRE3,477.0
TMEM261,347.0
IRF8,74.0
LOC110255804,493.0
TEK,30.0
ARPC1A,188.0
CTIF,424.0
BYSL,322.0
ZNF134,374.0
TOP3B,343.0
UBR7,287.0
GTF3C5,329.0
RAB5C,114.0
SLCO1B3,366.0
DNAJB12,315.0
TMEM109,202.0
SELENOO,193.0
EGLN3,463.0
LRRC4,115.0
AGTPBP1,312.0
CXCL12,88.0
RHOU,38.0
PLBD2,196.0
LOC110257029,186.0
PFDN2,215.0
LOC110260791,545.0
ST5,209.0
LOC106507478,302.0
HPS5,175.0
LOC110261021,250.0
GPR22,488.0
NUPR1,56.0
CD59,406.0
MAGED1,186.0
SRP9,247.0
NAPRT,189.0
LOC110256537,292.0
USP18,322.0
PLSCR3,274.0
RAD9A,138.0
UTP14A,183.0
AJUBA,305.0
MRPS6,385.0
DNAH8,626.0
LOC110256272,432.0
ATP6V1B2,246.0
LOC102158976,602.0
FCRL5,239.0
PFDN6,232.0
AMDHD2,230.0
IFIH1,224.0
LOC102160341,273.0
LOC100522267,309.0
LOC100517149,289.0
LOC110262257,443.0
API5,198.0
USP4,251.0
VAV2,158.0
C1QTNF1,70.0
PSMC1,424.0
STIP1,387.0
MYO15A,287.0
SPIDR,130.0
FNDC4,439.0
LOC106508816,432.0
RAI14,85.0
LOC106506526,348.0
HIGD1B,35.0
TRIM39,258.0
PARP8,33.0
LOC110257430,389.0
ZC3H18,299.0
LOC106508926,256.0
LMBRD1,260.0
EXOC8,389.0
C4H8orf76,280.0
CACNA1I,311.0
ELP3,286.0
NEURL4,319.0
LOC106504836,521.0
PHB2,312.0
LOC102165777,356.0
MFSD12,132.0
SPTLC1,256.0
GAB2,347.0
LOC102168156,323.0
GLUD1,118.0
IL17RA,101.0
FBXL7,309.0
LOC106505406,398.0
LOC110262139,418.0
LOC110257819,352.0
LOC106505771,385.0
ACSF2,202.0
SDK1,375.0
LOC110261112,251.0
POR,534.0
ZNF518B,235.0
LOC106509105,308.0
RRAS2,475.0
NLRP3,34.0
LOC100525140,336.0
PIP5K1B,634.0
LOC102160652,836.0
ERRFI1,60.0
PAK1IP1,139.0
JUP,189.0
PPM1D,247.0
PLBD1,374.0
C14H10orf71,419.0
OVOL3,565.0
NF2,287.0
SEPT6,113.0
TMTC4,188.0
LOC110255736,233.0
TMEM204,73.0
C1D,353.0
PLP2,218.0
NCOA3,213.0
RPE65,348.0
CTNNBL1,236.0
NAA50,344.0
LOC110260796,285.0
SYT3,386.0
INO80E,187.0
LOC100519366,452.0
LSAMP,43.0
LOC110259949,268.0
DROSHA,324.0
POLR1C,268.0
HPS3,70.0
MYBBP1A,297.0
DDX52,197.0
RAP1GDS1,421.0
LYPLA2,238.0
ANKRD24,213.0
SESN2,284.0
XRCC1,223.0
CENPF,207.0
CASP7,214.0
PSORS1C2,247.0
CCDC150,201.0
PQLC1,395.0
CARD19,257.0
NUDT4,235.0
RAD18,193.0
OSR1,249.0
MRI1,375.0
NECAP1,310.0
PPFIA2,371.0
NFYB,305.0
POLR3G,436.0
ASCC1,217.0
COPG2,249.0
LOC110255806,282.0
NOX1,345.0
SLC9B1,369.0
BRCA2,359.0
NWD1,451.0
RADIL,132.0
TMEM52B,396.0
LOC110259517,295.0
LOC110256451,300.0
ERCC3,210.0
RAB40B,193.0
HMGCL,285.0
SLC2A1,207.0
LOC106508120,233.0
LOC110257757,290.0
LOC106504962,438.0
TMEM258,173.0
PSMB6,208.0
ZMAT2,139.0
ASXL3,516.0
EPSTI1,280.0
ARPC3,111.0
GPRC5B,47.0
ACKR4,75.0
LOC110255885,303.0
AGA,292.0
LOC110255391,284.0
LCP2,28.0
TPGS2,633.0
FGF7,205.0
ATMIN,230.0
TOE1,308.0
LRRC20,345.0
RHBDF2,169.0
NKAP,349.0
FAM168B,448.0
SH3TC2,250.0
ZNF692,331.0
PITPNM1,194.0
ATP8B2,341.0
NSF,370.0
RARA,137.0
METTL9,421.0
PHKA1,328.0
C2H19orf35,287.0
MRPL19,362.0
R3HDML,425.0
TOR1B,363.0
RHBDD2,360.0
UBQLN4,248.0
C2H19orf70,322.0
LOC106506482,311.0
ERCC8,237.0
ESAM,56.0
LOC102165522,306.0
PRDX1,193.0
PDK1,229.0
INPP1,284.0
C9H11orf1,302.0
PARD6G,43.0
LOC110256030,296.0
TADA2A,293.0
S100A6,75.0
LRRC8C,143.0
TDG,207.0
DPH1,330.0
ZNF219,464.0
ITFG2,367.0
NUDT7,384.0
LOC106504762,338.0
LOC110259989,375.0
GLMP,172.0
NPHP1,322.0
LOC110255700,443.0
MYO1B,57.0
EMCN,28.0
LOC110261368,301.0
RNF128,353.0
PRICKLE1,187.0
IDUA,251.0
SLC9A6,225.0
BICD2,315.0
TRAPPC13,377.0
ZNF804A,256.0
GRM6,267.0
KCNMB3,303.0
LOC102160506,501.0
TMEM5,151.0
LOC100523871,882.0
SEC16B,249.0
SH3PXD2B,234.0
COQ2,235.0
BRPF3,220.0
LOC110256638,449.0
WIPI1,293.0
TXNDC12,265.0
BTK,20.0
LOC110261014,289.0
GDE1,200.0
DNAH9,171.0
LOC110256751,339.0
ZNF300,224.0
CORO1A,55.0
PTGFRN,263.0
LOC106506724,418.0
MAN2B1,177.0
TMEM67,235.0
TMEM251,226.0
LOC110255406,328.0
LCLAT1,618.0
GARS,227.0
SARS,167.0
NAMPT,216.0
C2H5orf15,243.0
ALG5,194.0
MFSD6L,217.0
ANKRD54,325.0
SYNPO2,323.0
OGFR,201.0
STAM,358.0
COQ10A,448.0
LOC110257515,359.0
KRR1,148.0
FKTN,309.0
U2AF1L4,295.0
TMEM199,234.0
LOC100513844,389.0
KDM8,403.0
LOC106508847,330.0
MKI67,267.0
TECR,154.0
LOC102159588,217.0
ZC3HC1,275.0
LOC110256250,368.0
THBD,176.0
C2H19orf53,348.0
MARS,259.0
PRUNE1,573.0
LOC110257299,293.0
COPZ2,185.0
SNX8,244.0
EFCAB9,226.0
SLC43A3,161.0
POMC,547.0
SIX5,196.0
SNRNP25,404.0
EXO5,178.0
MFAP1,171.0
KCNQ3,287.0
BECN1,322.0
PHC1,224.0
CPSF3,336.0
ZNF335,353.0
NPRL2,201.0
LOC102167889,252.0
LOC106508201,412.0
PELI2,85.0
SLC15A5,347.0
RFTN2,50.0
PLS3,247.0
SLC7A1,316.0
RAB20,574.0
LOC110262223,489.0
SLC6A8,342.0
NADK2,559.0
TM9SF1,329.0
ZNF132,386.0
SYDE2,352.0
ZW10,208.0
MICAL1,222.0
LOC106508208,280.0
GNL3L,260.0
SPEG,494.0
ROMO1,263.0
GALM,326.0
HSPBAP1,258.0
KPNA6,285.0
HSPH1,124.0
PAK3,70.0
LOC110262149,365.0
POLR1E,190.0
PRELID1,126.0
TEX2,288.0
PPP2R5B,200.0
RRP7A,238.0
TSPAN1,181.0
HTRA2,379.0
TMEM115,226.0
METTL5,250.0
ITGA6,101.0
ADAM23,178.0
TMX2,297.0
PLEKHB2,301.0
PPEF2,360.0
LOC106506422,455.0
DSPP,390.0
ELOVL4,333.0
SUPT4H1,184.0
KCNG4,324.0
LMTK2,211.0
FTSJ3,250.0
GPRC6A,250.0
LOC100738425,208.0
LOC110259836,226.0
PRKAR2A,291.0
LOC102164049,434.0
LOC110256656,439.0
ARAP2,63.0
EAPP,242.0
LOC100627091,403.0
ITGA2,220.0
LOC110260715,294.0
MIER2,176.0
MFSD14B,214.0
CNOT11,248.0
LOC102163046,342.0
BAG3,280.0
LOC106505288,359.0
MAOA,46.0
LOC106509052,687.0
SLC37A1,229.0
ZNF768,294.0
TMEM150C,54.0
TESK1,379.0
FBXO8,232.0
ATG14,265.0
EARS2,253.0
CCDC77,257.0
ITIH2,210.0
LOC110260780,473.0
HNRNPH2,240.0
DCBLD1,146.0
HIGD2A,282.0
LOC110259529,168.0
RHAG,372.0
C3H7orf26,170.0
MAGEF1,331.0
CCDC168,453.0
RGCC,14.0
CAMLG,212.0
PRR30,449.0
FBXW8,632.0
ERF,169.0
ZBTB3,332.0
CD276,173.0
LOC110260621,346.0
FAIM,305.0
PCID2,266.0
RALB,103.0
LOC106509076,387.0
CNTROB,266.0
TRAPPC5,250.0
SLC45A4,151.0
LOC110260739,390.0
HERPUD2,200.0
C13H3orf58,168.0
PIP5K1C,197.0
ZNF408,235.0
LOC100524737,301.0
MYLK,218.0
POP4,229.0
MRPL15,280.0
LOC106510687,314.0
IVD,138.0
GRAMD1A,171.0
BABAM1,180.0
ISYNA1,41.0
CBL,240.0
LOC110262201,499.0
MDM1,200.0
TBX1,50.0
LOC110256626,292.0
IPO11,303.0
LOC100524475,43.0
LOC110259334,443.0
PALM,75.0
OFD1,343.0
LOC110255329,260.0
LOC102157778,241.0
TMEM71,128.0
LNP1,419.0
LOC106508010,479.0
FAM192A,215.0
BMI1,336.0
DCHS1,216.0
ANAPC10,289.0
LOC110261498,258.0
LIPG,283.0
KCTD15,200.0
DYNLRB1,201.0
JKAMP,219.0
LOC110261036,275.0
OSTC,110.0
DNAJC3,236.0
MED7,310.0
LOC110259662,230.0
LOC106505142,285.0
MAFF,37.0
ZNF362,265.0
TMEM267,423.0
VTI1A,383.0
EXOSC9,267.0
LOX,68.0
LOC110257598,159.0
ATP6V1D,262.0
TRMT10B,258.0
CDKN2AIP,267.0
DAXX,273.0
COPZ1,203.0
ELAC2,265.0
SP110,36.0
PCIF1,268.0
ZFR2,395.0
HTATSF1,178.0
TJAP1,424.0
KCTD10,118.0
LOC102157689,244.0
PEF1,320.0
LOC102165728,282.0
UNC45A,300.0
TRMT2A,275.0
SETD9,571.0
LOC100514323,58.0
TTC39B,379.0
CCDC125,386.0
SCN3B,306.0
FJX1,122.0
HTR2B,473.0
UFD1,214.0
CMAS,110.0
SMARCD2,151.0
THADA,328.0
SH3BGRL,58.0
POLE4,187.0
ANGPTL1,240.0
LOC110262214,533.0
RTFDC1,168.0
SGO2,234.0
LOC102161260,748.0
TRNAU1AP,206.0
LOC106506229,186.0
LOC100155289,600.0
WFDC1,322.0
NAT14,313.0
MRPL22,250.0
THBS3,35.0
DDX51,336.0
KIAA0040,137.0
SLITRK6,55.0
PTPN18,63.0
RIOK1,211.0
VAC14,457.0
KCTD8,415.0
WDR92,294.0
GRIA4,246.0
SEPT10,126.0
SH3YL1,330.0
RAB4A,495.0
LOC110255720,297.0
LOC102163894,284.0
KCNN3,47.0
STX4,258.0
TP53RK,383.0
APOOL,325.0
LONRF1,466.0
EZH2,294.0
PTPN3,314.0
HMCES,364.0
MN1,46.0
YIF1A,173.0
PYROXD2,172.0
ZNF774,264.0
PLPP7,322.0
WDR61,271.0
TRIM45,333.0
GPR137,186.0
ZDHHC16,209.0
GSG1,323.0
LIN37,361.0
HMGN4,268.0
UQCC,333.0
PLEKHN1,435.0
CLNS1A,244.0
VARS2,509.0
LOC106509548,248.0
LOC106506797,488.0
TMEM11,230.0
LOC110259275,313.0
LOC106509605,235.0
THAP7,332.0
SLC19A1,354.0
IL23R,372.0
FAM171A1,85.0
DHX37,234.0
LRFN2,421.0
LOC100621895,235.0
THYN1,135.0
PDLIM1,403.0
STK11IP,125.0
RPGRIP1,196.0
WDR24,236.0
LOC110255527,223.0
PHF8,253.0
MRPL36,267.0
TFE3,161.0
NOX4,101.0
IL4R,470.0
ZHX2,423.0
CHURC1,226.0
SYF2,123.0
SWI5,166.0
EDN1,42.0
LAMTOR1,184.0
PAPSS1,164.0
FUK,180.0
LOC100516618,368.0
FASN,73.0
TMEM126A,357.0
YBX2,254.0
KEAP1,419.0
CCDC58,297.0
DYNLT3,210.0
LOC110255970,335.0
ZNF513,303.0
IGFBP2,73.0
LOC110255893,297.0
LOC102164743,415.0
LOC110256131,595.0
LOC102164703,1271.0
CDKN2AIPNL,190.0
SIAH2,454.0
PELP1,186.0
ELFN2,234.0
LOC100513188,181.0
NUP107,279.0
CASTOR2,280.0
CCS,240.0
CDK4,159.0
LOC102167570,294.0
LOC110259974,528.0
NOL4,296.0
LOC110259851,490.0
LOC106507937,430.0
LOC110260390,267.0
TM6SF1,300.0
DYNLL2,236.0
REPIN1,404.0
SNRPE,172.0
DIDO1,231.0
LOC106509521,17.0
NUDT22,179.0
OSTM1,150.0
ABCC4,92.0
ADGB,366.0
SIRT3,336.0
SGPP1,188.0
LOC100511211,339.0
TSACC,282.0
SELRC1,415.0
ILVBL,412.0
LOC100156552,360.0
PDSS1,300.0
PTPN6,30.0
DHRS7,337.0
NOP53,139.0
TBX3,163.0
SNX21,235.0
ATG16L2,220.0
LOC110255265,296.0
ARF2,425.0
FAAH,319.0
CCDC88C,124.0
USP30,279.0
MCF2L2,421.0
TRIM3,149.0
LOC100520091,263.0
TMEM175,383.0
IFN-DELTA-2,199.0
MIA,360.0
LOC106506339,579.0
LOC106507534,165.0
LOC110257370,288.0
LOC106506927,300.0
DTYMK,181.0
LRRC42,155.0
PRKAB1,142.0
EFCAB8,426.0
LOC100521082,342.0
C7H6orf136,491.0
MINDY4,136.0
RHOC,128.0
LOC100524915,198.0
SBNO2,250.0
PRC1,91.0
LOC100513749,446.0
SH2D3C,25.0
BCAS3,303.0
LOC110255920,269.0
SPECC1,147.0
IER5L,34.0
ARL14EPL,430.0
LOC110262134,238.0
C14H12orf43,198.0
MYO1F,160.0
TRIM59,191.0
ATP6V1F,193.0
MED28,344.0
REXO2,166.0
AMZ2,227.0
MNT,264.0
LOC110256882,268.0
LOC100517731,342.0
KLHL7,222.0
PSMB7,165.0
NIT1,218.0
DAB1,320.0
LOC102159250,183.0
LOC106507028,303.0
PDGFA,274.0
HACL1,244.0
LOC106506801,345.0
C3H16orf54,251.0
LOC102158821,337.0
CARD6,185.0
CDC45,241.0
TMEM64,160.0
VHL,183.0
NOL6,315.0
PIGB,268.0
HSPB11,195.0
SURF4,192.0
LOC110257199,76.0
PRR14,218.0
HEATR1,255.0
PET100,209.0
DPAGT1,356.0
SREBF1,86.0
LOC110256776,502.0
SLA-DMB,49.0
ANKMY2,160.0
TNNT1,361.0
BTC,271.0
PLIN2,311.0
ADAMTSL2,64.0
LOC574051,201.0
FAM136A,387.0
RCN3,67.0
AP2S1,201.0
INTS10,240.0
TAF6,238.0
RCC1,362.0
RGS3,70.0
TSPAN2,327.0
LOC100517422,369.0
TRIQK,92.0
LOC102162101,347.0
LOC110255486,291.0
RAB11B,187.0
HIC1,104.0
NFKB2,211.0
LOC106509989,321.0
WDR34,132.0
LOC100526059,217.0
SLC31A2,234.0
CIART,177.0
ZNF598,216.0
LOC102160820,318.0
LOC110257271,305.0
FUT1,50.0
LOC102167132,275.0
FLOT2,188.0
FAM186B,373.0
FMNL2,108.0
LOC102159358,327.0
RORB,160.0
LOC110255586,94.0
LOC106508202,320.0
MVD,125.0
LOC102157656,128.0
LOC100514951,25.0
LOC102160998,447.0
CCDC59,160.0
SHROOM4,169.0
ASB8,507.0
LOC110260680,486.0
LOC106506854,315.0
TATDN1,367.0
LOC110256375,375.0
FAM207A,205.0
LOC100518075,361.0
MIR133A-1,243.0
ARMC6,355.0
CCDC63,329.0
SLC2A13,101.0
C12H17orf53,299.0
ELL2,566.0
ACYP2,421.0
LOC110261176,253.0
CNEP1R1,231.0
SPRYD3,84.0
EPB42,330.0
NUP35,275.0
LOC102161418,27.0
C6H1orf123,251.0
LOC102164415,358.0
RPL26L1,171.0
CEP128,138.0
CTNS,199.0
WDR93,323.0
CASKIN2,352.0
LOC100511166,317.0
UBXN6,282.0
LOC110255993,287.0
DIABLO,184.0
LOC106508560,319.0
SGSM3,253.0
C6H18orf8,264.0
LOC102167984,394.0
OSER1,206.0
RASEF,147.0
SRP14,301.0
PIK3R6,237.0
LOC106508165,435.0
MCUB,62.0
CHCHD7,219.0
LOC106507308,204.0
ATXN7L3,220.0
LOC100515582,336.0
LOC106509418,276.0
KIAA2013,210.0
CNNM2,171.0
GRIK5,284.0
LOC106507704,393.0
ZDHHC2,797.0
ECHDC3,329.0
DEF6,245.0
LRIT1,297.0
LOC110261130,322.0
USP12,206.0
LOC110257278,810.0
MAPK3,119.0
LGALS9,53.0
SLC6A6,410.0
CCDC22,250.0
AVEN,343.0
LETM2,195.0
LOC110259878,255.0
SERPINI2,337.0
ATXN3,200.0
NTHL1,250.0
LOC102164714,235.0
FURIN,255.0
LOC110256739,357.0
MAP2,60.0
PRPF31,244.0
CDK7,236.0
FAM58A,222.0
PIGS,242.0
DDR1,357.0
VSIG10L,219.0
KLC4,269.0
LOC110255825,307.0
ZNF500,323.0
DACT3,220.0
LOC106506544,290.0
MRPL20,204.0
LOC106510026,395.0
FBXO33,249.0
LOC102157984,291.0
TMED7,301.0
NANOG,188.0
LOC110261763,290.0
NPY5R,206.0
LOC106509786,285.0
LOC102162152,389.0
PLEKHM1,190.0
MRPL47,325.0
FAM96A,286.0
PEX11B,142.0
GFPT2,28.0
PFDN5,171.0
SUMF1,215.0
GSK3A,231.0
LYPD6,368.0
DZIP1,275.0
BAG1,233.0
LOC106507022,203.0
TFAP2C,343.0
BMT2,229.0
LOC100524598,365.0
LOC100518305,292.0
FAM53C,122.0
LOC102159026,425.0
LOC110259302,271.0
SNRNP40,236.0
LOC100517855,262.0
TSPO,178.0
PPAN,356.0
ROBO4,32.0
LOC110256673,323.0
CD37,44.0
FBXL15,135.0
LOXL1,73.0
LOC106509264,315.0
BCCIP,128.0
HOXB2,25.0
ORC2,111.0
LOC102167589,320.0
ARHGEF26,109.0
ATAD5,204.0
LOC106509313,294.0
FDX1,352.0
ZNF583,407.0
RANGAP1,260.0
PARP4,333.0
C10H9orf72,157.0
CLCN4,341.0
PIN4,253.0
TARBP2,181.0
LOC110260675,290.0
LOC110261007,487.0
DLST,273.0
KMT5C,204.0
SCN9A,15.0
ACAD11,257.0
C1H15orf61,378.0
HRAS,150.0
SLC25A14,335.0
TERT,244.0
FZR1,233.0
MRPS31,248.0
TNFSF13,142.0
LOC100515118,212.0
LOC110261506,315.0
ACBD3,177.0
CKS1B,133.0
LOC110262140,276.0
EIF3I,208.0
LOC110261251,291.0
LOC110257268,574.0
LOC110257780,445.0
STAT3,146.0
R3HCC1,303.0
SUMO3,222.0
NTRK3,461.0
LOC102160854,375.0
LOC106508627,269.0
MED11,133.0
LOC106505729,413.0
FAM83C,440.0
S100A13,112.0
PLXNA3,130.0
KIAA1755,27.0
TAP1,141.0
LOC102168089,184.0
MOAP1,297.0
BUD13,278.0
EBPL,140.0
LOC110261095,246.0
ECT2,176.0
LOC106507125,291.0
PI16,248.0
LOC110261101,367.0
BLOC1S1,307.0
RNF138,199.0
WDR77,320.0
SLC30A5,187.0
LOC110256043,219.0
DET1,234.0
SLC19A2,253.0
ABHD12,255.0
TRMT1,175.0
LOC110260274,165.0
LOC100519283,174.0
LOC106508107,322.0
PREP,299.0
LOC110255919,269.0
LOC102166243,271.0
LOC102164222,288.0
ATP6V0A2,268.0
LOC110256168,348.0
NAPA,350.0
LOC106509388,184.0
BCL2A1,23.0
DNAJC9,185.0
LOC110260329,282.0
VRK2,171.0
LSM14A,251.0
FAM49B,194.0
LOC100156472,290.0
AURKB,342.0
CLYBL,219.0
OSBPL6,168.0
LOC110255214,226.0
TSPAN31,163.0
LOC110262054,300.0
MTMR12,114.0
LOC110261296,336.0
SEC23B,139.0
PLEKHA3,156.0
RGS12,220.0
TAF9,207.0
TEAD2,277.0
LOC110257267,252.0
FDXACB1,273.0
RGS18,30.0
ELOVL5,97.0
KLHL3,309.0
TOMM20L,608.0
POLQ,253.0
BPNT1,174.0
LOC106507255,152.0
LOC100511545,395.0
ACPP,287.0
CTNNBIP1,209.0
LOC110257498,217.0
DHX38,215.0
GFER,199.0
GGACT,285.0
LRFN5,144.0
LOC110261235,285.0
MAGIX,270.0
MEPCE,137.0
LOC100518738,227.0
WISP1,242.0
LOC102168197,157.0
NOC2L,348.0
RNF121,301.0
N4BP3,231.0
PAOX,83.0
FBXO28,229.0
MED16,220.0
LOC110256967,538.0
METTL8,248.0
ARTN,267.0
CHPF,151.0
ISG15,282.0
AAMDC,318.0
ZNF358,161.0
FER1L6,354.0
DAPL1,245.0
SLC25A38,65.0
CYP51,256.0
SYDE1,135.0
PRR15,454.0
LOC110256089,363.0
LOC110260992,374.0
LOC110259685,261.0
LOC106509903,193.0
PRDX3,392.0
CHM,208.0
C12H17orf64,229.0
AFAP1L1,191.0
C18H7orf49,106.0
KAT14,242.0
LOC106505088,230.0
UBALD1,157.0
LOC110259923,164.0
POLI,246.0
GPD1,410.0
RECQL,134.0
MRS2,370.0
LOC100156657,204.0
LOC106509468,253.0
SMIM4,255.0
LOC110257331,881.0
RNF43,327.0
AAMP,145.0
DDO,343.0
PSMG1,217.0
IL25,171.0
TSPYL2,248.0
SNRPB2,180.0
LOC110260298,121.0
DAB2IP,143.0
IP6K2,201.0
SNX25,244.0
ACOT8,207.0
LOC106510717,314.0
LOC100514282,132.0
LOC100522935,244.0
PHYHIPL,382.0
DTNBP1,157.0
RNF215,112.0
PSENEN,243.0
LOC106506923,389.0
ARHGAP4,18.0
LOC110255174,347.0
TERF2,276.0
LOC110256492,280.0
SIPA1L2,939.0
LOC100737183,330.0
LOC110255982,243.0
SAMD13,418.0
SLC3A2,330.0
SCO2,221.0
DPM3,305.0
TAF6L,443.0
