,aggregate_gene_expression
CLIC1,41.0
LIX1L,261.0
EXOSC10,205.0
MAST2,370.0
LOC100516390,221.0
HSPB6,187.0
SDE2,255.0
NFYA,177.0
WDR5,303.0
TMEM127,162.0
URB1,260.0
LOC110255482,173.0
CAVIN3,34.0
ST6GALNAC6,72.0
NOTCH3,17.0
LOC106505880,184.0
GPR35,72.0
PSMA6,153.0
VWF,46.0
COPS5,230.0
VBP1,202.0
SRPRB,151.0
MAP7,215.0
RNF6,122.0
DOT1L,410.0
TFAM,166.0
CMTR1,231.0
LOC110255795,314.0
IFT172,221.0
ANKRD66,216.0
LOC106507826,246.0
MBD3,186.0
LOC110257222,247.0
MRPL39,248.0
ATG13,202.0
LOC110255832,220.0
IL5RA,152.0
CXXC4,218.0
PET117,163.0
LOC110256727,186.0
ENPEP,51.0
KLF10,82.0
LRRC47,158.0
LOC100522942,120.0
PA2G4,167.0
LOC102163149,215.0
MAPK8,241.0
FIGN,316.0
LOC106505631,267.0
UBAP1L,189.0
STARD8,45.0
NUP205,195.0
CAND2,257.0
LOC102159962,227.0
ATP5D,418.0
TMEM184B,156.0
NARS2,270.0
FAM114A2,151.0
LOC110255332,176.0
LOC110257606,295.0
GRPEL1,261.0
LOC102164637,177.0
STARD13,230.0
MTPN,109.0
SPTSSA,300.0
LOC100627212,132.0
LOC100620916,175.0
LOC110260662,157.0
SCAP,291.0
DGAT1,341.0
DIEXF,310.0
LOC100739791,173.0
TRAF7,211.0
TMEM128,132.0
BMF,125.0
GSDMD,34.0
LOC100627868,285.0
MEP1B,314.0
NOP10,211.0
LOC106504252,260.0
XRCC5,348.0
NSMAF,183.0
ZNF248,258.0
C1H18orf54,60.0
TUBAL3,481.0
VKORC1,47.0
GLYCTK,938.0
LASP1,28.0
NEDD8,230.0
EPS15L1,192.0
CCDC62,205.0
EXOC6,173.0
PLEKHO1,42.0
LOC100626264,194.0
CD14,28.0
ADAM15,69.0
POLRMT,196.0
C1H9orf152,273.0
LOC110260759,197.0
TCHP,189.0
PEX11A,196.0
LOC110255838,286.0
LOC110257363,207.0
EPHA1,452.0
WDR47,281.0
CUL4B,161.0
NABP2,189.0
LOXL3,25.0
C13H21orf2,183.0
WDR75,162.0
UMAD1,93.0
RNF7,352.0
SH2B1,174.0
LOC100154044,156.0
LOC102162837,462.0
ZCCHC3,176.0
MMP28,312.0
PRMT9,193.0
LETM1,262.0
CRLS1,222.0
AFG1L,450.0
TMEM63B,245.0
LOC106504743,173.0
LIN7C,205.0
ING5,296.0
LOC110255640,177.0
LACTB,217.0
SOCS2,87.0
LOC110261643,176.0
GNA12,99.0
FCGR2B,19.0
TXN,43.0
LOC100624113,207.0
SELENOH,142.0
COG4,182.0
EDRF1,172.0
TMEM177,219.0
HSD3B7,122.0
INVS,202.0
LOC106507312,152.0
UNC93B1,27.0
MSRB2,294.0
FUT8,55.0
SDHC,346.0
PSMB1,206.0
UHRF1BP1L,67.0
LOC110261003,281.0
HACE1,162.0
LOC110256172,106.0
NIFK,240.0
SLC6A4,18.0
LOC106506695,254.0
PEMT,325.0
TMEM106A,61.0
LOC110256539,178.0
KDM4A,306.0
GPA33,174.0
SHISA5,58.0
LMF1,262.0
SNX27,185.0
CYP27A1,392.0
LOC110255476,301.0
GRIPAP1,172.0
OVCA2,234.0
PHF19,232.0
TMEM9B,251.0
UBA1,153.0
FAM120C,161.0
PDCL2,187.0
DHX34,167.0
MED10,153.0
NR2F1,32.0
MFSD14A,183.0
ZNF414,166.0
TRMT112,151.0
LEMD3,168.0
LOC102166195,167.0
MRPL46,360.0
DCAF12,199.0
SMIM18,177.0
ABHD17B,209.0
LOC100624788,389.0
ACP2,165.0
DKK3,106.0
TRIM7,166.0
ANGPT2,52.0
AKAP10,141.0
DDX20,145.0
MRTO4,209.0
LOC110260050,171.0
LOC110255436,243.0
ANGPT1,110.0
ATG3,143.0
CFTR,319.0
ATP10D,269.0
ACBD5,115.0
LOC106509551,216.0
SLC37A3,71.0
URB2,153.0
LOC102161421,132.0
COPS8,244.0
TFAP2E,178.0
HIF1A,185.0
CDC20B,193.0
ADCK2,171.0
TMEM222,248.0
ERAL1,260.0
MBD2,103.0
PSAPL1,140.0
KIF21A,362.0
GMFG,25.0
CCT7,180.0
LOC100525517,205.0
CCR6,176.0
LOC102164143,197.0
LOC106510074,228.0
PCGF2,214.0
NAA60,171.0
LOC110256844,222.0
LOC110260098,306.0
LEO1,125.0
BCAS2,160.0
LOC100524554,134.0
LOC106504199,630.0
CCDC102B,275.0
GPX8,199.0
BUD23,256.0
LOC110260189,183.0
LOC110260217,207.0
ARL1,116.0
QSOX1,41.0
LOC100525590,201.0
LOC102160708,170.0
GNG2,10.0
SLA-8,68.0
RFC3,222.0
ALDH9A1,96.0
ATP6V1C1,124.0
GTF2A1L,128.0
R3HDM4,113.0
PROB1,256.0
MLLT1,214.0
CASTOR1,76.0
TRAF1,195.0
FANCC,405.0
NDUFAB1,378.0
UXS1,246.0
ASAH1,21.0
STIL,231.0
B3GLCT,75.0
DNAJC14,101.0
POM121C,240.0
ANGPTL2,60.0
CC2D2B,177.0
LOC106506628,411.0
LSM2,161.0
LOC106505903,222.0
SLC25A24,34.0
PRRC1,98.0
LOC106504407,481.0
LOC110255753,121.0
LOC100627410,124.0
TRIM41,172.0
NR4A2,339.0
LOC102157940,166.0
VTA1,148.0
TBCA,103.0
HECW2,43.0
ADNP2,185.0
VASN,204.0
SMARCB1,191.0
TWSG1,113.0
CDK17,86.0
CCDC127,260.0
TMEM117,157.0
NUP37,163.0
LOC110255526,269.0
TMEM55B,128.0
DGKG,192.0
RFX2,280.0
DTNB,130.0
ADGRF5,151.0
FAM122A,325.0
SYAP1,136.0
VAMP5,55.0
SIGLEC1,124.0
LOC110260940,217.0
FKBP8,136.0
LOC102168162,189.0
B3GNT2,150.0
TAF1C,276.0
TBK1,106.0
OAF,22.0
LOC110256682,143.0
ECI1,351.0
DEFB134,207.0
PPP1R18,40.0
CAPN7,189.0
ARHGDIB,11.0
UBE2J2,182.0
SLC33A1,231.0
LANCL1,115.0
LOC110257754,326.0
AKNA,87.0
MTMR2,145.0
FSHB,127.0
ZDHHC7,228.0
PSMD14,150.0
ATXN10,103.0
ATXN1L,239.0
LOC110255706,207.0
ZDHHC14,53.0
FAM53A,235.0
LDB2,25.0
SLC25A44,183.0
ALDH18A1,106.0
LOC110261264,231.0
SLA-6,38.0
MTMR4,116.0
CASK,78.0
BOD1,266.0
C7,6.0
POLR2L,142.0
SERINC3,134.0
RUNX1,12.0
MIF,91.0
USP11,424.0
LOC100154020,238.0
XYLT2,120.0
LARP6,48.0
LEPROT,76.0
LOC110261008,209.0
AIDA,152.0
DIXDC1,173.0
LOC110260253,262.0
ZNF319,84.0
RWDD3,754.0
ACAA1,91.0
LOC100155659,318.0
SMTNL2,284.0
ACTR1A,199.0
EFEMP2,98.0
ZNF133,253.0
MPHOSPH10,232.0
ABCF1,187.0
KLHL17,366.0
SPP1,48.0
SYN1,343.0
LOC110261594,211.0
EGR2,47.0
STEAP1,71.0
PIN1,173.0
E2F4,210.0
CHKA,222.0
P3H4,134.0
CCDC174,198.0
GTF2A1,112.0
TFPI2,51.0
PDCL3,136.0
LOC106506470,42.0
PDP1,133.0
SEMA3D,18.0
PEX1,168.0
LOC102166448,302.0
LOC100622481,292.0
PLK2,287.0
LOC100737756,204.0
SELENON,105.0
LOC100521447,114.0
PSMC2,331.0
CTSW,42.0
RTEL1,114.0
GTPBP1,189.0
TAF15,171.0
SMU1,137.0
ADGRB1,403.0
PARK7,135.0
TNFRSF21,41.0
ARID5A,43.0
PCDH19,35.0
GLB1L,85.0
YWHAG,156.0
LOC100736607,223.0
UBE2V2,162.0
LOC110256593,238.0
DIO2,13.0
ACVR2A,165.0
LOC102158978,194.0
SPTY2D1,138.0
OAT,212.0
LOC100514506,235.0
NDUFC1,254.0
LOC106508791,242.0
LOC106510666,166.0
BCR,174.0
ZNF32,237.0
CH25H,51.0
UBXN8,136.0
ZNF568,106.0
C2CD2,43.0
SNX3,131.0
ADARB1,245.0
DHRS7B,201.0
FUOM,204.0
RARS,115.0
MAPK14,130.0
AGRN,124.0
BAP1,212.0
LOC100622980,86.0
LOC100524254,192.0
OLFML3,103.0
SEC61A2,127.0
UBXN1,164.0
FCHSD1,128.0
ARMCX1,82.0
DHRS4,258.0
LOC110257428,177.0
TSEN54,222.0
PSEN2,318.0
LOC110260623,186.0
HYAL2,70.0
KIAA1524,134.0
PES1,145.0
SLC35B1,218.0
ZSCAN20,190.0
USP42,136.0
DDRGK1,103.0
C17H20orf196,156.0
LOC110257719,105.0
SCARF2,55.0
TMEM173,12.0
RSU1,63.0
NUP155,169.0
GTF2H2,135.0
POLR2C,295.0
PLPBP,106.0
TPRKB,306.0
RAB44,218.0
BCL11A,211.0
LOC100627195,135.0
KIZ,178.0
IDS,100.0
SNUPN,129.0
KIT,35.0
PLCD3,241.0
TOMM5,212.0
MOB2,103.0
PRKCI,176.0
TLL1,110.0
SIDT2,117.0
SNRPA1,176.0
AK1,366.0
LOC102157930,278.0
LOC102160416,65.0
TKT,144.0
PINK1,195.0
ARL8A,95.0
C9H11orf54,232.0
PSMA1,141.0
GUCY1B3,30.0
LOC110261765,532.0
FOXF1,251.0
PLA2G15,201.0
GADD45B,196.0
LOC110262211,137.0
SLC25A21,246.0
DUSP4,31.0
AIG1,255.0
PDHB,353.0
GALT,271.0
LOC110260963,195.0
KCNA4,153.0
NDST2,188.0
DHX16,145.0
EBF3,16.0
BTG3,37.0
POLB,247.0
F8,23.0
ATP6V0E1,71.0
SYT14,271.0
MRPL17,182.0
TWF1,140.0
LOC106505319,196.0
LOC100737582,234.0
LOC110261472,117.0
ZMYM3,174.0
CYGB,33.0
PSMC3,127.0
LOC110260313,192.0
HAVCR1,218.0
LOC110256226,305.0
CCDC9,161.0
CCNJ,270.0
BSCL2,143.0
LOC110261942,236.0
TRAPPC6B,144.0
LOC110260700,117.0
SLC36A3,33.0
NUDC,140.0
ETV3,130.0
GTPBP10,199.0
LOC106508501,159.0
C4H8orf59,142.0
LOC100739202,64.0
KIAA1328,186.0
ADCY9,97.0
SSH3,126.0
CYP19A1,196.0
LOC110255962,151.0
MDFI,138.0
BICRA,166.0
LOC102164422,224.0
CLNK,152.0
ARAF,217.0
LOC110259527,198.0
LOC110256668,152.0
RAB21,191.0
CBX1,111.0
ACADS,271.0
PICK1,249.0
FES,40.0
C3H2orf49,182.0
BTBD11,214.0
POLD4,112.0
LDHA,43.0
LYRM2,244.0
ATN1,118.0
FBXW2,163.0
EIF2B4,183.0
LOC106507094,165.0
IZUMO2,289.0
LOC110255754,191.0
RTN3,115.0
FLT4,22.0
FAM168A,106.0
DEGS1,123.0
TRMT11,209.0
PPIP5K1,230.0
NAA40,263.0
CLEC14A,30.0
LOC106504983,231.0
MALSU1,147.0
RXRB,143.0
GAK,224.0
RAP2A,28.0
SCLT1,148.0
PREX2,30.0
LOC102162379,390.0
LOC100620521,306.0
ARL8B,121.0
SCAMP1,110.0
LOC106508706,430.0
IFT74,127.0
CAPN1,216.0
LOC102161640,273.0
CMPK1,191.0
CHORDC1,220.0
TCHHL1,202.0
DDX27,173.0
USP19,286.0
PPA2,226.0
CUTA,187.0
LOC102159120,104.0
RANBP1,228.0
LOC102158334,171.0
KIAA0319L,172.0
LLGL1,79.0
LOC110261281,143.0
LOC110262181,160.0
IPPK,152.0
LOC102160052,109.0
LOC110257941,290.0
ANAPC15,173.0
SMIM11A,263.0
H2AFZ,108.0
TCEAL8,118.0
STPG4,249.0
LOC110256932,215.0
RBM22,222.0
LOC102165158,193.0
KCNN2,357.0
ELOC,187.0
SPRED2,43.0
NPC2,28.0
CFP,178.0
FTSJ1,276.0
SLC39A7,86.0
MRPL24,233.0
GMEB2,170.0
TADA2B,217.0
ZNF385C,169.0
UBE2R2,154.0
PRMT5,224.0
ZFAND2B,164.0
LOC100624892,174.0
PSMB4,173.0
EFHD1,152.0
DNAJC28,340.0
RIN3,106.0
NTAN1,59.0
SUPT16H,102.0
MTRF1L,171.0
LOC102158947,176.0
CASP8,34.0
MIIP,168.0
NGLY1,200.0
LYRM4,177.0
KPNA3,139.0
C13H3orf62,84.0
LOC110257187,124.0
HSPA12A,154.0
LOC106510641,353.0
PPP3R1,134.0
NOS2,320.0
MRPS22,142.0
DNASE1L1,44.0
YIPF5,116.0
LOC102160572,215.0
ZNRF2,170.0
GMCL1,117.0
LZTR1,225.0
LOC106508400,71.0
ABCB10,114.0
LOC110261070,113.0
SLC2A12,187.0
ACAD9,257.0
TGFB3,22.0
COMMD1,195.0
LOC110260240,115.0
ALAS1,318.0
VPS37A,291.0
ESYT1,82.0
LOC110256254,153.0
PEX3,153.0
HDDC2,148.0
LOC106504972,262.0
TRADD,133.0
LOC110259292,177.0
PSMA4,191.0
LOC100513894,202.0
PIGC,140.0
PPHLN1,109.0
C2H11orf24,72.0
WNT5A,37.0
PFKP,163.0
HSD17B8,304.0
MEDAG,12.0
PPID,210.0
HCFC1,225.0
LOC102158973,203.0
C4H1orf194,146.0
KIF1BP,134.0
SMS,159.0
BAIAP2L1,139.0
LOC100620892,211.0
TUBGCP3,208.0
EFCAB2,219.0
NDUFS5,189.0
LOC102160243,195.0
POLR2F,100.0
SRSF6,165.0
LOC110257744,179.0
MRPL12,296.0
PPP1R3D,126.0
RBM14,186.0
HCLS1,51.0
SERPINB2,315.0
LOC110256987,134.0
SMC2,143.0
LOC110261519,244.0
LOC110259361,219.0
FLOT1,98.0
LOC100627222,95.0
IL1RAP,32.0
LOC100155548,26.0
LOC110256785,152.0
VPS37B,146.0
TFDP1,277.0
UBL4A,185.0
CHMP5,71.0
BHLHE40,110.0
PLXNA2,211.0
LOC110261780,147.0
MTA2,95.0
GPATCH1,139.0
LOC106505749,159.0
SIPA1,30.0
LOC110260208,199.0
PHB,282.0
PPP4C,116.0
LOC106505677,130.0
ZCRB1,180.0
C2CD3,156.0
ADAMTS15,21.0
MLLT11,297.0
ERO1B,96.0
RDH11,272.0
KDR,16.0
SNAI2,102.0
NME6,149.0
LOC100521594,145.0
SLC7A8,91.0
TMEM42,89.0
NDRG3,158.0
TAF1B,173.0
LOC110255543,758.0
NFKBID,100.0
LOC100625498,232.0
HLX,90.0
MTMR9,202.0
FBXO46,262.0
NSA2,172.0
MRPL11,165.0
LOC110256631,233.0
CD151,102.0
LOC100621260,186.0
PDZRN3,233.0
PAPOLB,95.0
KIAA0753,119.0
ZNF821,135.0
LOC106506715,123.0
PLGRKT,209.0
LOC106505265,334.0
SARM1,156.0
SLC15A3,17.0
NENF,165.0
TMED6,111.0
MAP9,205.0
SAR1B,173.0
IL17RE,180.0
DFFA,123.0
CRKL,115.0
LOC110257148,236.0
GLI4,140.0
EFHD2,48.0
LOC106505390,203.0
SDHAF1,184.0
C3H7orf50,156.0
UBLCP1,147.0
PPP1R14C,408.0
ANKRD39,218.0
DDB2,176.0
SLC11A1,9.0
CD248,21.0
LOC110255399,194.0
SH3RF3,261.0
LOC106509607,457.0
LOC106505676,221.0
MVP,86.0
LOC110260231,92.0
BMP5,242.0
HGF,94.0
HSBP1,108.0
WDR36,130.0
BLNK,21.0
DNAJA3,257.0
RTL5,146.0
DSTYK,108.0
TMEM39A,74.0
DUSP13,160.0
SLC30A10,260.0
GORASP1,124.0
DMKN,168.0
XPR1,80.0
CTPS1,298.0
LGALSL,260.0
CNPPD1,170.0
NSL1,184.0
CNN3,21.0
ABTB2,401.0
BID,147.0
LOC110260312,168.0
VPS28,106.0
WDR76,176.0
FBXO34,87.0
MATN4,27.0
PRRX1,51.0
ADGRL3,33.0
POLR2I,175.0
SCAMP2,91.0
LOC100624109,83.0
ASCC2,150.0
LOC106508163,191.0
LOC110261198,190.0
R3HCC1L,131.0
MED8,265.0
LOC110256511,54.0
EXOSC8,188.0
CHSY1,31.0
TNFAIP6,30.0
MRLC2,65.0
SHC1,64.0
USPL1,254.0
GRK6,99.0
GSPT2,140.0
VAMP8,54.0
NOV,18.0
ZDHHC24,113.0
LOC110256076,168.0
GLIPR2,30.0
EFL1,164.0
FRMPD1,271.0
KIFC1,213.0
NRBF2,170.0
PEPD,88.0
LOC102160197,130.0
ARHGAP19,130.0
SH3GL1,131.0
SLC8B1,125.0
SNU13,170.0
CTSH,83.0
LOC100624650,83.0
BACE1,148.0
NDUFA10,357.0
MAK,190.0
DHX32,161.0
LY6E,25.0
NCOA5,151.0
PGAP2,107.0
C16H5orf22,127.0
DIAPH1,48.0
ACAT2,214.0
LOC110262087,183.0
GABRG3,108.0
EFTUD2,133.0
LOC110256503,225.0
COLEC10,368.0
METTL16,229.0
B4GALT3,141.0
C1QTNF12,129.0
TAL1,16.0
IREB2,130.0
RIN1,211.0
TRIP6,240.0
LRIG1,308.0
ODC1,69.0
SHARPIN,180.0
LOC102158082,141.0
LCN2,66.0
CNIH4,99.0
PACSIN2,191.0
LYRM9,238.0
TIMM9,452.0
SLC7A10,18.0
CNOT2,157.0
RALGDS,39.0
ONECUT2,158.0
NUCB1,68.0
LOC100736743,80.0
LOC100738906,145.0
LOC110262093,213.0
LONP1,212.0
LOC110257427,174.0
COQ7,431.0
SPPL2B,230.0
GDPGP1,165.0
SNRPD3,97.0
LOC102162695,184.0
LOC106504941,164.0
MED17,201.0
C9H11orf57,155.0
B3GNT5,331.0
C6H16orf74,241.0
LOC106507463,185.0
BPHL,199.0
CEP44,158.0
SYNGR1,197.0
SLFNL1,207.0
DEPDC1B,231.0
LOC100525876,316.0
LOC110261997,140.0
IRX5,242.0
TSEN2,152.0
ERLIN2,106.0
RANBP10,203.0
CBFB,62.0
PIGL,175.0
LOC110260088,181.0
LRRC14,185.0
ELK1,135.0
PDCD10,122.0
NOSIP,162.0
LOC110256427,130.0
LOC110261658,112.0
ALKBH5,139.0
ADSL,232.0
TBC1D7,216.0
LOC110261793,183.0
RBCK1,147.0
KCNMA1,133.0
LOC102157854,154.0
FAM193A,201.0
ALDH1A3,41.0
LOC106504683,68.0
PLEKHG3,37.0
WDR86,145.0
IFT52,162.0
RNASE9,109.0
LOC106505298,97.0
TUSC1,160.0
ACTR6,91.0
CSF2RB,38.0
LOC102165957,134.0
EIF2B3,202.0
TBC1D22B,175.0
DYNLT1,188.0
TET3,81.0
MCRS1,226.0
STOML1,152.0
TTC1,180.0
ECSIT,348.0
LOC106508612,169.0
ID1,33.0
SLC25A46,272.0
LOC110256037,281.0
ZNF592,225.0
LOC106505021,105.0
SUSD3,86.0
LOC102159171,258.0
LOC102165911,132.0
PRDM1,90.0
TBX18,29.0
STOML2,205.0
INTS2,157.0
C1GALT1C1L,137.0
AHSA1,222.0
CDYL,115.0
KLHL12,196.0
ALS2CR12,210.0
LOC102165101,174.0
LOC106509632,257.0
AVPI1,415.0
CHMP4B,99.0
NDUFB10,281.0
LOC102164965,227.0
LOC100521256,144.0
PARP12,58.0
CHN2,220.0
DCAF15,196.0
LOC102166561,187.0
CATSPER2,127.0
LOC100516039,14.0
RRN3,163.0
CRCP,104.0
USF1,118.0
PCDH9,72.0
TSTA3,163.0
ERH,132.0
SLC25A16,226.0
ERICH3,227.0
INPP5A,343.0
HYI,197.0
BCKDHB,272.0
TTLL12,167.0
CCND3,30.0
LOC110261716,114.0
ITGAE,248.0
BCAR1,295.0
LOC106505543,69.0
BRAP,84.0
LOC106504662,207.0
ISCU,123.0
PSMB2,185.0
CCT5,99.0
LOC100514515,89.0
HAUS8,203.0
MMP24,299.0
MYO1E,206.0
LOC106507952,167.0
EVI2B,55.0
PEX26,129.0
PLEKHG2,132.0
PGS1,177.0
SLC4A4,230.0
SKIDA1,162.0
HAO2,178.0
PLAA,223.0
CSNK1G2,187.0
LOC110255630,247.0
LOC110259374,253.0
HSD17B10,334.0
RILPL1,230.0
METTL6,170.0
LOC106510188,152.0
LOC110255239,92.0
LOC110255811,365.0
LOC110255641,99.0
BASP1,153.0
CENPX,109.0
ZNF570,190.0
CYFIP2,443.0
PTH1R,50.0
TRMT12,210.0
LOC102162098,66.0
LOC102165879,140.0
BMP4,38.0
TMEM98,154.0
IFT20,227.0
INTS14,119.0
LOC100152459,206.0
WNT2B,142.0
LOC102157665,56.0
PFN4,139.0
FBXW9,197.0
GINM1,155.0
CYSTM1,175.0
LOC102167349,189.0
LOC110261774,182.0
SMOC1,136.0
LOC110256448,393.0
GTF3C4,123.0
SYT7,218.0
RTN4RL1,195.0
NDUFA6,284.0
RNF166,219.0
SATB1,265.0
C2H11orf96,31.0
GTPBP3,109.0
WARS,130.0
LOC106509511,464.0
NEGR1,65.0
LOC100521937,164.0
PLEKHS1,173.0
DUSP10,29.0
IFRD1,149.0
IFT57,139.0
MCMBP,61.0
IFIT1,40.0
GART,162.0
FOXK1,95.0
ARV1,123.0
LOC110260029,166.0
GLT8D2,55.0
TADA3,160.0
ASB3,181.0
VSIG10,36.0
IER3IP1,78.0
ARFIP2,193.0
DNAH1,195.0
LOC110257419,162.0
MRPL9,143.0
GRIN2A,221.0
NUDT11,201.0
ATP12A,215.0
CSK,59.0
LOC106504772,149.0
PSMA3,131.0
EIF2B5,161.0
UBE2G1,145.0
STK19,158.0
LOC110261659,181.0
EIF6,74.0
SEC13,162.0
PLAU,10.0
RGS2,25.0
NCBP1,158.0
KLHL33,291.0
LOC110259968,112.0
LOC110257439,152.0
LOC106504749,187.0
SLC25A20,228.0
SLA-DMA,21.0
NCF2,112.0
OSBP,135.0
MRPS18A,163.0
ERAP1,56.0
BMPR2,135.0
SCOC,194.0
LOC100621538,57.0
CC2D1A,214.0
ADH5,247.0
MKRN1,130.0
LRCH2,126.0
RNASE13,162.0
CRYL1,104.0
SELENOI,159.0
NEK3,141.0
PGM3,117.0
ASAP2,26.0
PRKCA,136.0
LOC106505569,136.0
ARMC8,190.0
GTF2A2,155.0
THOC6,104.0
HIC2,204.0
SPG7,180.0
LOC102168185,51.0
ESRRB,222.0
LOC106509513,222.0
ESR1,167.0
ICAM4,242.0
UTP23,168.0
LOC106509593,130.0
PMM1,102.0
GPD1L,153.0
RNF150,164.0
CEP78,192.0
ST3GAL2,75.0
CNP,97.0
SEC61B,70.0
TCTEX1D1,216.0
MRPS24,257.0
FHDC1,41.0
TRIM66,175.0
PGGHG,37.0
SDC2,28.0
KAT8,161.0
ISL2,169.0
INPP5F,118.0
KIRREL,17.0
LOC102166397,134.0
CD300LB,327.0
SOX18,32.0
SHANK3,33.0
BAHCC1,119.0
TRMU,209.0
FADS3,288.0
UBE4A,96.0
WSCD1,171.0
LOC100156333,142.0
ARHGAP45,11.0
MYO10,15.0
MRPS18C,192.0
GEMIN4,110.0
PSMB5,151.0
DDX10,211.0
JAML,108.0
LOC110257860,136.0
NMI,7.0
BET1,137.0
RPL22L1,93.0
AP4M1,210.0
ITGAM,52.0
PROKR2,234.0
EIF4A3,212.0
LOC106509690,126.0
DHX57,117.0
LOC100153759,93.0
ADGRG5,41.0
LOC110256271,148.0
TSG101,201.0
PLCG2,14.0
LOC106506567,250.0
TMEFF1,353.0
ADGRE3,260.0
TMEM261,199.0
IRF8,52.0
LOC110255804,188.0
TEK,30.0
ARPC1A,172.0
CTIF,177.0
BYSL,148.0
ZNF134,199.0
TOP3B,195.0
UBR7,124.0
GTF3C5,185.0
RAB5C,57.0
SLCO1B3,243.0
DNAJB12,172.0
TMEM109,159.0
SELENOO,148.0
EGLN3,187.0
LRRC4,65.0
AGTPBP1,172.0
CXCL12,29.0
RHOU,13.0
PLBD2,110.0
LOC110257029,96.0
PFDN2,184.0
LOC110260791,211.0
ST5,151.0
LOC106507478,138.0
HPS5,83.0
LOC110261021,104.0
GPR22,153.0
NUPR1,16.0
CD59,115.0
MAGED1,94.0
SRP9,169.0
NAPRT,138.0
LOC110256537,181.0
USP18,53.0
PLSCR3,168.0
RAD9A,92.0
UTP14A,151.0
AJUBA,169.0
MRPS6,136.0
DNAH8,279.0
LOC110256272,214.0
ATP6V1B2,137.0
LOC102158976,185.0
FCRL5,155.0
PFDN6,201.0
AMDHD2,128.0
IFIH1,50.0
LOC102160341,108.0
LOC100522267,85.0
LOC100517149,101.0
LOC110262257,209.0
API5,113.0
USP4,96.0
VAV2,111.0
C1QTNF1,23.0
PSMC1,122.0
STIP1,188.0
MYO15A,152.0
SPIDR,34.0
FNDC4,204.0
LOC106508816,169.0
RAI14,32.0
LOC106506526,190.0
HIGD1B,29.0
TRIM39,103.0
PARP8,18.0
LOC110257430,208.0
ZC3H18,186.0
LOC106508926,112.0
LMBRD1,113.0
EXOC8,134.0
C4H8orf76,158.0
CACNA1I,119.0
ELP3,193.0
NEURL4,223.0
LOC106504836,198.0
PHB2,233.0
LOC102165777,153.0
MFSD12,63.0
SPTLC1,111.0
GAB2,161.0
LOC102168156,130.0
GLUD1,63.0
IL17RA,39.0
FBXL7,114.0
LOC106505406,146.0
LOC110262139,156.0
LOC110257819,269.0
LOC106505771,110.0
ACSF2,125.0
SDK1,163.0
LOC110261112,116.0
POR,227.0
ZNF518B,103.0
LOC106509105,124.0
RRAS2,104.0
NLRP3,12.0
LOC100525140,231.0
PIP5K1B,302.0
LOC102160652,310.0
ERRFI1,33.0
PAK1IP1,163.0
JUP,77.0
PPM1D,183.0
PLBD1,176.0
C14H10orf71,148.0
OVOL3,350.0
NF2,193.0
SEPT6,64.0
TMTC4,87.0
LOC110255736,111.0
TMEM204,43.0
C1D,47.0
PLP2,139.0
NCOA3,79.0
RPE65,124.0
CTNNBL1,156.0
NAA50,164.0
LOC110260796,145.0
SYT3,143.0
INO80E,161.0
LOC100519366,115.0
LSAMP,9.0
LOC110259949,120.0
DROSHA,162.0
POLR1C,207.0
HPS3,40.0
MYBBP1A,152.0
DDX52,157.0
RAP1GDS1,252.0
LYPLA2,145.0
ANKRD24,114.0
SESN2,149.0
XRCC1,137.0
CENPF,58.0
CASP7,91.0
PSORS1C2,175.0
CCDC150,117.0
PQLC1,200.0
CARD19,179.0
NUDT4,149.0
RAD18,80.0
OSR1,135.0
MRI1,160.0
NECAP1,157.0
PPFIA2,164.0
NFYB,130.0
POLR3G,133.0
ASCC1,127.0
COPG2,94.0
LOC110255806,121.0
NOX1,146.0
SLC9B1,120.0
BRCA2,138.0
NWD1,181.0
RADIL,59.0
TMEM52B,384.0
LOC110259517,121.0
LOC110256451,111.0
ERCC3,116.0
RAB40B,153.0
HMGCL,248.0
SLC2A1,183.0
LOC106508120,99.0
LOC110257757,114.0
LOC106504962,313.0
TMEM258,79.0
PSMB6,164.0
ZMAT2,56.0
ASXL3,280.0
EPSTI1,309.0
ARPC3,32.0
GPRC5B,29.0
ACKR4,29.0
LOC110255885,122.0
AGA,127.0
LOC110255391,127.0
LCP2,16.0
TPGS2,233.0
FGF7,98.0
ATMIN,95.0
TOE1,162.0
LRRC20,186.0
RHBDF2,68.0
NKAP,176.0
FAM168B,159.0
SH3TC2,241.0
ZNF692,182.0
PITPNM1,124.0
ATP8B2,126.0
NSF,151.0
RARA,56.0
METTL9,201.0
PHKA1,184.0
C2H19orf35,131.0
MRPL19,213.0
R3HDML,159.0
TOR1B,209.0
RHBDD2,121.0
UBQLN4,159.0
C2H19orf70,234.0
LOC106506482,226.0
ERCC8,135.0
ESAM,39.0
LOC102165522,105.0
PRDX1,112.0
PDK1,101.0
INPP1,231.0
C9H11orf1,108.0
PARD6G,20.0
LOC110256030,145.0
TADA2A,147.0
S100A6,21.0
LRRC8C,67.0
TDG,144.0
DPH1,260.0
ZNF219,227.0
ITFG2,199.0
NUDT7,140.0
LOC106504762,170.0
LOC110259989,151.0
GLMP,94.0
NPHP1,139.0
LOC110255700,267.0
MYO1B,14.0
EMCN,21.0
LOC110261368,136.0
RNF128,98.0
PRICKLE1,77.0
IDUA,119.0
SLC9A6,82.0
