,aggregate_gene_expression
SCAMP1,367.0
LOC106508706,302.0
IFT74,241.0
CAPN1,155.0
LOC102161640,142.0
CMPK1,402.0
CHORDC1,316.0
TCHHL1,350.0
DDX27,228.0
USP19,265.0
PPA2,273.0
CUTA,537.0
LOC102159120,216.0
RANBP1,416.0
LOC102158334,292.0
KIAA0319L,328.0
LLGL1,93.0
LOC110261281,360.0
LOC110262181,252.0
IPPK,205.0
LOC102160052,179.0
LOC110257941,384.0
ANAPC15,439.0
SMIM11A,373.0
H2AFZ,341.0
TCEAL8,317.0
STPG4,258.0
LOC110256932,465.0
RBM22,311.0
LOC102165158,423.0
KCNN2,672.0
ELOC,375.0
SPRED2,120.0
NPC2,152.0
CFP,425.0
FTSJ1,211.0
SLC39A7,262.0
MRPL24,467.0
GMEB2,187.0
TADA2B,250.0
ZNF385C,278.0
UBE2R2,267.0
PRMT5,409.0
ZFAND2B,189.0
LOC100624892,270.0
PSMB4,438.0
EFHD1,135.0
DNAJC28,616.0
RIN3,127.0
NTAN1,98.0
SUPT16H,206.0
MTRF1L,281.0
LOC102158947,214.0
CASP8,48.0
MIIP,150.0
NGLY1,383.0
LYRM4,246.0
KPNA3,326.0
C13H3orf62,141.0
LOC110257187,333.0
HSPA12A,172.0
LOC106510641,511.0
PPP3R1,248.0
NOS2,327.0
MRPS22,212.0
DNASE1L1,123.0
YIPF5,300.0
LOC102160572,446.0
ZNRF2,207.0
GMCL1,91.0
LZTR1,233.0
LOC106508400,220.0
ABCB10,270.0
LOC110261070,207.0
SLC2A12,280.0
ACAD9,312.0
TGFB3,138.0
COMMD1,459.0
LOC110260240,219.0
ALAS1,432.0
VPS37A,267.0
ESYT1,196.0
LOC110256254,277.0
PEX3,321.0
HDDC2,276.0
LOC106504972,367.0
TRADD,306.0
LOC110259292,272.0
PSMA4,326.0
LOC100513894,198.0
PIGC,277.0
PPHLN1,273.0
C2H11orf24,87.0
WNT5A,224.0
PFKP,323.0
HSD17B8,626.0
MEDAG,25.0
PPID,213.0
HCFC1,315.0
LOC102158973,262.0
C4H1orf194,212.0
KIF1BP,209.0
SMS,423.0
BAIAP2L1,126.0
LOC100620892,245.0
TUBGCP3,222.0
EFCAB2,459.0
NDUFS5,702.0
LOC102160243,367.0
POLR2F,374.0
SRSF6,194.0
LOC110257744,257.0
MRPL12,583.0
PPP1R3D,455.0
RBM14,146.0
HCLS1,85.0
SERPINB2,1322.0
LOC110256987,230.0
SMC2,374.0
LOC110261519,224.0
LOC110259361,194.0
FLOT1,321.0
LOC100627222,178.0
IL1RAP,45.0
LOC100155548,171.0
LOC110256785,277.0
VPS37B,212.0
TFDP1,279.0
UBL4A,380.0
CHMP5,190.0
BHLHE40,113.0
PLXNA2,275.0
LOC110261780,141.0
MTA2,147.0
GPATCH1,222.0
LOC106505749,213.0
SIPA1,68.0
LOC110260208,304.0
PHB,497.0
PPP4C,147.0
LOC106505677,201.0
ZCRB1,287.0
C2CD3,263.0
ADAMTS15,37.0
MLLT11,760.0
ERO1B,424.0
RDH11,402.0
KDR,25.0
SNAI2,127.0
NME6,265.0
LOC100521594,211.0
SLC7A8,220.0
TMEM42,331.0
NDRG3,239.0
TAF1B,218.0
LOC110255543,462.0
NFKBID,152.0
LOC100625498,282.0
HLX,43.0
MTMR9,275.0
FBXO46,284.0
NSA2,444.0
MRPL11,372.0
LOC110256631,286.0
CD151,304.0
LOC100621260,247.0
PDZRN3,271.0
PAPOLB,206.0
KIAA0753,153.0
ZNF821,230.0
LOC106506715,100.0
PLGRKT,504.0
LOC106505265,720.0
SARM1,330.0
SLC15A3,41.0
NENF,174.0
TMED6,214.0
MAP9,424.0
SAR1B,326.0
IL17RE,259.0
DFFA,360.0
CRKL,162.0
LOC110257148,640.0
GLI4,349.0
EFHD2,66.0
LOC106505390,309.0
SDHAF1,326.0
C3H7orf50,221.0
UBLCP1,226.0
PPP1R14C,624.0
ANKRD39,414.0
DDB2,191.0
SLC11A1,16.0
CD248,77.0
LOC110255399,444.0
SH3RF3,220.0
LOC106509607,866.0
LOC106505676,401.0
MVP,144.0
LOC110260231,103.0
BMP5,1189.0
HGF,75.0
HSBP1,372.0
WDR36,177.0
BLNK,20.0
DNAJA3,269.0
RTL5,113.0
DSTYK,207.0
TMEM39A,174.0
DUSP13,271.0
SLC30A10,242.0
GORASP1,176.0
DMKN,347.0
XPR1,556.0
CTPS1,159.0
LGALSL,443.0
CNPPD1,288.0
NSL1,250.0
CNN3,81.0
ABTB2,618.0
BID,301.0
LOC110260312,633.0
VPS28,363.0
WDR76,372.0
FBXO34,157.0
MATN4,98.0
PRRX1,103.0
ADGRL3,64.0
POLR2I,329.0
SCAMP2,195.0
LOC100624109,125.0
ASCC2,297.0
LOC106508163,210.0
LOC110261198,304.0
R3HCC1L,272.0
MED8,365.0
LOC110256511,114.0
EXOSC8,286.0
CHSY1,167.0
TNFAIP6,31.0
MRLC2,176.0
SHC1,120.0
USPL1,328.0
GRK6,110.0
GSPT2,455.0
VAMP8,116.0
NOV,65.0
ZDHHC24,301.0
LOC110256076,200.0
GLIPR2,51.0
EFL1,293.0
FRMPD1,334.0
KIFC1,339.0
NRBF2,286.0
PEPD,139.0
LOC102160197,212.0
ARHGAP19,223.0
SH3GL1,242.0
SLC8B1,196.0
SNU13,264.0
CTSH,367.0
LOC100624650,364.0
BACE1,201.0
NDUFA10,703.0
MAK,115.0
DHX32,277.0
LY6E,24.0
NCOA5,188.0
PGAP2,178.0
C16H5orf22,379.0
DIAPH1,108.0
ACAT2,385.0
LOC110262087,274.0
GABRG3,96.0
EFTUD2,227.0
LOC110256503,308.0
COLEC10,597.0
METTL16,294.0
B4GALT3,152.0
C1QTNF12,221.0
TAL1,10.0
IREB2,283.0
RIN1,276.0
TRIP6,179.0
LRIG1,318.0
ODC1,96.0
SHARPIN,300.0
LOC102158082,243.0
LCN2,137.0
CNIH4,270.0
PACSIN2,275.0
LYRM9,466.0
TIMM9,609.0
SLC7A10,41.0
CNOT2,277.0
RALGDS,41.0
ONECUT2,256.0
NUCB1,208.0
LOC100736743,444.0
LOC100738906,253.0
LOC110262093,487.0
LONP1,204.0
LOC110257427,269.0
COQ7,480.0
SPPL2B,329.0
GDPGP1,302.0
SNRPD3,301.0
LOC102162695,560.0
LOC106504941,205.0
MED17,252.0
C9H11orf57,280.0
B3GNT5,240.0
C6H16orf74,341.0
LOC106507463,272.0
BPHL,161.0
CEP44,316.0
SYNGR1,671.0
SLFNL1,188.0
DEPDC1B,346.0
LOC100525876,270.0
LOC110261997,119.0
IRX5,373.0
TSEN2,256.0
ERLIN2,206.0
RANBP10,174.0
CBFB,105.0
PIGL,301.0
LOC110260088,396.0
LRRC14,285.0
ELK1,216.0
PDCD10,215.0
NOSIP,212.0
LOC110256427,220.0
LOC110261658,183.0
ALKBH5,183.0
ADSL,304.0
TBC1D7,269.0
LOC110261793,175.0
RBCK1,183.0
KCNMA1,368.0
LOC102157854,224.0
FAM193A,194.0
ALDH1A3,36.0
LOC106504683,238.0
PLEKHG3,55.0
WDR86,161.0
IFT52,153.0
RNASE9,181.0
LOC106505298,111.0
TUSC1,379.0
ACTR6,205.0
CSF2RB,50.0
LOC102165957,242.0
EIF2B3,324.0
TBC1D22B,481.0
DYNLT1,632.0
TET3,120.0
MCRS1,372.0
STOML1,213.0
TTC1,365.0
ECSIT,509.0
LOC106508612,189.0
ID1,40.0
SLC25A46,341.0
LOC110256037,282.0
ZNF592,231.0
LOC106505021,194.0
SUSD3,126.0
LOC102159171,302.0
LOC102165911,447.0
PRDM1,130.0
TBX18,47.0
STOML2,272.0
INTS2,431.0
C1GALT1C1L,150.0
AHSA1,287.0
CDYL,172.0
KLHL12,181.0
ALS2CR12,232.0
LOC102165101,169.0
LOC106509632,328.0
AVPI1,689.0
CHMP4B,257.0
NDUFB10,894.0
LOC102164965,96.0
LOC100521256,184.0
PARP12,63.0
CHN2,261.0
DCAF15,156.0
LOC102166561,339.0
CATSPER2,245.0
LOC100516039,108.0
RRN3,235.0
CRCP,266.0
USF1,178.0
PCDH9,89.0
TSTA3,296.0
ERH,353.0
SLC25A16,276.0
ERICH3,731.0
INPP5A,228.0
HYI,322.0
BCKDHB,165.0
TTLL12,166.0
CCND3,60.0
LOC110261716,186.0
ITGAE,310.0
BCAR1,214.0
LOC106505543,112.0
BRAP,124.0
LOC106504662,243.0
ISCU,304.0
PSMB2,291.0
CCT5,437.0
LOC100514515,149.0
HAUS8,192.0
MMP24,263.0
MYO1E,298.0
LOC106507952,269.0
EVI2B,90.0
PEX26,244.0
PLEKHG2,169.0
PGS1,236.0
SLC4A4,472.0
SKIDA1,358.0
HAO2,412.0
PLAA,284.0
CSNK1G2,241.0
LOC110255630,280.0
LOC110259374,243.0
HSD17B10,547.0
RILPL1,215.0
METTL6,248.0
LOC106510188,178.0
LOC110255239,270.0
LOC110255811,499.0
LOC110255641,190.0
BASP1,350.0
CENPX,248.0
ZNF570,284.0
CYFIP2,686.0
PTH1R,88.0
TRMT12,358.0
LOC102162098,166.0
LOC102165879,178.0
BMP4,77.0
TMEM98,429.0
IFT20,368.0
INTS14,163.0
LOC100152459,197.0
WNT2B,193.0
LOC102157665,118.0
PFN4,325.0
FBXW9,200.0
GINM1,324.0
CYSTM1,230.0
LOC102167349,174.0
LOC110261774,201.0
SMOC1,198.0
LOC110256448,263.0
GTF3C4,168.0
SYT7,222.0
RTN4RL1,169.0
NDUFA6,616.0
RNF166,200.0
SATB1,447.0
C2H11orf96,232.0
GTPBP3,424.0
WARS,209.0
LOC106509511,189.0
NEGR1,174.0
LOC100521937,216.0
PLEKHS1,264.0
DUSP10,108.0
IFRD1,167.0
IFT57,169.0
MCMBP,276.0
IFIT1,37.0
GART,172.0
FOXK1,105.0
ARV1,211.0
LOC110260029,289.0
GLT8D2,93.0
TADA3,156.0
ASB3,225.0
VSIG10,141.0
IER3IP1,239.0
ARFIP2,224.0
DNAH1,257.0
LOC110257419,275.0
MRPL9,286.0
GRIN2A,452.0
NUDT11,273.0
ATP12A,225.0
CSK,82.0
LOC106504772,263.0
PSMA3,273.0
EIF2B5,146.0
UBE2G1,270.0
STK19,187.0
LOC110261659,211.0
EIF6,165.0
SEC13,275.0
PLAU,48.0
RGS2,37.0
NCBP1,379.0
KLHL33,390.0
LOC110259968,328.0
LOC110257439,182.0
LOC106504749,185.0
SLC25A20,400.0
SLA-DMA,25.0
NCF2,146.0
OSBP,295.0
MRPS18A,232.0
ERAP1,124.0
BMPR2,285.0
SCOC,187.0
LOC100621538,374.0
CC2D1A,208.0
ADH5,334.0
MKRN1,302.0
LRCH2,193.0
RNASE13,195.0
CRYL1,102.0
SELENOI,525.0
NEK3,292.0
PGM3,222.0
ASAP2,61.0
PRKCA,505.0
LOC106505569,286.0
ARMC8,296.0
GTF2A2,302.0
THOC6,394.0
HIC2,191.0
SPG7,266.0
LOC102168185,62.0
ESRRB,125.0
LOC106509513,243.0
ESR1,183.0
ICAM4,310.0
UTP23,268.0
LOC106509593,205.0
PMM1,200.0
GPD1L,544.0
RNF150,331.0
CEP78,186.0
ST3GAL2,132.0
CNP,133.0
SEC61B,248.0
TCTEX1D1,276.0
MRPS24,363.0
FHDC1,62.0
TRIM66,146.0
PGGHG,62.0
SDC2,120.0
KAT8,198.0
ISL2,252.0
INPP5F,452.0
KIRREL,17.0
LOC102166397,532.0
CD300LB,321.0
SOX18,52.0
SHANK3,19.0
BAHCC1,182.0
TRMU,338.0
FADS3,1420.0
UBE4A,173.0
WSCD1,246.0
LOC100156333,276.0
ARHGAP45,24.0
MYO10,45.0
MRPS18C,477.0
GEMIN4,226.0
PSMB5,391.0
DDX10,305.0
JAML,209.0
LOC110257860,346.0
NMI,20.0
BET1,212.0
RPL22L1,231.0
AP4M1,295.0
ITGAM,64.0
PROKR2,251.0
EIF4A3,146.0
LOC106509690,148.0
DHX57,296.0
LOC100153759,368.0
ADGRG5,262.0
LOC110256271,226.0
TSG101,292.0
PLCG2,47.0
LOC106506567,239.0
TMEFF1,896.0
ADGRE3,252.0
TMEM261,432.0
IRF8,55.0
LOC110255804,300.0
TEK,10.0
ARPC1A,317.0
CTIF,251.0
BYSL,277.0
ZNF134,369.0
TOP3B,173.0
UBR7,141.0
GTF3C5,154.0
RAB5C,132.0
SLCO1B3,275.0
DNAJB12,310.0
TMEM109,221.0
SELENOO,164.0
EGLN3,471.0
LRRC4,208.0
AGTPBP1,253.0
CXCL12,113.0
RHOU,24.0
PLBD2,209.0
LOC110257029,167.0
PFDN2,259.0
LOC110260791,243.0
ST5,177.0
LOC106507478,145.0
HPS5,256.0
LOC110261021,237.0
GPR22,235.0
NUPR1,16.0
CD59,314.0
MAGED1,303.0
SRP9,253.0
NAPRT,117.0
LOC110256537,395.0
USP18,32.0
PLSCR3,372.0
RAD9A,96.0
UTP14A,205.0
AJUBA,179.0
MRPS6,199.0
DNAH8,523.0
LOC110256272,261.0
ATP6V1B2,198.0
LOC102158976,639.0
FCRL5,243.0
PFDN6,353.0
AMDHD2,160.0
IFIH1,26.0
LOC102160341,186.0
LOC100522267,217.0
LOC100517149,230.0
LOC110262257,202.0
API5,220.0
USP4,165.0
VAV2,95.0
C1QTNF1,53.0
PSMC1,280.0
STIP1,375.0
MYO15A,249.0
SPIDR,100.0
FNDC4,299.0
LOC106508816,370.0
RAI14,108.0
LOC106506526,315.0
HIGD1B,26.0
TRIM39,155.0
PARP8,20.0
LOC110257430,348.0
ZC3H18,195.0
LOC106508926,178.0
LMBRD1,250.0
EXOC8,246.0
C4H8orf76,259.0
CACNA1I,272.0
ELP3,234.0
NEURL4,234.0
LOC106504836,318.0
PHB2,577.0
LOC102165777,247.0
MFSD12,106.0
SPTLC1,230.0
GAB2,218.0
LOC102168156,213.0
GLUD1,147.0
IL17RA,112.0
FBXL7,403.0
LOC106505406,159.0
LOC110262139,262.0
LOC110257819,191.0
LOC106505771,327.0
ACSF2,101.0
SDK1,169.0
LOC110261112,145.0
POR,527.0
ZNF518B,204.0
LOC106509105,218.0
RRAS2,353.0
NLRP3,16.0
LOC100525140,182.0
PIP5K1B,512.0
LOC102160652,331.0
ERRFI1,31.0
PAK1IP1,156.0
JUP,201.0
PPM1D,195.0
PLBD1,344.0
C14H10orf71,290.0
OVOL3,208.0
NF2,252.0
SEPT6,124.0
TMTC4,116.0
LOC110255736,189.0
TMEM204,33.0
C1D,250.0
PLP2,486.0
NCOA3,193.0
RPE65,242.0
CTNNBL1,167.0
NAA50,269.0
LOC110260796,385.0
SYT3,235.0
INO80E,162.0
LOC100519366,199.0
LSAMP,28.0
LOC110259949,196.0
DROSHA,296.0
POLR1C,249.0
HPS3,53.0
MYBBP1A,298.0
DDX52,278.0
RAP1GDS1,344.0
LYPLA2,245.0
ANKRD24,125.0
SESN2,239.0
XRCC1,156.0
CENPF,205.0
CASP7,175.0
PSORS1C2,188.0
CCDC150,163.0
PQLC1,271.0
CARD19,320.0
NUDT4,289.0
RAD18,147.0
OSR1,76.0
MRI1,313.0
NECAP1,174.0
PPFIA2,287.0
NFYB,274.0
POLR3G,256.0
ASCC1,338.0
COPG2,239.0
LOC110255806,290.0
NOX1,321.0
SLC9B1,320.0
BRCA2,170.0
NWD1,210.0
RADIL,75.0
TMEM52B,418.0
LOC110259517,203.0
LOC110256451,201.0
ERCC3,170.0
RAB40B,204.0
HMGCL,279.0
SLC2A1,235.0
LOC106508120,177.0
LOC110257757,115.0
LOC106504962,209.0
TMEM258,416.0
PSMB6,535.0
ZMAT2,228.0
ASXL3,796.0
EPSTI1,161.0
ARPC3,102.0
GPRC5B,57.0
ACKR4,41.0
LOC110255885,173.0
AGA,315.0
LOC110255391,259.0
LCP2,10.0
TPGS2,277.0
FGF7,273.0
ATMIN,154.0
TOE1,210.0
LRRC20,287.0
RHBDF2,188.0
NKAP,557.0
FAM168B,328.0
SH3TC2,547.0
ZNF692,227.0
PITPNM1,137.0
ATP8B2,183.0
NSF,313.0
RARA,106.0
METTL9,427.0
PHKA1,229.0
C2H19orf35,178.0
MRPL19,404.0
R3HDML,313.0
TOR1B,205.0
RHBDD2,227.0
UBQLN4,195.0
C2H19orf70,882.0
LOC106506482,215.0
ERCC8,292.0
ESAM,46.0
LOC102165522,240.0
PRDX1,248.0
PDK1,225.0
INPP1,316.0
C9H11orf1,220.0
PARD6G,32.0
LOC110256030,241.0
TADA2A,232.0
S100A6,195.0
LRRC8C,110.0
TDG,354.0
DPH1,469.0
ZNF219,462.0
ITFG2,477.0
NUDT7,240.0
LOC106504762,249.0
LOC110259989,384.0
GLMP,183.0
NPHP1,241.0
LOC110255700,185.0
MYO1B,36.0
EMCN,23.0
LOC110261368,210.0
RNF128,332.0
PRICKLE1,259.0
IDUA,178.0
SLC9A6,121.0
BICD2,198.0
TRAPPC13,279.0
ZNF804A,210.0
GRM6,212.0
KCNMB3,273.0
LOC102160506,309.0
TMEM5,290.0
LOC100523871,1368.0
SEC16B,156.0
SH3PXD2B,176.0
COQ2,180.0
BRPF3,108.0
LOC110256638,470.0
WIPI1,126.0
TXNDC12,268.0
BTK,13.0
LOC110261014,367.0
GDE1,199.0
DNAH9,141.0
LOC110256751,218.0
ZNF300,223.0
CORO1A,44.0
PTGFRN,463.0
LOC106506724,501.0
MAN2B1,178.0
TMEM67,252.0
TMEM251,240.0
LOC110255406,283.0
LCLAT1,605.0
GARS,260.0
SARS,176.0
NAMPT,183.0
C2H5orf15,320.0
ALG5,162.0
MFSD6L,212.0
ANKRD54,195.0
SYNPO2,279.0
OGFR,237.0
STAM,213.0
COQ10A,403.0
LOC110257515,292.0
KRR1,234.0
FKTN,276.0
U2AF1L4,293.0
TMEM199,212.0
LOC100513844,219.0
KDM8,196.0
LOC106508847,330.0
MKI67,172.0
TECR,237.0
LOC102159588,333.0
ZC3HC1,254.0
LOC110256250,315.0
THBD,133.0
C2H19orf53,408.0
MARS,246.0
PRUNE1,374.0
LOC110257299,148.0
COPZ2,156.0
SNX8,148.0
EFCAB9,176.0
SLC43A3,187.0
POMC,620.0
SIX5,182.0
SNRNP25,435.0
EXO5,112.0
MFAP1,224.0
KCNQ3,236.0
BECN1,206.0
PHC1,184.0
CPSF3,282.0
ZNF335,227.0
NPRL2,175.0
LOC102167889,246.0
LOC106508201,221.0
PELI2,132.0
SLC15A5,295.0
RFTN2,39.0
PLS3,194.0
SLC7A1,237.0
RAB20,286.0
LOC110262223,253.0
SLC6A8,98.0
NADK2,347.0
TM9SF1,349.0
ZNF132,183.0
SYDE2,248.0
ZW10,187.0
MICAL1,176.0
LOC106508208,178.0
GNL3L,205.0
SPEG,298.0
ROMO1,466.0
GALM,287.0
HSPBAP1,205.0
KPNA6,201.0
HSPH1,203.0
PAK3,122.0
LOC110262149,241.0
POLR1E,254.0
PRELID1,223.0
TEX2,232.0
PPP2R5B,148.0
RRP7A,200.0
TSPAN1,141.0
HTRA2,285.0
TMEM115,276.0
METTL5,221.0
ITGA6,237.0
ADAM23,299.0
TMX2,401.0
PLEKHB2,219.0
PPEF2,268.0
LOC106506422,356.0
DSPP,197.0
ELOVL4,217.0
SUPT4H1,205.0
KCNG4,167.0
LMTK2,157.0
FTSJ3,169.0
GPRC6A,164.0
LOC100738425,195.0
LOC110259836,102.0
PRKAR2A,279.0
LOC102164049,263.0
LOC110256656,285.0
ARAP2,18.0
EAPP,358.0
LOC100627091,287.0
ITGA2,112.0
LOC110260715,310.0
MIER2,153.0
MFSD14B,124.0
CNOT11,140.0
LOC102163046,256.0
BAG3,311.0
LOC106505288,313.0
MAOA,24.0
LOC106509052,224.0
SLC37A1,153.0
ZNF768,268.0
TMEM150C,49.0
TESK1,216.0
FBXO8,166.0
ATG14,190.0
EARS2,289.0
CCDC77,302.0
ITIH2,214.0
LOC110260780,151.0
HNRNPH2,218.0
DCBLD1,129.0
HIGD2A,736.0
LOC110259529,184.0
RHAG,298.0
C3H7orf26,171.0
MAGEF1,473.0
CCDC168,271.0
RGCC,22.0
CAMLG,188.0
PRR30,196.0
FBXW8,339.0
ERF,124.0
ZBTB3,255.0
CD276,141.0
LOC110260621,274.0
FAIM,191.0
PCID2,183.0
RALB,94.0
LOC106509076,392.0
CNTROB,215.0
TRAPPC5,359.0
SLC45A4,100.0
LOC110260739,264.0
HERPUD2,154.0
C13H3orf58,141.0
PIP5K1C,133.0
ZNF408,188.0
LOC100524737,280.0
MYLK,190.0
POP4,252.0
MRPL15,349.0
LOC106510687,286.0
IVD,128.0
GRAMD1A,132.0
BABAM1,153.0
ISYNA1,43.0
CBL,230.0
LOC110262201,327.0
MDM1,311.0
TBX1,19.0
LOC110256626,243.0
IPO11,201.0
LOC100524475,53.0
LOC110259334,271.0
PALM,68.0
OFD1,223.0
LOC110255329,647.0
LOC102157778,221.0
TMEM71,185.0
LNP1,250.0
LOC106508010,163.0
FAM192A,178.0
BMI1,201.0
DCHS1,222.0
ANAPC10,237.0
LOC110261498,141.0
LIPG,428.0
KCTD15,129.0
DYNLRB1,261.0
JKAMP,247.0
LOC110261036,233.0
OSTC,230.0
DNAJC3,436.0
MED7,333.0
LOC110259662,176.0
LOC106505142,156.0
MAFF,42.0
ZNF362,155.0
TMEM267,242.0
VTI1A,339.0
EXOSC9,255.0
LOX,63.0
LOC110257598,114.0
ATP6V1D,213.0
TRMT10B,269.0
CDKN2AIP,186.0
DAXX,163.0
COPZ1,193.0
ELAC2,185.0
SP110,36.0
PCIF1,205.0
ZFR2,275.0
HTATSF1,159.0
TJAP1,536.0
KCTD10,64.0
LOC102157689,289.0
PEF1,212.0
LOC102165728,184.0
UNC45A,173.0
TRMT2A,210.0
SETD9,621.0
LOC100514323,72.0
TTC39B,235.0
CCDC125,247.0
SCN3B,102.0
FJX1,242.0
HTR2B,249.0
UFD1,174.0
CMAS,141.0
SMARCD2,91.0
THADA,313.0
SH3BGRL,55.0
POLE4,296.0
ANGPTL1,188.0
LOC110262214,371.0
RTFDC1,144.0
SGO2,295.0
LOC102161260,270.0
TRNAU1AP,142.0
LOC106506229,221.0
LOC100155289,234.0
WFDC1,594.0
NAT14,430.0
MRPL22,302.0
THBS3,56.0
DDX51,177.0
KIAA0040,103.0
SLITRK6,48.0
PTPN18,101.0
RIOK1,160.0
VAC14,332.0
KCTD8,291.0
WDR92,182.0
GRIA4,354.0
SEPT10,98.0
SH3YL1,138.0
RAB4A,266.0
LOC110255720,156.0
LOC102163894,178.0
KCNN3,47.0
STX4,151.0
TP53RK,312.0
APOOL,371.0
LONRF1,160.0
EZH2,329.0
PTPN3,117.0
HMCES,389.0
MN1,12.0
YIF1A,199.0
PYROXD2,156.0
ZNF774,258.0
PLPP7,385.0
WDR61,244.0
TRIM45,258.0
GPR137,185.0
ZDHHC16,157.0
GSG1,283.0
LIN37,385.0
HMGN4,231.0
UQCC,380.0
PLEKHN1,277.0
CLNS1A,233.0
VARS2,343.0
LOC106509548,139.0
LOC106506797,608.0
TMEM11,300.0
LOC110259275,212.0
LOC106509605,166.0
THAP7,408.0
SLC19A1,265.0
IL23R,286.0
FAM171A1,71.0
DHX37,181.0
LRFN2,551.0
LOC100621895,160.0
THYN1,207.0
PDLIM1,274.0
STK11IP,86.0
RPGRIP1,169.0
WDR24,204.0
LOC110255527,165.0
PHF8,166.0
MRPL36,342.0
TFE3,97.0
NOX4,63.0
IL4R,236.0
ZHX2,272.0
CHURC1,274.0
SYF2,126.0
SWI5,144.0
EDN1,64.0
LAMTOR1,233.0
PAPSS1,204.0
FUK,145.0
LOC100516618,308.0
FASN,70.0
TMEM126A,259.0
YBX2,105.0
KEAP1,206.0
CCDC58,246.0
DYNLT3,232.0
LOC110255970,220.0
ZNF513,417.0
IGFBP2,186.0
LOC110255893,165.0
LOC102164743,397.0
LOC110256131,260.0
LOC102164703,932.0
CDKN2AIPNL,212.0
SIAH2,416.0
PELP1,162.0
ELFN2,170.0
LOC100513188,202.0
NUP107,169.0
CASTOR2,296.0
CCS,194.0
CDK4,219.0
LOC102167570,225.0
LOC110259974,204.0
NOL4,190.0
LOC110259851,423.0
LOC106507937,267.0
LOC110260390,143.0
TM6SF1,228.0
DYNLL2,161.0
REPIN1,310.0
SNRPE,266.0
DIDO1,178.0
LOC106509521,2.0
NUDT22,209.0
OSTM1,126.0
ABCC4,40.0
ADGB,422.0
SIRT3,276.0
SGPP1,136.0
LOC100511211,253.0
TSACC,207.0
SELRC1,754.0
ILVBL,401.0
LOC100156552,233.0
PDSS1,377.0
PTPN6,27.0
DHRS7,592.0
NOP53,172.0
TBX3,296.0
SNX21,202.0
ATG16L2,111.0
LOC110255265,213.0
ARF2,314.0
FAAH,277.0
CCDC88C,72.0
USP30,185.0
MCF2L2,251.0
TRIM3,93.0
LOC100520091,481.0
TMEM175,286.0
IFN-DELTA-2,117.0
MIA,306.0
LOC106506339,80.0
LOC106507534,82.0
LOC110257370,142.0
LOC106506927,314.0
DTYMK,301.0
LRRC42,174.0
PRKAB1,94.0
EFCAB8,261.0
LOC100521082,459.0
C7H6orf136,422.0
MINDY4,129.0
RHOC,161.0
LOC100524915,325.0
SBNO2,179.0
PRC1,74.0
LOC100513749,325.0
SH2D3C,22.0
BCAS3,284.0
LOC110255920,137.0
SPECC1,203.0
IER5L,41.0
ARL14EPL,596.0
LOC110262134,171.0
C14H12orf43,322.0
MYO1F,31.0
TRIM59,125.0
ATP6V1F,325.0
MED28,242.0
REXO2,178.0
AMZ2,168.0
MNT,245.0
LOC110256882,182.0
LOC100517731,230.0
KLHL7,128.0
PSMB7,327.0
NIT1,249.0
DAB1,212.0
LOC102159250,118.0
LOC106507028,221.0
PDGFA,285.0
HACL1,125.0
LOC106506801,218.0
C3H16orf54,208.0
LOC102158821,185.0
CARD6,142.0
CDC45,165.0
TMEM64,97.0
VHL,104.0
NOL6,180.0
PIGB,241.0
HSPB11,229.0
SURF4,329.0
LOC110257199,52.0
PRR14,160.0
HEATR1,160.0
PET100,275.0
DPAGT1,261.0
SREBF1,75.0
LOC110256776,162.0
SLA-DMB,31.0
ANKMY2,159.0
TNNT1,618.0
BTC,190.0
PLIN2,282.0
ADAMTSL2,127.0
LOC574051,191.0
FAM136A,330.0
RCN3,152.0
AP2S1,282.0
INTS10,146.0
TAF6,223.0
RCC1,345.0
RGS3,157.0
TSPAN2,344.0
LOC100517422,184.0
TRIQK,67.0
LOC102162101,220.0
LOC110255486,210.0
RAB11B,210.0
HIC1,98.0
NFKB2,212.0
LOC106509989,159.0
WDR34,135.0
LOC100526059,446.0
SLC31A2,163.0
CIART,154.0
ZNF598,127.0
LOC102160820,157.0
LOC110257271,168.0
FUT1,89.0
LOC102167132,254.0
FLOT2,137.0
FAM186B,159.0
FMNL2,43.0
LOC102159358,224.0
RORB,113.0
LOC110255586,103.0
LOC106508202,318.0
MVD,299.0
LOC102157656,137.0
LOC100514951,16.0
LOC102160998,239.0
CCDC59,183.0
SHROOM4,133.0
ASB8,290.0
LOC110260680,167.0
LOC106506854,224.0
TATDN1,252.0
LOC110256375,215.0
FAM207A,200.0
LOC100518075,240.0
MIR133A-1,29.0
ARMC6,451.0
CCDC63,153.0
SLC2A13,85.0
C12H17orf53,160.0
ELL2,384.0
ACYP2,636.0
LOC110261176,231.0
CNEP1R1,195.0
SPRYD3,92.0
EPB42,176.0
NUP35,202.0
LOC102161418,8.0
C6H1orf123,239.0
LOC102164415,355.0
RPL26L1,206.0
CEP128,91.0
CTNS,132.0
WDR93,244.0
CASKIN2,256.0
LOC100511166,178.0
UBXN6,196.0
LOC110255993,143.0
DIABLO,179.0
LOC106508560,183.0
SGSM3,143.0
C6H18orf8,182.0
LOC102167984,233.0
OSER1,145.0
RASEF,68.0
SRP14,447.0
PIK3R6,117.0
LOC106508165,258.0
MCUB,59.0
CHCHD7,351.0
LOC106507308,143.0
